Clustered Local Degree,EIGSM Values,Semi local centrality,Coreness Centrality,MCGM Values,HCC Value,GSM,DIL Centrality,Constraint Coefficients,K-Shell Value,Gravity Model Centrality,DNC Scores,Closeness Centrality,Local-Global Centrality,GIN Values,Eccentricity Centrality,Local Gravity Model Centrality,Gravity Index Centrality,EHCC Value,Extended Improved Gravity Index Values,Node H-Index,Density Centrality,HVGc Index,P Value,Societal Capital Scores
2905.763012,127017.181,822664,1649,98.08387043,1.772577627,4904.148411,19354.70884,-0.027175699,40,198769.005,44.15389265,0.000268601,55.6640668,7702.809257,0.166666667,114896,98870.0,74.23724099,6066861.5,41,1491.318182,250965344.8,467,2715
2903.805497,127481.0924,824484,1653,98.67840287,1.77516681,4908.724974,20336.14788,-0.026448647,40,203769.0478,45.15102343,0.000269107,57.06403624,7716.201177,0.166666667,117920,99100.0,74.70095456,6070095.25,41,1550.5,251581784.6,467,2724
2903.58804,126957.2498,822003,1647,98.10383201,1.772002253,4903.27095,19284.64927,-0.027175699,40,198598.3547,44.15389265,0.000268601,55.65647064,7695.89353,0.166666667,114810,98890.0,74.10334499,6063736.25,41,1498.159091,250892861.6,467,2713
2904.675526,126975.3611,822137,1648,98.05258335,1.77228994,4902.221437,19354.63912,-0.027199122,40,198541.4753,44.15590614,0.000268456,55.63969343,7693.892971,0.166666667,114853,98820.0,74.20003714,6062929.0,41,1494.738636,250839244.3,467,2714
2904.675526,126942.6828,821799,1648,98.0491755,1.77228994,4901.980566,19354.63912,-0.027199122,40,198535.3478,44.15590614,0.000268528,55.64086391,7693.737755,0.166666667,114853,98810.0,74.18035348,6061961.0,41,1494.738636,250834069.0,467,2714
2901.717608,126869.9043,822137,1648,98.05146277,1.77228994,4903.184924,19518.91231,-0.026952966,40,198579.8408,44.08722598,0.000268601,55.64892463,7695.203682,0.166666667,114853,98870.0,74.16405305,6062241.0,41,1494.738636,250933214.5,467,2714
2900.631229,126801.2459,821805,1648,98.0168348,1.776248537,4901.997771,19518.84258,-0.026976293,40,198500.5536,44.13353626,0.000268601,55.63670804,7693.582539,0.166666667,114810,98770.0,73.98506471,6060511.0,41,1491.318182,250864086.0,469,2713
2902.721987,127455.8081,823387,1652,98.69759944,1.779125407,4909.654051,20339.81106,-0.026469251,40,203703.2067,45.19622629,0.000269687,57.11395943,7712.904532,0.2,117876,99120.0,74.59587917,6067480.0,41,1557.5,251484649.4,469,2723
2900.631229,126801.8575,821815,1648,98.01296561,1.776248537,4900.414899,19518.84258,-0.026976293,40,198432.4822,44.13353626,0.00026824,55.60402046,7690.874886,0.166666667,114810,98760.0,73.95505303,6060502.0,41,1491.318182,250856321.3,469,2713
2900.631229,126789.4639,821784,1648,98.01243357,1.776248537,4900.690181,19518.84258,-0.026976293,40,198440.6881,44.13353626,0.000268384,55.61259131,7691.237056,0.166666667,114810,98760.0,73.92687681,6060325.0,41,1491.318182,250845968.4,469,2713
2900.631229,126811.8106,821869,1648,98.02179949,1.776248537,4901.946155,19518.84258,-0.026976293,40,198497.8542,44.13353626,0.000268745,55.63983852,7693.44457,0.166666667,114810,98780.0,73.98380463,6060632.0,41,1491.318182,250861497.8,469,2713
2900.631229,126756.1039,821613,1647,98.03157835,1.776248537,4901.120309,19483.121,-0.026952966,40,198469.6533,44.1284522,0.000268528,55.62891339,7692.358059,0.166666667,114810,98760.0,73.86203179,6059836.75,41,1494.738636,250925446.7,469,2713
2902.500554,127000.4923,821981,1648,98.08015436,1.778083992,4901.791309,19293.45862,-0.027306695,40,198468.9128,44.29909551,0.000268312,55.61778634,7692.599506,0.166666667,114767,98810.0,74.25670598,6062965.0,41,1491.318182,250944218.4,470,2712
2905.763012,127112.0375,822900,1648,98.05192606,1.778947053,4899.0729,19334.21417,-0.02716825,40,198420.8244,44.19622629,0.000268168,55.58016443,7689.702144,0.166666667,114896,98690.0,74.3539619,6064439.0,41,1484.477273,251205375.3,470,2715
2903.58804,126989.9386,822091,1647,98.03508832,1.778371679,4898.728797,19273.9425,-0.027171475,40,198356.3244,44.19511887,0.00026824,55.58025079,7688.667372,0.166666667,114810,98670.0,74.157603,6062159.25,41,1487.897727,251044065.8,470,2713
2903.58804,126935.9203,821706,1647,98.0771731,1.778371679,4901.22354,19283.87871,-0.027175366,40,198478.755,44.19511887,0.000268528,55.62844854,7692.461536,0.166666667,114810,98780.0,74.11449576,6062113.5,41,1494.738636,250991315.2,470,2713
2903.58804,126945.5376,821721,1647,98.07700111,1.778371679,4901.739694,19280.94608,-0.027174143,40,198526.2342,44.19511887,0.000268673,55.64647763,7694.272387,0.166666667,114810,98770.0,74.12471445,6062056.0,41,1494.738636,251014920.4,470,2713
2901.638478,127447.1823,823353,1653,98.68557071,1.780960862,4909.568025,20338.28935,-0.026491109,40,203624.6789,45.19909551,0.000269397,57.08351966,7710.919642,0.2,117832,99160.0,74.66651824,6068003.5,41,1554.0,251418274.8,470,2722
2904.675526,127110.8705,822711,1648,98.0177585,1.780782509,4898.350285,19352.3732,-0.027198157,40,198353.3503,44.20020293,0.000267881,55.55726738,7688.201724,0.166666667,114853,98650.0,74.489843,6064318.0,41,1481.056818,251131891.4,471,2714
2904.675526,127150.3851,822884,1649,98.0249092,1.780782509,4898.522336,19345.70475,-0.027195542,40,198336.6281,44.20020293,0.000267881,55.55254116,7687.511876,0.166666667,114853,98680.0,74.51625279,6066155.75,41,1481.056818,251173950.7,471,2714
2898.387949,127490.0272,823270,1651,98.54331467,1.782220944,4902.169822,20216.92325,-0.026486262,40,203181.6233,45.19909551,0.000268601,56.95003258,7698.8377,0.166666667,117700,98840.0,74.72031021,6066599.25,41,1540.0,251554147.5,471,2719
2901.638478,127433.6999,823337,1653,98.66929178,1.783084005,4908.019564,20336.91415,-0.026490628,40,203552.8733,45.19909551,0.000269251,57.06473528,7708.416954,0.166666667,117832,99110.0,74.63506813,6067897.5,41,1554.0,251405448.5,471,2722
2898.387949,127313.5243,822436,1651,98.60161655,1.782220944,4905.146308,20236.92054,-0.026492752,40,203357.6356,45.19909551,0.000268817,57.01120181,7703.894856,0.166666667,117700,98990.0,74.40732814,6065967.75,41,1550.5,251293566.8,471,2719
2905.763012,127027.2398,822508,1649,98.04862862,1.781070196,4900.001976,19351.00565,-0.027174143,40,198433.82,44.19622629,0.000268168,55.5854167,7690.288515,0.166666667,114896,98720.0,74.30200538,6065106.5,41,1484.477273,251128822.8,471,2715
2904.675526,127028.7113,822346,1648,98.0882737,1.778659366,4901.275156,19343.3621,-0.027194695,40,198506.5378,44.19909551,0.00026824,55.61497333,7692.599506,0.166666667,114853,98810.0,74.28764974,6063070.0,41,1491.318182,251011140.6,470,2714
2904.675526,127182.5445,823139,1649,98.05246708,1.778659366,4899.382592,19335.86109,-0.027192201,40,198372.4614,44.19909551,0.000267953,55.5670654,7688.546648,0.166666667,114853,98730.0,74.52859462,6066984.75,41,1484.477273,251190315.9,470,2714
2899.54485,126862.8319,822066,1647,97.97903629,1.778083992,4898.986874,19448.85273,-0.026952966,40,198337.2133,44.12955962,0.000268312,55.58439054,7688.839834,0.166666667,114767,98660.0,74.14961678,6060146.75,41,1487.897727,251083391.7,470,2712
2901.717608,126848.6395,822105,1648,98.02479309,1.778659366,4901.722489,19518.91231,-0.026952966,40,198492.0492,44.1284522,0.000268601,55.62871581,7692.961676,0.2,114853,98760.0,74.06645753,6061905.0,41,1491.318182,251026427.9,470,2714
2900.631229,126902.7015,822000,1647,98.23978315,1.778371679,4905.31836,19483.121,-0.026952966,40,198949.4378,44.1284522,0.000269251,55.73352635,7707.086316,0.166666667,114810,98880.0,74.11690659,6061784.0,41,1501.579545,251062677.6,470,2713
2904.675526,127117.4598,822769,1649,98.03719604,1.778659366,4899.365387,19326.89886,-0.027189594,40,198370.2875,44.19909551,0.000268168,55.5781067,7688.788095,0.166666667,114853,98690.0,74.37800117,6066550.75,41,1484.477273,251123691.2,470,2714
2900.631229,126885.2622,822327,1648,97.99337476,1.776248537,4900.432104,19518.84258,-0.026976293,40,198398.5839,44.13242884,0.000268384,55.60380009,7690.460977,0.166666667,114810,98710.0,74.24940447,6062889.0,41,1487.897727,250985732.8,469,2713
2901.717608,127092.2921,823034,1649,98.16255946,1.776536224,4902.410694,19553.11085,-0.026976293,40,198715.7089,44.13242884,0.000268312,55.63248951,7698.739154,0.166666667,114853,98870.0,74.55119546,6065920.25,41,1491.318182,251231614.5,469,2714
2903.58804,126911.0559,821589,1646,98.07021414,1.776248537,4900.759002,19284.64927,-0.027175699,40,198485.1692,44.19406178,0.000268745,55.64465796,7692.823706,0.166666667,114810,98730.0,74.09463375,6061218.75,41,1498.159091,250978288.2,469,2713
2899.54485,126819.3495,821785,1647,98.24739493,1.77596085,4906.625949,19448.85273,-0.026952966,40,198949.1272,44.1284522,0.000269324,55.73835413,7707.638194,0.166666667,114767,98940.0,73.86155415,6062688.5,41,1501.579545,251083391.7,469,2712
2898.458472,126977.897,821947,1646,98.15676298,1.775673163,4908.071179,19448.783,-0.026976293,40,199684.69,44.13242884,0.00026976,55.82991825,7737.405139,0.2,114724,98770.0,74.17969748,6062522.75,41,1494.738636,251045262.0,469,2711
2898.458472,126964.0867,821859,1646,98.15281044,1.775673163,4907.486205,19448.783,-0.026976293,40,199655.7964,44.13242884,0.000269542,55.81178646,7736.249644,0.166666667,114724,98770.0,74.17332806,6061192.25,41,1494.738636,251034909.1,469,2711
2899.54485,126916.2559,822612,1647,98.50691093,1.771714566,4913.594024,19411.50265,-0.026930686,40,199893.3117,44.08736693,0.000270416,55.90340163,7738.750343,0.2,114767,99170.0,73.8723366,6069445.0,41,1505.0,251328436.7,467,2712
2897.372093,126945.6991,822140,1647,98.37802128,1.771139192,4909.069076,19411.36482,-0.026976293,40,199635.7178,44.08813205,0.000269542,55.81706194,7731.024044,0.2,114681,99030.0,74.10178561,6066963.5,41,1501.579545,251107379.5,467,2710
2896.642706,127259.2142,823911,1652,98.84432167,1.774016062,4912.320845,20467.07379,-0.026280561,40,204389.9244,45.08923947,0.000270124,57.19919404,7737.206495,0.2,117744,99120.0,74.30706281,6070407.25,41,1554.0,251481576.1,467,2720
2964.48203,128866.6499,843551,1660,99.91960031,1.791277281,4922.78156,20964.08586,-0.026307304,40,206451.1044,45.15482505,0.000271076,57.38886705,7768.895703,0.2,120384,99670.0,75.38718761,6103812.0,42,1568.0,259569130.6,467,2780
2903.58804,127162.6887,823064,1646,98.40995787,1.772002253,4907.623846,19300.33038,-0.027285643,40,199588.2147,44.31950223,0.000270197,55.85087964,7726.86771,0.2,114810,98880.0,74.38749484,6068363.25,41,1501.579545,251297542.1,467,2713
2899.54485,126872.831,822170,1646,98.30057104,1.771714566,4909.069076,19445.70282,-0.026952966,40,199452.49,44.0861689,0.000270636,55.87170868,7724.987873,0.2,114767,98890.0,73.85421232,6066668.75,41,1505.0,251080802.4,467,2712
2855.209302,126313.936,836368,1621,98.18599163,1.789154139,4933.414326,28735.84781,-0.025104646,40,204217.6067,44.04738338,0.000277469,56.89317612,7843.469283,0.2,117691,99680.0,74.11845558,5954737.25,42,1652.079545,254210581.5,466,2780
2856.252492,126321.3211,836406,1621,98.22237239,1.789441826,4934.60148,28735.91753,-0.025081837,40,204317.9281,44.04345708,0.000277701,56.92251641,7846.176936,0.2,117734,99730.0,74.11949699,5954600.25,42,1655.5,254309363.2,466,2781
2857.940803,126680.2603,837221,1623,98.72815627,1.790880261,4937.199453,29574.10672,-0.02452026,40,209353.5889,45.04451416,0.000278164,58.33821954,7859.993544,0.2,120648,99850.0,74.3063103,5958239.75,42,1715.0,254761792.8,466,2786
2854.001057,126647.7231,837113,1624,98.68511136,1.790592574,4935.410121,29973.53115,-0.024493022,40,209140.0178,45.0484908,0.000277701,58.27387376,7852.882458,0.2,120604,99790.0,74.31538985,5957270.75,42,1704.5,254528849.2,466,2785
2861.289641,126760.5789,837511,1625,98.95554557,1.792606383,4947.522528,30201.81212,-0.024493022,40,209865.5533,45.04738338,0.00027894,58.4842277,7870.936331,0.2,120912,100420.0,74.50703642,5958890.25,42,1739.5,254595545.4,466,2792
813.3626374,26038.51018,238554,244,7.530190758,1.121800322,3946.617517,1277.959059,-0.086708356,9,42721.98389,15.00708343,0.000262192,16.59010974,6395.091658,0.166666667,10794,11022.75,17.61985492,890736.5,9,407.5909091,8976391.286,422,785
1082.248366,39163.46676,326085,404,13.55195888,1.259965209,4082.137511,2989.563418,-0.064798882,12,59893.305,18.9979253,0.00026688,21.8514958,6642.077655,0.166666667,18864,16809.0,24.86715641,1535532.5,13,572.7272727,21593894.25,449,1066
844.55,26529.71284,237038,256,8.031085744,1.12589696,4001.374529,1748.358286,-0.075693359,9,50045.67556,16.97309842,0.000269397,19.3990914,6491.726167,0.166666667,12768,11583.0,18.68867564,844294.0,10,533.2727273,9829957.073,420,814
138.0,4939.965034,32776,41,0.429344729,0.527626503,3113.818463,98.37373737,-0.166666667,4,11256.47333,6.010964912,0.000225378,5.905317389,5094.774881,0.166666667,828,1594.0,4.678618198,71897.75,5,71.11363636,299045.0638,229,144
31.0,1471.527971,7308,18,0.066570371,0.09683019,2702.781631,11.24561404,-0.333333333,2,4124.240731,3.054545455,0.000196155,2.527065248,4421.853827,0.142857143,93,173.0,1.703938319,26407.0,2,9.545454545,15215.54238,41,34
153.0,8224.229228,35662,70,0.698858844,0.505779394,3311.569251,483.8655822,-0.090909091,5,23389.43444,11.40502469,0.000244021,11.61111865,5503.445894,0.166666667,1683,1593.75,7.90634414,117500.5,6,142.625,463232.4292,216,164
173.0,6297.440519,45700,68,1.532202406,0.626292148,3582.589959,34.53013884,-0.25,4,8954.468889,4.104147492,0.000230415,4.14400623,5539.351896,0.2,692,3703.0,5.306190584,194635.0,4,58.22727273,590128.5054,271,177
978.4761905,32770.75537,291731,319,10.33241473,1.215690119,4003.95814,1743.133429,-0.079977057,11,47818.02917,15.94110256,0.000262743,17.90615182,6499.386467,0.166666667,14010,14324.75,20.81482303,1247073.75,11,445.0568182,14875696.57,444,949
1360.831169,51889.0539,413900,565,20.04951318,1.355557917,4211.633561,5689.881505,-0.051642227,12,78867.23778,23.08706606,0.000269906,27.26535981,6862.535915,0.166666667,29304,19038.0,32.04976863,2147480.5,17,754.25,39403039.65,455,1354
196.0,7795.489099,52057,68,1.834952064,0.637730608,3667.175149,106.3489078,-0.166666667,4,14210.11833,6.114021022,0.000239292,6.447779201,5731.990161,0.2,1176,3782.0,5.537048099,224924.75,5,96.40909091,584668.3133,273,202
75.0,3864.597065,23027,45,0.88103044,0.296324936,3278.257716,10.88405797,-0.333333333,2,5485.115,3.021071115,0.000210793,2.800331312,5011.837678,0.2,225,1252.5,2.64584448,165103.0,2,20.04545455,134725.7997,129,78
187.0,7056.2917,50502,64,1.698368074,0.63697688,3660.386933,61.41105686,-0.2,4,11819.80694,5.098826891,0.000237643,5.347142589,5720.909654,0.2,935,3799.0,5.492002179,210041.0,4,78.75,510597.3405,274,192
950.1904762,32372.13226,282582,313,9.994785928,1.205799428,4005.094126,1686.212073,-0.079977057,10,47736.06667,15.98294379,0.000265957,17.97494675,6508.781154,0.2,13605,12937.5,20.393521,1239095.25,10,442.6704545,14190470.04,443,922
1091.713235,38733.20534,328538,391,13.25482761,1.265362241,4064.335169,2522.294938,-0.06918629,12,56298.21528,17.98657977,0.000264831,20.50161333,6613.858617,0.166666667,17901,16563.0,23.96732401,1542011.0,12,521.9772727,21092333.29,451,1070
1038.541667,35481.38615,309495,352,11.65704951,1.238348371,4038.828384,2087.46323,-0.074198585,11,52152.55556,16.95643772,0.00026469,19.24619736,6567.247274,0.166666667,15952,14825.25,21.90183338,1391724.5,11,488.7272727,17641799.85,446,1013
979.7426471,33456.09437,294195,334,11.0161653,1.215183765,4025.886823,2379.690072,-0.06918629,12,54474.25694,17.94392495,0.000264271,20.40408709,6525.843896,0.166666667,16065,15906.0,21.76965556,1240786.75,12,521.9772727,15576327.89,442,962
1141.111111,40499.22913,345631,411,13.81910088,1.280609652,4088.51472,3079.822078,-0.064798882,12,60551.57,18.97521188,0.000265604,21.84935261,6660.996426,0.166666667,19890,16992.0,25.42362491,1601715.5,14,571.2954545,23138860.38,451,1123
1171.70751,44356.34755,357402,472,16.1592597,1.296829457,4157.048688,5546.172061,-0.04913958,12,79481.64306,24.19702775,0.000273149,28.48284536,6790.098661,0.2,26427,17841.0,29.14941339,1708032.5,15,781.2159091,27165483.43,452,1172
869.2747253,28157.80802,255569,271,8.389936449,1.16252544,3954.842819,1303.336357,-0.086708356,9,43024.63667,14.93087706,0.000261438,16.55497366,6398.883624,0.166666667,11536,11171.25,17.9360211,1033139.25,9,402.0227273,10892115.7,434,838
80.0,3800.989672,24160,45,0.896777055,0.297763371,3306.452505,10.89189189,-0.333333333,2,5525.405833,3.01826484,0.000213447,2.829254373,5032.16944,0.2,240,1277.5,2.340578037,173204.25,2,21.23863636,138433.8492,129,83
773.2173913,40799.96234,216044,266,6.501888586,1.029297042,3913.520058,2256.371567,-0.053231777,12,70319.38222,24.68658098,0.000257931,27.21184295,6484.919775,0.2,15732,13893.0,28.59564218,803238.5,16,587.2840909,15779756.55,389,707
176.0,9268.65969,46544,91,2.266155063,0.55852995,3631.856393,316.6581616,-0.111111111,5,21374.9325,9.429427575,0.000243546,9.730154398,5782.370685,0.2,1584,4051.25,7.368398164,262597.0,6,127.4318182,754626.9443,238,185
104.0,5720.917969,30277,58,1.439487826,0.43475491,3439.000787,56.65313283,-0.2,4,10329.54167,5.109173931,0.000222717,4.981968136,5373.146859,0.166666667,520,2757.0,4.479541851,195913.0,4,44.54545455,258081.1267,190,109
772.3636364,23865.58082,219437,214,6.325324554,1.109182407,3904.080155,619.9649853,-0.115659817,7,32514.56389,11.90692356,0.000259605,12.86262631,6287.404307,0.166666667,7788,8246.0,14.92970909,876711.25,8,301.0,7496265.549,425,719
842.7692308,27722.38775,245581,264,8.133691218,1.148785484,3954.574238,1078.330112,-0.095197777,9,39569.62028,13.96606673,0.000261506,15.35343321,6371.553729,0.166666667,10296,11148.75,17.47628934,1040521.0,9,371.2386364,10439299.7,432,805
657.8181818,20026.36211,185038,177,5.140695727,1.040758712,3878.53788,550.8072023,-0.116433259,6,31642.50833,11.97475056,0.000259538,12.82230486,6234.106971,0.166666667,6633,6861.0,13.12021652,688537.25,7,300.125,5217341.493,407,614
153.6,8590.261633,41514,96,3.089904158,0.544214621,3741.076423,81.80398768,-0.168709889,4,14793.04833,6.172039767,0.000231642,6.342226983,5865.190611,0.166666667,864,4304.0,6.393420824,340660.0,5,71.59090909,668673.4293,236,150
80.0,3764.006818,23774,45,0.886636116,0.297763371,3292.246605,10.89189189,-0.333333333,2,5492.354167,3.018645358,0.000212675,2.818853113,5015.362741,0.2,240,1264.0,2.332919821,171503.75,2,21.23863636,138491.1717,129,83
80.0,3759.944635,23675,45,0.885959998,0.297763371,3292.313377,10.89189189,-0.333333333,2,5491.995,3.018645358,0.000212675,2.818635589,5015.145557,0.2,240,1264.5,2.337166106,171450.25,2,21.23863636,138376.5267,129,83
803.0942029,40322.49935,220086,258,6.665493158,1.042639977,3926.49322,2597.030453,-0.050311979,12,74653.97333,25.64704044,0.000262261,28.7467401,6543.112319,0.2,17328,13962.0,28.53556752,760997.75,15,662.4545455,15890422.17,390,746
228.0,9910.749832,53852,94,2.575271833,0.599542755,3676.148753,515.6402208,-0.090909091,5,27501.98306,11.28980558,0.000250689,12.20953021,5931.085558,0.166666667,2508,4233.75,8.009356241,246437.0,6,189.0,959562.9331,250,239
100.0,5143.685728,28528,57,1.379024545,0.380525606,3424.939481,57.00637959,-0.2,4,10188.19444,5.129756469,0.000223065,4.970872486,5341.18675,0.166666667,500,2680.0,3.920022404,184378.0,5,44.14772727,238005.0299,165,105
903.125,31310.56464,268225,317,9.988838352,1.188210208,4007.916472,1943.499983,-0.074198585,10,50452.14222,17.07491813,0.000265957,19.17392766,6494.848966,0.2,13872,12972.5,20.68693058,1149677.5,10,476.0,13634748.6,440,883
928.125,31024.75042,278467,303,9.776725009,1.184498985,3997.2651,2029.946868,-0.074198585,12,50333.12444,16.92884573,0.000262674,19.08926124,6470.592411,0.166666667,14256,15444.0,20.8575308,1112458.75,12,478.5454545,13090080.31,435,907
