Density Centrality,GIN Values,Betweenness Centrality,Global Relative Change in Avg Clustering,DNC Scores,I-GSM Values,Improved Gravity Index Values,K-Shell Value,HVGc Index,Gravity Model Centrality,Eccentricity Centrality,HCC Value,MDD Value,H Values,EHCC Value,Leverage Centrality,PE Values,Gravity Index Centrality,Eigenvector Centrality,H-GSM_1,Constraint Coefficients,Coreness Centrality,Extended Degree,GGC Values,CLC Values
1.193181818,359.0238863,0.0,0.002493275,1.393939394,91.69334427,36.25,1,366.4079234,91.50866488,0.071428571,0.388882569,1.0,6.93e-05,1.842566261,-0.846153846,0.026973988,17.5,1.39e-05,81.10150696,-1.0,5,5.4,16.04820056,360.0
3.102272727,206.5300706,0.00806445,0.011990029,5.0,29.36097466,15.0,2,61.87321285,87.55177228,0.055555556,0.144807189,2.1,2.03e-07,0.561217912,0.2,0.016101631,13.0,3.38e-08,54.25336815,-0.611111111,6,4.2,5.683887373,21.49593932
1.431818182,185.7858045,0.0,0.011990029,3.333333333,23.39547049,11.0,2,20.09334651,46.60264771,0.052631579,0.126796345,2.0,1.61e-08,0.398399879,-0.1,0.006823565,9.0,4.04e-09,48.36933028,-1.006944444,4,3.2,0.625498546,8.093347706
1.431818182,185.7858045,0.0,0.011990029,3.333333333,23.39547049,11.0,2,20.09334651,46.60264771,0.052631579,0.126796345,2.0,1.61e-08,0.398399879,-0.1,0.006823565,9.0,4.04e-09,48.36933028,-1.006944444,4,3.2,0.625498546,8.093347706
1.909090909,335.0667926,0.000287101,0.006023125,2.333333333,69.27571656,25.5,2,112.8147027,137.9938828,0.076923077,0.1592917,2.0,0.000455064,0.858264134,-0.2,0.029156725,13.5,0.000113766,80.94635083,-0.5,4,3.6,18.54818224,98.0
2.704545455,349.3654022,0.0,0.009539755,3.436363636,87.10593893,69.0,2,478.5864268,173.510825,0.071428571,0.467296098,2.0,9.28e-05,2.337428431,-0.346153846,0.029499687,35.5,1.33e-05,80.0910132,-0.860020661,7,6.4,3.787911228,125.4468894
2.704545455,349.3654022,0.0,0.009539755,3.436363636,87.10593893,69.0,2,478.5864268,173.510825,0.071428571,0.467296098,2.0,9.28e-05,2.337428431,-0.346153846,0.029499687,35.5,1.33e-05,80.0910132,-0.860020661,7,6.4,3.787911228,125.4468894
6.681818182,438.406947,0.000321222,0.000262875,4.108913309,135.6784949,179.25,3,3207.026621,404.5810067,0.071428571,0.826147954,3.0,0.000619828,4.408485952,-0.442792502,0.089872288,78.75,5.63e-05,100.1867309,-0.457602041,11,13.0,27.00365388,456.9412359
5.965909091,381.2636111,0.0,0.002873848,4.355555556,112.8058615,168.75,3,3620.443684,336.3768816,0.076923077,0.903499791,3.0,0.000495409,4.821711599,-0.505847953,0.067896403,84.75,3.54e-05,86.21463347,-0.502325532,14,14.2,10.20771157,318.9514755
1.75,287.4202432,0.004040404,0.003020933,2.166666667,53.38811559,8.5,1,48.52245278,106.3465487,0.055555556,0.079816479,1.7,7.9e-06,0.498350586,0.0,0.0174559,4.5,2.63e-06,70.82308643,-0.5,3,3.2,12.8879401,66.0
0.636363636,336.9211663,0.0,0.003621371,1.4,71.22624933,12.5,1,55.18191618,71.08279268,0.071428571,0.101012399,1.0,6.33e-06,0.928563303,-0.666666667,0.017280086,6.25,2.11e-06,79.34503997,-1.0,3,2.6,6.693221527,120.0
2.068181818,377.4957021,0.0,0.003984183,2.5,89.70158214,35.5,2,219.0385152,178.6812209,0.076923077,0.349675805,2.0,0.001939898,1.575626588,-0.428571429,0.034166393,20.5,0.000323316,87.47478772,-0.72,6,5.2,2.892757858,72.10437047
2.227272727,367.7344434,0.01084497,0.004021664,2.333333333,87.74562007,37.0,2,203.7943017,174.7850389,0.076923077,0.210859591,2.0,0.02871791,1.301179236,-0.333333333,0.037859663,20.5,0.005743582,87.3023696,-0.5,5,4.4,25.43948607,191.0
0.556818182,363.2265428,0.0,0.002020202,1.0,79.64464456,9.5,1,32.37339082,79.48423244,0.076923077,0.068517044,1.0,0.006473453,0.697569484,-0.6,0.024549948,4.25,0.003236726,84.68068231,-1.0,2,2.2,7.724887652,81.0
0.556818182,230.1863493,0.0,0.003020933,1.166666667,34.07091289,6.25,1,11.77214212,34.00229073,0.055555556,0.068517044,1.0,3.12e-08,0.301975505,-0.6,0.008962015,3.25,1.56e-08,56.63592036,-1.0,2,2.2,4.339088139,30.0
6.363636364,265.9328158,0.008072629,0.001182137,4.533333333,48.8805681,26.5,2,213.6305974,193.9518208,0.058823529,0.233458461,3.1,8.78e-07,0.98892807,0.307936508,0.033330257,15.5,1.46e-07,66.71285574,-0.326111111,6,6.4,25.81479699,76.18335524
0.556818182,230.1863493,0.0,0.003020933,1.166666667,34.07091289,6.25,1,11.77214212,34.00229073,0.055555556,0.068517044,1.0,3.12e-08,0.301975505,-0.6,0.008962015,3.25,1.56e-08,56.63592036,-1.0,2,2.2,4.339088139,30.0
0.954545455,321.6688071,0.0,0.00273501,1.416666667,70.5506959,22.5,1,158.9239186,70.40859989,0.071428571,0.271262276,1.0,9.23e-06,1.297273727,-0.8,0.016433039,11.25,2.31e-06,75.44206567,-1.0,4,4.2,9.580407691,176.0
0.397727273,243.9378349,0.0,0.002020202,1.0,36.64720928,3.25,1,4.414553294,36.57339821,0.066666667,0.023660562,1.0,0.000129902,0.135972396,-0.333333333,0.008000366,1.5,0.000129902,59.62412825,-1.0,1,1.4,3.023413441,17.0
0.636363636,292.5740859,0.0,0.002420494,1.1,57.12593997,10.25,1,34.94854691,57.01088273,0.058823529,0.101012399,1.0,4.47e-05,0.548856785,-0.666666667,0.020253161,5.5,2.24e-05,70.53986318,-1.0,2,2.6,6.428946378,59.0
7.318181818,378.8105429,0.052039358,0.003421225,4.6,95.46959969,50.0,2,596.9050795,378.811119,0.076923077,0.309748607,3.4,0.003126525,2.057369279,0.091269841,0.059300523,26.5,0.000390816,89.65166274,-0.31265625,8,8.0,50.11214896,184.533016
0.397727273,242.9677748,0.0,0.002020202,1.0,39.09930241,4.5,1,8.093347706,39.02055259,0.058823529,0.023660562,1.0,1.97e-05,0.338717628,-0.333333333,0.013347443,3.0,1.97e-05,59.13252242,-1.0,1,1.4,2.720252299,20.0
1.909090909,191.0371773,0.0,0.00258316,2.833333333,31.52501551,28.5,2,168.5159454,62.7963089,0.05,0.329541577,2.0,1.33e-07,1.150001896,-0.416666667,0.018513947,12.5,3.32e-08,47.81508466,-0.730902778,4,5.2,1.729326895,32.37339082
14.31818182,217.1698085,0.022004117,0.011189444,9.5,46.68043494,54.5,2,1301.555196,276.7149237,0.052631579,0.439009593,4.5,3.27e-06,2.696280287,0.242929293,0.045710445,33.0,2.51e-07,55.92749449,-0.373016975,13,12.8,32.16944075,146.1723874
6.363636364,194.6653188,2.59e-05,0.00518506,6.4,36.38484507,39.0,2,527.7279712,144.3703956,0.05,0.381450726,3.4,4.81e-07,1.924202783,0.041269841,0.031364938,20.5,6.01e-08,49.5689323,-0.513611111,8,8.8,11.37724884,86.12735368
9.147727273,195.5632509,0.006051064,0.013591198,8.166666667,37.72094014,41.5,2,683.3475334,186.7129945,0.05,0.391688469,3.8,3.79e-07,2.129412657,0.18975469,0.033304855,23.5,3.79e-08,50.28141282,-0.450277778,10,10.2,16.96128928,98.53704677
4.056818182,193.7702104,0.002005207,1.87e-05,4.4,35.05397903,36.5,2,372.1157387,104.5277967,0.05,0.337655936,2.7,1.9e-07,1.476699655,-0.194444444,0.023364573,17.5,3.17e-08,48.86134672,-0.57,6,7.4,6.088161434,56.98930021
4.534090909,213.0097234,0.001995665,0.00098199,4.1,41.17298808,43.0,2,520.3277724,122.7741285,0.052631579,0.382512418,3.0,1.69e-06,1.637394305,-0.26984127,0.030289495,22.0,2.41e-07,53.3878677,-0.525462963,7,8.2,7.896989234,72.39181378
14.31818182,236.9460827,0.035840183,0.000819325,9.0,49.94822736,75.75,3,1209.338814,296.0859285,0.055555556,0.434421568,4.5,2.73e-05,2.533462253,0.296825397,0.048169684,50.25,1.95e-06,61.68724323,-0.316743827,14,12.0,35.7804035,148.5900976
2.068181818,277.7890617,0.00806445,0.002420494,2.1,51.28715864,11.5,1,80.66857774,102.1615439,0.055555556,0.117961552,1.7,6.64e-07,0.630796648,-0.214285714,0.020378282,6.75,1.66e-07,68.83680872,-0.5,4,4.0,17.47942815,73.0
0.636363636,276.1440476,0.0,0.002420494,1.1,49.46512179,9.5,1,29.43035529,49.36549418,0.055555556,0.101012399,1.0,4.92e-07,0.572176089,-0.666666667,0.015966454,5.5,1.64e-07,67.77745656,-1.0,3,2.6,6.739714077,64.0
4.295454545,325.6696565,0.003530841,0.002420494,4.1,71.96980172,59.25,3,355.6170943,214.6074429,0.058823529,0.400182004,3.0,2.38e-05,1.809805483,-0.130952381,0.036961529,38.25,2.64e-06,80.76557661,-0.482253086,9,6.6,17.71204625,116.0780723
3.818181818,327.8705985,0.041612451,0.002020202,3.0,69.50671609,23.5,2,111.7788844,207.2627442,0.071428571,0.170591135,2.4,0.008632153,0.817995677,0.185714286,0.032694863,15.5,0.001726431,80.30950114,-0.333333333,5,4.6,30.94330143,108.0
2.386363636,345.642526,0.004793793,0.003049525,2.428571429,83.02733653,49.0,2,349.36166,165.3864459,0.076923077,0.176240852,2.0,0.060984561,1.573124028,-0.277777778,0.030170177,30.0,0.00871208,80.53887477,-0.5,7,4.8,26.22074973,236.0
1.431818182,238.9943381,0.004040404,0.002020202,2.0,35.24499624,4.25,1,16.37632781,70.20633091,0.052631579,0.041671406,1.7,3.58e-08,0.18329352,0.166666667,0.012221901,2.75,1.79e-08,60.12722941,-0.5,2,2.4,8.046826883,21.0
1.590909091,307.160276,0.0,0.007987106,2.666666667,58.12364732,16.5,2,46.86680112,115.7794993,0.066666667,0.1592917,2.0,0.000535599,0.575702423,-0.2,0.015099573,10.0,0.0001339,74.37589054,-0.888888889,4,3.6,1.248997977,22.44064591
3.579545455,335.2865855,0.032368749,0.003984183,4.666666667,70.51988211,26.5,2,160.1558859,210.2839136,0.071428571,0.196375081,2.7,0.000813726,1.137299511,0.066666667,0.026298926,16.0,0.000135621,81.01315852,-0.558641975,6,5.0,9.957080018,63.05475533
0.477272727,274.8961259,0.0,0.002020202,1.0,50.11622265,7.25,1,18.7618515,50.01528366,0.058823529,0.042733098,1.0,4.69e-05,0.584195958,-0.5,0.020086441,4.75,2.34e-05,66.6841225,-1.0,2,1.8,4.454357436,36.0
1.75,249.299737,0.0,0.002182867,2.866666667,42.75573101,20.0,2,85.88858453,85.16735198,0.066666667,0.170591135,2.0,0.00119596,0.625488189,-0.314285714,0.016281482,10.0,0.00029899,61.4002437,-0.804444444,4,4.4,1.601234314,25.38368144
0.636363636,247.7956048,0.0,0.002820787,1.2,40.66558045,8.0,1,22.07276647,40.58367599,0.066666667,0.101012399,1.0,0.000302113,0.336935502,-0.666666667,0.009669157,3.75,0.000151056,60.52593123,-1.0,2,2.6,5.140379167,40.0
14.31818182,368.5595207,0.004043419,0.010674783,8.685714286,99.99046158,112.5,3,1948.554734,592.7291162,0.076923077,0.552041861,4.5,0.253628369,4.081901945,0.246897547,0.07318301,63.75,0.015851773,88.60855764,-0.340869985,16,13.2,60.18596141,326.7382776
2.068181818,301.2427401,4.66e-05,0.007023856,2.666666667,61.55703483,29.0,2,191.0571578,122.6186415,0.071428571,0.303757631,2.0,0.015186704,1.306487696,-0.35,0.020947314,17.0,0.003037341,71.7568936,-0.5,5,4.8,14.05635828,138.0
2.545454545,354.6408355,0.0,0.003297967,2.619047619,88.91426608,59.5,2,559.0163513,177.1129254,0.076923077,0.452811588,2.0,0.074121461,2.2484359,-0.55,0.039426617,26.0,0.012353577,82.17606414,-0.656684028,6,6.8,4.398408866,106.3171585
10.34090909,359.4860249,0.004134956,0.002869083,6.619047619,94.89717074,105.75,3,1751.380862,469.7267578,0.076923077,0.535092708,4.1,0.184895739,3.411860615,0.141219891,0.065283781,52.5,0.015407978,85.74534434,-0.355486111,12,11.8,42.01682175,282.2047394
7.636363636,367.0763858,0.001408046,0.00518506,5.352380952,98.5799889,109.5,3,1527.795698,391.1527441,0.076923077,0.529442991,3.7,0.172423607,3.325332727,-0.125396825,0.059153009,54.75,0.014368634,86.52312659,-0.477960069,12,11.2,20.94102007,207.4205161
4.534090909,350.1417793,0.001766515,0.000905102,3.685714286,87.52226927,59.5,2,864.5612983,260.9834952,0.076923077,0.450688204,2.7,0.101041241,2.533120995,-0.168181818,0.047325846,28.0,0.012630155,81.91469589,-0.411736111,8,7.8,25.67936862,214.9593932
7.0,345.3578011,0.018799193,0.000581698,4.266666667,79.5786409,38.0,2,403.7887303,315.7578339,0.071428571,0.29738748,3.4,0.002716976,1.377090206,0.157936508,0.049742611,21.5,0.000388139,83.38745024,-0.31265625,7,7.6,42.84706683,139.6694846
1.909090909,313.1408779,0.005197862,0.003020933,2.166666667,62.5846088,22.0,2,93.4057216,124.6655192,0.071428571,0.205209874,2.0,0.000186725,0.776324271,-0.266666667,0.023006541,12.5,4.67e-05,75.00035955,-0.5,4,4.0,16.71802455,82.0
0.477272727,289.1320851,0.0,0.002020202,1.0,52.85987703,6.0,1,13.24365988,52.75341206,0.066666667,0.042733098,1.0,0.00140953,0.287490995,-0.5,0.015344341,3.75,0.000704765,69.04417152,-1.0,2,1.8,4.628119347,43.0
6.045454545,315.0361274,0.006326351,0.006986375,5.333333333,65.41119426,24.5,2,181.1296353,259.5432239,0.076923077,0.194251697,2.8,0.010482227,0.873431161,0.304761905,0.032766101,18.0,0.001497461,77.00834093,-0.376736111,7,6.0,21.45560456,82.95520904
0.715909091,205.38892,0.0,0.002820787,1.266666667,31.80126036,11.0,1,44.14553294,31.73720951,0.052631579,0.126796345,1.0,6.24e-07,0.561217912,-0.714285714,0.011775549,6.25,2.08e-07,50.98883108,-1.0,3,3.0,5.324961194,53.0
4.056818182,230.7384496,0.0,0.006385937,4.266666667,42.91896177,51.75,3,321.0866652,127.9804643,0.055555556,0.377924392,3.0,1.7e-05,1.585143897,-0.206349206,0.027011704,33.0,1.88e-06,58.18987299,-0.695987654,9,7.4,3.422928287,44.88129182
6.681818182,258.5823099,0.051249335,0.002383013,5.766666667,51.49142731,56.25,3,440.1165099,204.3113751,0.058823529,0.389223827,3.4,0.000151916,1.796003488,0.069047619,0.034877537,39.0,1.38e-05,65.54832311,-0.485243056,11,8.4,14.51685305,83.70123104
6.363636364,230.7000688,0.004040404,0.002383013,5.766666667,42.75355495,51.0,3,408.1080365,169.640619,0.055555556,0.38357411,3.4,1.9e-05,1.653660941,0.135714286,0.031085194,35.25,1.9e-06,59.0498434,-0.485243056,10,8.0,11.94169696,76.42286312
3.818181818,341.4835235,0.001602883,0.005985644,4.0,76.28325581,54.75,3,311.8167207,227.469773,0.0625,0.407955106,3.0,7.55e-05,1.863496758,-0.095238095,0.035219452,36.75,8.39e-06,83.48807017,-0.625771605,9,6.2,7.881270564,84.20040752
0.397727273,245.7332445,0.0,0.002020202,1.0,36.5453898,3.0,1,3.678794412,36.4717838,0.052631579,0.023660562,1.0,2.88e-07,0.103477041,-0.333333333,0.006847433,1.5,2.88e-07,60.88950862,-1.0,1,1.4,2.716531311,16.0
0.397727273,237.4277566,0.0,0.002020202,1.0,32.71850387,2.75,1,2.943035529,32.6526056,0.058823529,0.023660562,1.0,1.75e-08,0.077693095,-0.333333333,0.00565464,1.5,1.75e-08,58.26164579,-1.0,1,1.4,2.385062839,7.0
1.590909091,273.3916789,0.004040404,0.006023125,2.333333333,44.91460307,5.25,1,21.83510375,89.46772088,0.0625,0.054032533,1.7,4.91e-07,0.221438592,0.066666667,0.008450885,4.0,1.64e-07,66.86420662,-0.5,3,2.8,5.985963676,25.0
3.340909091,322.6208516,0.00806445,0.007987106,4.333333333,64.76363317,19.5,2,100.0974287,193.1192997,0.066666667,0.143745497,2.4,7.58e-06,0.673529746,0.133333333,0.020819903,12.0,1.52e-06,78.38754678,-0.558641975,5,4.6,9.777962281,56.60597354
0.477272727,305.2264624,0.0,0.006023125,1.333333333,54.99273149,6.25,1,14.34729821,54.88197074,0.0625,0.042733098,1.0,1.27e-05,0.521328632,-0.5,0.008843027,3.5,6.34e-06,73.24024617,-1.0,2,1.8,3.298633749,44.0
3.340909091,174.9277815,4.09e-06,0.006385937,5.066666667,27.29944688,25.0,2,189.9411833,81.4044828,0.047619048,0.308345657,2.7,4.77e-08,1.308952338,-0.016666667,0.018053667,14.0,7.95e-09,44.5813284,-0.69345679,6,5.8,3.515947134,39.01970105
1.75,174.0734396,0.0,0.001382283,3.066666667,25.98941262,22.5,2,93.04596657,51.7696552,0.047619048,0.271262276,2.0,1.96e-08,0.971296402,-0.314285714,0.012086416,11.0,4.89e-09,43.89585006,-0.804444444,4,4.4,1.183680067,21.70488703
1.590909091,267.2133691,0.004040404,0.002020202,2.0,44.75515234,5.75,1,26.68734903,89.15010273,0.052631579,0.054032533,1.7,2.27e-07,0.299852121,0.066666667,0.014379907,4.0,7.56e-08,66.9894659,-0.5,3,2.8,10.67580012,38.0
0.397727273,231.7357399,0.0,0.002020202,1.0,32.075971,2.75,1,2.943035529,32.01136685,0.05,0.023660562,1.0,8.18e-09,0.077693095,-0.333333333,0.00565464,1.5,8.18e-09,58.142073,-1.0,1,1.4,2.75,11.0
0.556818182,263.1167021,0.0,0.002020202,1.0,42.58070813,6.0,1,11.77214212,42.49494641,0.055555556,0.068517044,1.0,3.15e-07,0.242634513,-0.6,0.011278157,3.5,1.58e-07,65.31310682,-1.0,2,2.2,5.716531311,33.0
0.477272727,269.9167587,0.0,0.002020202,1.0,44.61046561,5.0,1,8.829106588,44.52061576,0.0625,0.042733098,1.0,7.39e-05,0.191066621,-0.5,0.011278157,3.0,3.69e-05,65.54943044,-1.0,2,1.8,4.773413441,30.0
4.295454545,321.2549337,0.010875817,0.002420494,3.1,67.97206242,29.5,2,160.5030136,202.6865456,0.066666667,0.148333523,2.4,0.001732192,0.749099458,0.083333333,0.033493624,16.5,0.000346438,78.2287016,-0.333333333,5,5.4,36.79040943,101.0
3.579545455,281.1795199,0.005107853,0.002020202,3.0,50.46006938,17.0,2,64.48781795,150.4673654,0.0625,0.117961552,2.4,0.000255747,0.433701134,0.233333333,0.024810136,12.5,5.11e-05,69.98060469,-0.333333333,5,4.2,24.82024032,56.0
0.397727273,222.9412509,0.0,0.002020202,1.0,30.56193004,3.5,1,5.150312176,30.50037531,0.05,0.023660562,1.0,5.05e-08,0.161756342,-0.333333333,0.009120151,1.75,5.05e-08,55.85759315,-1.0,1,1.4,2.770125679,13.0
0.477272727,242.2923118,0.0,0.002020202,1.0,35.79608029,4.25,1,5.518191618,35.72398348,0.058823529,0.042733098,1.0,1.09e-05,0.16069465,-0.5,0.008000366,3.0,5.45e-06,59.65320142,-1.0,2,1.8,4.25,19.0
0.477272727,277.6800151,0.0,0.006023125,1.333333333,48.8310611,8.5,1,24.28004312,48.73271056,0.066666667,0.042733098,1.0,1.13e-06,0.753384143,-0.5,0.013600745,4.0,5.64e-07,66.48575598,-1.0,2,1.8,4.41494513,44.0
0.795454545,380.2268253,0.0,0.00236331,1.142857143,90.61440666,17.25,1,97.85593135,90.43190037,0.071428571,0.1592917,1.0,0.007455347,0.939483563,-0.75,0.029520553,8.25,0.002485116,87.82085292,-1.0,3,3.4,11.30603678,172.0
1.75,291.6455309,0.0,0.006986375,2.5,54.95626722,18.0,2,54.66438839,109.4702311,0.071428571,0.164941417,2.0,0.003380886,0.56015622,-0.266666667,0.016000731,10.5,0.000845222,70.36288817,-0.835069444,4,4.0,1.602313919,23.17640479
0.556818182,266.0785184,0.0,0.003020933,1.166666667,44.12610774,6.0,1,11.77214212,44.03723344,0.071428571,0.068517044,1.0,0.000319381,0.262768741,-0.6,0.008000366,3.5,0.000159691,64.41397659,-1.0,2,2.2,4.068855723,30.0
0.397727273,210.774109,0.0,0.002020202,1.0,26.53752228,2.5,1,2.207276647,26.48407311,0.05,0.023660562,1.0,1.91e-09,0.065331968,-0.333333333,0.004411828,1.25,1.91e-09,52.92919557,-1.0,1,1.4,2.5,9.0
0.477272727,274.8792025,0.0,0.002020202,1.0,46.0477523,4.5,1,6.621829941,45.95500762,0.066666667,0.042733098,1.0,0.000368216,0.213324233,-0.5,0.009120151,3.0,0.000184108,67.19742679,-1.0,2,1.8,4.5,27.0
0.477272727,315.6473136,0.0,0.006023125,1.333333333,65.03496321,9.5,1,28.69459641,64.90397642,0.076923077,0.042733098,1.0,0.012284558,0.863231335,-0.5,0.017280086,4.5,0.006142279,73.36177809,-1.0,2,1.8,4.841722471,99.0
0.556818182,286.6166708,0.0,0.003020933,1.166666667,50.85983193,7.0,1,17.65821318,50.75739525,0.066666667,0.068517044,1.0,8.28e-05,0.365904524,-0.6,0.010823889,3.5,4.14e-05,68.82793975,-1.0,2,2.2,5.356069994,45.0
1.590909091,321.8037215,0.0,0.007987106,2.666666667,63.99172261,18.0,2,54.26682235,127.468422,0.066666667,0.132446062,2.0,6e-06,0.619497213,-0.2,0.017412648,10.0,1.5e-06,77.40177007,-0.888888889,4,3.6,1.58825991,27.59095809
0.397727273,262.7295015,0.0,0.002020202,1.0,40.97495743,3.0,1,3.678794412,40.89242985,0.066666667,0.023660562,1.0,2.86e-05,0.103477041,-0.333333333,0.006847433,1.75,2.86e-05,63.89116711,-1.0,1,1.4,2.716531311,19.0
0.636363636,292.9669901,0.0,0.003621371,1.4,55.97322268,10.25,1,38.62734132,55.86048712,0.071428571,0.101012399,1.0,0.004929366,0.636105107,-0.666666667,0.010057235,5.75,0.001643122,69.30176811,-1.0,3,2.6,4.794866721,74.0
0.397727273,220.9310435,0.0,0.002020202,1.0,29.69348488,3.25,1,4.414553294,29.63367929,0.0625,0.023660562,1.0,6.31e-09,0.135972396,-0.333333333,0.008000366,1.5,6.31e-09,56.67090278,-1.0,1,1.4,3.023413441,18.0
0.556818182,201.4643488,0.0,0.005022394,1.5,28.25105434,7.25,1,19.12973094,28.19415395,0.052631579,0.068517044,1.0,6.09e-07,0.452091154,-0.6,0.00723579,5.25,2.03e-07,50.20248223,-1.0,3,2.2,2.820867998,33.0
0.556818182,336.4838831,0.0,0.005022394,1.5,74.4130109,15.5,1,67.68981718,74.2631358,0.076923077,0.068517044,1.0,0.030793797,1.195578812,-0.6,0.020695996,6.75,0.010264599,77.86589199,-1.0,3,2.2,7.816587619,153.0
