Density Centrality,DNC Scores,Local-Global Centrality,K-Shell Value,Subgraph centrality,Betweenness Centrality,DIL Centrality,CLC Values,Eccentricity Centrality,I-GSM Values,H-GSM_1,Improved Gravity Index Values,PE Values,GSM,Second order centrality,HCC Value,Coreness Centrality,MCGM Values,PageRank Centrality,Degree Centrality,Centrality Values,Semi local centrality,Local Gravity Model Centrality,MDD Value,LGC Scores
3930.340909,80.67907653,199.7767985,35,3.15e+29,0.001085958,6808.511807,2133568.275,0.25,5728.068702,390157.0152,409158.75,0.663917764,10507.0237,-2068.757183,1.140066422,2029,106.3731644,0.001643776,0.080157687,30372.80739,2946879,296399,53.5,37263989250.0
2673.920455,58.95594052,142.4425798,32,1.44e+29,0.000918992,4038.305178,1548609.963,0.25,4190.093584,714674.3368,339448.0,0.488162374,10114.3721,-2449.838502,0.809702903,1428,72.81854751,0.00131778,0.05913272,22080.31956,2111627,157680,40.5,22694841135.0
19644.70455,268.4158913,759.8974697,35,1.7899999999999998e+30,0.043366828,72522.74626,6182058.736,0.25,15422.29303,127696005.3,592471.25,1.967300498,12657.13153,-991.3750078,1.682625844,5904,354.2930104,0.005694901,0.254927727,92540.01018,7019752,2255056,135.8,237552000000.0
2044.397727,51.58699063,118.9453502,31,1.18e+29,0.000356746,2155.359172,1167225.712,0.25,3682.742049,101555.095,299777.75,0.428443734,9722.080399,-2645.597774,0.744967955,1300,60.60751341,0.001148871,0.051248357,19609.62167,1866874,120198,37.5,17554245974.0
1577.386364,39.07618206,91.51190798,28,7.600000000000001e+28,0.00025493,1908.794255,1005118.802,0.25,3069.535087,30746.12956,269402.0,0.330851469,9712.66839,-3038.525172,0.631521857,1004,50.0807772,0.000912166,0.039421813,14936.6567,1506371,75090,29.4,13382343968.0
3593.863636,81.09274142,194.1043662,35,3.12e+29,0.000534246,3367.867512,1882094.543,0.25,5784.296229,257954.5985,403707.5,0.642928471,10394.47088,-2090.251026,1.069510008,2058,103.5501406,0.001588631,0.078843627,29927.86655,2969274,295860,53.1,36751876504.0
3963.988636,84.00402392,203.9022707,35,2.48e+29,0.002989938,8990.009994,1991131.471,0.25,5151.460289,282826.864,390958.75,0.660517479,10427.97498,-2041.367502,1.015234495,1997,98.48941643,0.001815347,0.082785808,30348.23316,2618602,271656,53.7,32969474832.0
8613.5,141.2489818,376.0003084,35,6.18e+29,0.012720651,22873.99035,3578785.755,0.25,8629.663979,4336856.939,473856.25,1.147816988,11215.4957,-1497.188022,1.317019661,3171,172.6937034,0.003300984,0.140604468,52155.1084,4317363,759272,80.6,81342592388.0
8263.181818,143.2824555,370.5328889,35,5.78e+29,0.006058738,18818.48295,3310932.531,0.25,8428.228436,3164314.813,467101.25,1.109857636,11254.84556,-1502.452935,1.224011466,3329,167.9834928,0.002910338,0.139290407,51357.47288,4186692,734792,79.0,77674658364.0
3412.181818,76.57011826,180.6231944,35,2.79e+29,0.00067348,3427.124242,1784948.52,0.25,5329.366951,1346162.336,396173.75,0.601618595,10338.89247,-2173.859372,1.079705419,1845,97.68815264,0.00152677,0.073587385,28229.03311,2759650,253400,51.2,32949722502.0
3670.545455,73.12693273,183.9570393,35,2.96e+29,0.001146711,5973.929993,2103456.612,0.25,5713.594357,1544745.118,413017.5,0.629093014,10502.22494,-2165.553159,1.194683044,1898,102.4077623,0.001541594,0.073587385,28612.77837,2948346,273000,50.6,36255045816.0
3320.386364,72.48535194,174.26143,35,2.34e+29,0.000929357,5091.843506,1822496.528,0.25,5173.958589,267302.9473,394476.25,0.583014968,10340.20123,-2217.677674,0.978460303,1780,92.11714181,0.001493088,0.070959264,26957.02045,2646857,236952,48.6,31113897178.0
9946.363636,161.1538096,436.6074229,35,1.15e+30,0.004895378,18511.0826,4259053.974,0.25,11252.72874,30275838.19,529996.25,1.301162798,11625.31011,-1385.785205,1.609437032,3953,232.0512239,0.003102409,0.157687254,60309.84514,5624085,1109280,89.1,118857000000.0
5573.75,101.0916374,261.0367872,35,3.9600000000000004e+29,0.002996223,14010.18736,2813402.573,0.25,6922.263123,1156633.011,439617.5,0.856199383,10848.87017,-1808.149387,1.140864034,2514,128.6071016,0.00211555,0.101182654,38982.0957,3534927,449372,62.9,51802135087.0
3031.954545,69.12976856,166.255203,35,2.52e+29,0.000472718,4700.461547,1828493.359,0.25,5137.695041,160980.493,390145.0,0.572102162,10279.56231,-2257.122255,1.03976524,1785,91.92970508,0.001389635,0.068331143,26420.02487,2643941,227396,48.4,30195533484.0
2432.977273,53.32677431,129.5982172,32,1.4e+29,0.001143395,5540.65588,1615382.314,0.25,4006.907097,126213.9802,337712.0,0.457616552,10080.65202,-2577.110987,0.827463172,1293,70.27836184,0.001261225,0.053876478,20693.16589,2029157,137145,38.3,20900644470.0
3536.590909,74.91288955,185.3373358,35,3.02e+29,0.000616012,5188.999958,1979104.403,0.25,5600.683184,284916.7026,404547.5,0.64077076,10436.96175,-2144.49686,1.196490135,1963,101.8347504,0.001535085,0.074901445,29398.03777,2907682,271947,52.2,34901893928.0
2530.738636,60.74873006,140.479228,33,1.49e+29,0.000471036,3640.911397,1330508.816,0.25,4024.688157,48660.41891,337746.75,0.494748377,10015.4835,-2449.389792,0.830183271,1500,71.98312463,0.001290424,0.05913272,23122.56285,2050092,151245,41.4,21062880104.0
5416.886364,106.3993394,265.5410185,35,5.06e+29,0.001615782,7133.048824,2620086.174,0.25,7243.571946,730635.8222,439162.5,0.85560307,10751.41164,-1788.257473,1.233692213,2590,137.3567278,0.002116227,0.103810775,39721.8542,3739440,484033,65.2,55075903410.0
1000.761364,30.19568954,65.87311541,19,1.98e+28,0.00148585,949.3160658,598946.2989,0.25,1891.362798,4626.450106,149515.75,0.236198221,9000.565393,-3545.65909,0.396302733,667,26.08004706,0.000889474,0.03022339,10509.86838,844754,32752,21.8,6177873100.0
1960.159091,49.40007353,113.2826211,31,1.1e+29,0.000214003,2018.202292,1117232.713,0.25,3517.33382,460022.7795,301529.25,0.403363689,9790.907597,-2719.435388,0.72726723,1253,59.74899444,0.001082626,0.048620237,18643.1303,1766169,108077,36.4,16593861120.0
3684.147727,80.54897477,192.4451763,35,3.16e+29,0.000753764,4585.880903,1952854.827,0.25,5826.865045,543172.9464,410235.0,0.626261504,10465.49258,-2109.695204,1.084684036,2011,105.0013909,0.001570146,0.077529566,29264.78294,2992004,293171,53.3,37509920944.0
1731.704545,46.24317432,105.5856303,31,8.57e+28,0.000240231,2213.175572,1007710.062,0.25,3109.783745,16358.62727,290245.25,0.37858643,9677.294984,-2801.759396,0.661140614,1181,54.20543902,0.001027122,0.045992116,17364.12969,1536534,88865,33.8,13811414672.0
1892.465909,48.94411959,110.7425686,27,5.65e+28,0.001347991,3177.165729,1024536.712,0.25,2752.035877,16996.7288,241562.25,0.380964663,9495.565994,-2749.240793,0.531015733,1034,46.69274798,0.001304805,0.048620237,17198.1414,1324450,81178,33.4,12037310215.0
12617.02273,194.5095431,526.2981523,35,1.22e+30,0.012938501,33341.19869,4821448.915,0.25,11958.86713,19063484.76,538037.5,1.494173012,11903.55115,-1240.342385,1.495395033,4490,256.4989649,0.003833721,0.186596583,70287.53752,5823880,1357804,102.1,141996000000.0
8016.272727,142.1745864,362.5457196,35,5.96e+29,0.005304005,17146.69067,3281269.493,0.25,8441.006332,13207811.48,466698.75,1.077201868,11216.1937,-1520.409317,1.359362371,3283,167.6467093,0.002830764,0.136662286,50204.82562,4200666,724360,78.2,77188821500.0
5291.761364,99.4256586,254.4456697,35,4.83e+29,0.002420215,8406.935704,2776962.99,0.25,7334.749643,3220756.702,449715.0,0.839705715,10822.69509,-1837.017979,1.219054081,2480,135.5962526,0.002059044,0.098554534,38666.66003,3785840,467475,63.6,55325724707.0
6593.681818,125.0148662,318.0250533,35,8.050000000000001e+29,0.002072585,11135.85795,3258840.18,0.25,8781.575944,2204976.66,475763.75,0.986411973,11087.93584,-1630.340233,1.477282116,3125,175.3439842,0.002322557,0.120893561,46202.89632,4518477,680248,73.1,75861475352.0
817.7272727,26.12094879,57.23203787,20,4.47e+28,4.75e-05,425.7483005,635889.7136,0.2,2291.141898,24346.83281,163750.0,0.224628306,8995.993625,-3749.604424,0.48468219,685,30.51785303,0.000654562,0.026281209,10254.48996,1105062,36520,20.0,7956639136.0
2418.5,58.2129444,136.3965764,34,1.29e+29,0.000673297,4179.69366,1386028.79,0.25,3827.430881,96542.92826,341555.5,0.475928981,9972.781745,-2479.686848,0.806990651,1457,68.91690326,0.001267613,0.05781866,21776.66313,1921452,139920,40.7,19548184380.0
9367.272727,156.3366012,412.2991981,35,8.95e+29,0.00542788,22620.73564,3878146.944,0.25,9946.057996,4368508.705,501611.25,1.234138211,11515.0258,-1422.851031,1.390081077,3752,205.2861414,0.003026789,0.151116951,57830.91005,4978310,939205,85.6,99546136329.0
4270.795455,85.42257859,215.8178196,35,4.22e+29,0.00097798,5795.104162,2380617.812,0.25,6676.030678,2046019.286,431147.5,0.728256586,10597.3277,-1992.140275,1.204613506,2208,120.6317837,0.001733291,0.085413929,33295.73625,3470446,371540,57.5,46099906902.0
5328.909091,105.512993,265.4697771,35,5.12e+29,0.001453344,11104.51604,2731189.599,0.25,7070.244793,763130.688,436887.5,0.857257708,10830.72211,-1783.20054,1.284141678,2680,138.4087589,0.002036491,0.103810775,39697.22692,3635270,471235,65.2,53448848000.0
2710.511364,63.51514999,147.6655087,33,1.78e+29,0.00031012,2079.518498,1324113.29,0.25,4475.894778,151697.5162,346450.5,0.515860329,10026.97034,-2395.808236,0.894788053,1549,76.74123389,0.001344505,0.061760841,24046.80604,2308758,177895,42.5,24360049292.0
3189.375,74.52209155,174.6244437,35,2.18e+29,0.000917303,5200.882139,1756226.511,0.25,4815.975542,112951.8947,377483.75,0.577688108,10248.58847,-2194.182254,0.966911997,1852,88.53369272,0.001501519,0.072273325,26916.03001,2446065,223135,49.6,28228072113.0
1763.363636,46.36023067,103.2148511,29,8.01e+28,0.001754274,2457.173821,1068153.927,0.25,3139.422226,69850.81481,274992.5,0.351866745,9669.761146,-2880.30607,0.651485254,1062,52.16433716,0.001157865,0.044678055,16160.88914,1544833,87244,32.8,14014081713.0
3496.818182,75.26381203,180.3498782,34,2.0100000000000002e+29,0.002402892,7827.611512,1864401.126,0.25,4802.59248,255484.8284,374867.0,0.591517695,10322.19638,-2179.879563,0.925047947,1744,88.43130513,0.001655787,0.073587385,27182.46548,2428383,225288,49.7,28807079013.0
11701.77273,189.4468619,511.8557184,35,1.51e+30,0.005724065,26485.53409,4819035.382,0.25,12529.49607,58011575.24,550821.25,1.457533743,11965.23707,-1264.237124,1.642271165,4658,275.2839424,0.003412277,0.181340342,68815.67923,6161473,1393938,98.4,146653000000.0
7824.488636,141.5874331,360.5623949,35,6.85e+29,0.004523697,20564.50419,3394040.675,0.25,8902.068702,2881969.812,478266.25,1.071754826,11262.08733,-1527.520673,1.30990623,3365,175.8869804,0.002710874,0.135348226,50301.2682,4444964,760449,78.4,81337100971.0
4116.0,91.07264453,213.395647,35,2.78e+29,0.001501354,4550.424702,1880032.398,0.25,5528.700514,178236.3214,393050.0,0.691659006,10384.6116,-1991.233576,1.029307651,2098,102.3654125,0.001854898,0.086727989,32603.95277,2836236,307296,55.5,36050314797.0
4494.0,85.58183606,218.5558379,35,2.74e+29,0.002477989,10135.21811,2263601.082,0.25,5674.092475,356711.0855,410725.0,0.741422931,10623.67728,-1978.956088,1.005326188,2121,106.3900798,0.001906707,0.086727989,33636.43677,2896714,314622,55.8,37955023698.0
9990.75,162.1436056,439.0385683,35,1.06e+30,0.007619776,21124.95764,4360502.678,0.25,11072.91722,31262596.62,525192.5,1.302826176,11615.18908,-1378.067806,1.564525621,3948,225.7278146,0.003216528,0.159001314,60165.7794,5506453,1098196,89.8,116631000000.0
308.6363636,13.49398223,26.42248901,9,5.350000000000001e+27,0.00060888,182.6903144,292661.7614,0.2,1036.153041,1592.042971,55091.25,0.100639722,8148.205878,-5495.434955,0.229876781,262,9.573004386,0.000546394,0.013140604,4493.18303,399466,6670,9.7,2115360364.0
14406.95455,211.5683559,587.5664727,35,1.41e+30,0.014104948,32529.31205,5247441.329,0.25,13206.14608,152140993.1,559720.0,1.672568197,12027.01025,-1164.864114,1.565811125,4744,285.1030569,0.00436143,0.20499343,77878.00975,6361705,1624272,110.7,171409000000.0
14549.26136,214.7796073,592.8904995,35,1.43e+30,0.018686132,44981.96243,5361916.445,0.25,13184.66281,157615077.8,560560.0,1.651149992,12105.36097,-1157.97302,1.590548659,4831,288.2271548,0.004309597,0.20630749,77350.503,6325052,1629189,111.1,171932000000.0
4895.147727,97.61020203,245.6150354,35,5.18e+29,0.000941361,7238.851773,2596147.942,0.25,7315.274111,2903520.535,446110.0,0.80817847,10772.43895,-1865.519366,1.237754129,2510,136.0185133,0.001894379,0.095926413,37540.19007,3806954,455447,63.4,54116421540.0
2394.318182,58.30874285,133.1070372,32,1.11e+29,0.000992796,3657.883818,1253401.439,0.25,3618.558554,32213.31861,316384.0,0.459307845,9915.093393,-2518.585102,0.72473084,1367,64.34665263,0.001301781,0.056504599,21479.06196,1816382,128355,39.4,18057260774.0
2103.579545,55.758946,125.3002538,34,1.24e+29,0.000261137,1957.460949,1095040.879,0.25,3776.641776,72962.89866,332579.5,0.433168552,9824.302307,-2576.715526,0.804075302,1411,65.03541234,0.001159888,0.053876478,20283.28851,1888747,129560,40.1,18404736234.0
1749.840909,46.63383181,103.1787226,30,1.03e+29,0.000170444,1130.285438,972539.1433,0.25,3280.942165,353672.2651,285832.5,0.360389325,9676.651918,-2850.081614,0.703215145,1117,55.90868321,0.001013813,0.044678055,16968.60335,1645430,92038,33.1,14926558920.0
7252.954545,122.4038848,329.321691,35,6.82e+29,0.003197017,15384.09225,3528723.258,0.25,8887.8057,2495172.967,482728.75,1.074135611,11177.28009,-1604.727815,1.345537546,3125,169.9232103,0.002531148,0.123521682,48927.90529,4548887,701240,73.9,77533428375.0
1503.409091,39.32179981,90.90679432,29,1.05e+29,0.000332078,961.6773602,1009835.011,0.25,3371.195285,30476.7456,279980.5,0.337553948,9615.917135,-3039.227187,0.732288313,1006,53.80977868,0.000913238,0.039421813,15423.70761,1709539,84270,29.7,15016341782.0
1443.75,39.73071533,89.76450599,28,8.45e+28,0.000184999,1531.253618,1000951.189,0.25,3008.089751,21475.24279,258426.0,0.331085338,9537.602269,-3036.526539,0.647423337,1014,49.21238654,0.000899231,0.039421813,15235.44619,1500125,73920,29.7,12786994708.0
4024.125,83.06666039,205.8148512,35,3.24e+29,0.001799896,6467.44853,2153840.435,0.25,5840.231221,412630.2885,407400.0,0.685691452,10469.41884,-2032.221316,1.213241386,2081,107.443913,0.00171226,0.082785808,31363.51835,3007466,312291,54.3,38198080054.0
13989.18182,206.7305097,568.4827102,35,1.27e+30,0.02184492,35800.13646,5129433.866,0.25,12635.72438,128082471.5,550418.75,1.596719311,11916.02793,-1192.544111,1.54530814,4472,269.9365304,0.004599962,0.199737188,74085.64648,6100151,1518784,108.8,160705000000.0
4979.625,106.4042997,254.8373981,35,4.98e+29,0.001154198,6294.763048,2374122.135,0.25,6824.916717,452359.1711,423176.25,0.804686886,10650.37585,-1817.399976,1.332378321,2600,132.1507404,0.001984709,0.101182654,38079.14691,3518369,444367,63.8,50125633876.0
1960.0,55.30974697,119.4724507,30,9.67e+28,0.000398118,1449.2179,1010005.212,0.25,3259.23864,489749.6745,271957.5,0.400277396,9527.649663,-2630.303103,0.678190509,1232,55.03917423,0.001211613,0.052562418,18760.44265,1627229,107480,36.7,15036269514.0
1770.681818,47.63594835,106.6997508,34,1.21e+29,0.000156115,1990.226279,1056587.711,0.25,3446.751872,31162.93821,331134.5,0.384737595,9797.115932,-2798.58104,0.846441092,1224,62.08099882,0.000993008,0.045992116,18132.7631,1752296,100030,35.0,15996613280.0
6166.363636,114.4837875,290.3645048,35,5.75e+29,0.004173754,10289.73516,2813575.071,0.25,7657.684974,5839429.435,453608.75,0.908156368,10944.40919,-1713.824279,1.362320185,2763,150.2696635,0.002319427,0.111695138,42132.54972,3923362,547485,67.3,62302436192.0
2325.272727,57.07907089,131.3361476,35,1.76e+29,0.000267771,2067.211712,1296534.749,0.25,4259.972014,74784.41136,365942.5,0.455409136,10039.97313,-2539.965663,1.120720159,1462,75.5514178,0.001158526,0.055190539,21320.09799,2191675,151200,40.8,22189203447.0
3328.022727,76.89365533,182.3129227,35,3.02e+29,0.003230339,4004.668822,1804671.767,0.25,5400.741487,231533.6958,391230.0,0.602781255,10272.40779,-2167.387053,1.239066405,1920,98.80850567,0.001664507,0.074901445,28130.45858,2792942,262029,51.3,33072643750.0
10475.18182,167.4356261,454.8133061,35,1.24e+30,0.00697561,23689.32263,4604746.233,0.25,11704.12304,38212424.53,539787.5,1.349207404,11714.91611,-1353.093803,1.572055861,4094,242.9549288,0.003237557,0.162943495,62939.98508,5836733,1188044,92.2,127787000000.0
3250.943182,78.90695614,179.9816412,35,2.52e+29,0.000838523,2181.256138,1439698.116,0.25,4900.676898,202523.6562,373432.5,0.586086593,10172.50625,-2163.566093,1.196232111,1896,91.47558993,0.001550305,0.074901445,27785.47284,2517662,235695,50.4,29089625588.0
4999.431818,101.3092147,250.7572334,35,4.77e+29,0.001181958,7842.308869,2559241.478,0.25,6948.555761,3147174.307,434866.25,0.81904718,10728.81383,-1839.617373,1.19369849,2488,132.3196287,0.001980094,0.098554534,38337.4316,3600138,441525,63.0,51628741559.0
3769.340909,77.4918052,190.7642103,35,3.25e+29,0.00086117,7290.073849,2131482.933,0.25,5851.268079,1467827.034,415170.0,0.638352946,10527.87651,-2125.058057,1.235052032,1987,106.4713141,0.001548327,0.076215506,29502.59609,3032872,289536,52.3,37571340559.0
1016.193182,32.99433153,71.52390069,24,5.1e+28,9.2e-05,791.5690425,732808.6594,0.25,2408.052149,13519.71351,195966.0,0.268211842,9066.44039,-3349.844798,0.523112074,825,35.60534496,0.000785253,0.032851511,12244.37674,1164699,48300,24.7,8776003693.0
3223.738636,77.39018366,180.3349182,35,2.53e+29,0.000826241,6646.921345,1853070.163,0.25,4907.714651,103388.4874,376293.75,0.604043864,10219.62139,-2149.002563,1.12827717,1910,92.53347234,0.001520706,0.074901445,28253.13848,2522157,235809,50.4,29256754200.0
11392.5,177.7279955,490.641964,35,1.39e+30,0.006999692,22385.44194,4821464.415,0.25,12626.44657,47770302.81,557366.25,1.443475439,11888.63135,-1300.666709,1.629794158,4435,263.712205,0.003387293,0.173455979,67108.16612,6242292,1354848,96.9,143694000000.0
4133.818182,87.03549332,211.0825953,35,3.75e+29,0.001189637,4734.613719,2099856.071,0.25,6196.127839,1978335.101,420708.75,0.678479292,10560.94435,-2018.17913,1.289256923,2115,114.829275,0.001708029,0.084099869,31615.10532,3197930,337536,56.2,42016645114.0
1133.363636,35.5348274,75.56265866,24,4.67e+28,0.000195783,848.2983982,673132.5606,0.25,2337.328619,15279.10594,202770.0,0.267790702,9234.913952,-3288.549418,0.490174085,848,36.77028061,0.000821208,0.034165572,12529.96629,1114942,47814,25.4,8698988790.0
5737.375,104.420527,272.3309112,35,6.19e+29,0.001757904,10986.58331,3097996.074,0.25,8194.737653,1183877.675,471336.25,0.889559631,10975.90652,-1778.286487,1.381536743,2705,152.5599568,0.002047196,0.103810775,40927.95685,4229222,551578,66.7,64882268528.0
2915.5,65.01858234,157.5495938,35,3.12e+29,0.000337834,2473.846781,1737743.334,0.25,5461.303258,1032048.868,400750.0,0.541151396,10254.25974,-2332.204146,1.263493756,1679,96.79733337,0.001303486,0.064388962,24893.11769,2850474,230153,47.5,32671395666.0
3822.159091,84.73795741,201.7739444,35,3.44e+29,0.000498477,4303.570632,1879432.902,0.25,5799.552574,1692073.287,406061.25,0.662059591,10479.10362,-2054.234493,1.256613885,2141,108.6004579,0.00161302,0.081471748,31110.81422,2999506,305474,55.1,37704161280.0
1807.590909,51.65860397,113.5055344,33,1.19e+29,0.000230496,1778.763245,1101985.354,0.25,3447.958004,67145.50661,304771.5,0.399406442,9589.164956,-2682.757364,0.829368118,1293,59.4428688,0.001070433,0.049934297,18671.27478,1742203,109288,36.8,15834907704.0
2855.681818,68.27111486,157.9419143,35,2.34e+29,0.000294683,1827.724676,1375183.723,0.25,4837.262794,176889.8533,376022.5,0.533867712,10137.3444,-2315.993506,1.191442742,1726,86.43154255,0.001339877,0.065703022,25032.66158,2487406,205600,47.0,27299904606.0
