Extended Degree,Extended Improved Gravity Index Values,EIGSM Values,PE Values,Isolating Centrality,Local Gravity Model Centrality,Degree Centrality,HCC Value,Second order centrality,Gravity Model Centrality,Semi local centrality,Node H-Index,GGC Values,CLC Values,Volume Centrality,PageRank Centrality,Coreness Centrality,Subgraph centrality,Gravity Index Centrality,H-GSM_1,Leverage Centrality,Betweenness Centrality,Clustering Coefficient,Laplacian Centrality,I-GSM Values
7.0,1074.0,389.3882301,0.036301905,0,16,0.001315789,0.442638161,-6931.84736,171.027789,1016,1,48.04311218,1016.0,177,0.000513092,4,6.588762511,14.25,171.9329416,-0.882352941,0.0,0.0,34,171.2526775
7.0,1074.0,389.3882301,0.036301905,0,16,0.001315789,0.442638161,-6931.84736,171.027789,1016,1,48.04311218,1016.0,177,0.000513092,4,6.588762511,14.25,171.9329416,-0.882352941,0.0,0.0,34,171.2526775
8.8,1376.0,666.956269,0.053233215,0,38,0.002631579,0.481605486,-5293.816152,346.8889112,1365,2,98.66672708,1365.0,179,0.000850971,6,11.28778522,32.0,173.285567,-0.488888889,1.16e-05,0.0,44,173.9008881
11.0,1241.5,695.3415858,0.051303686,0,69,0.003947368,0.469503832,-4897.615863,532.4792002,1247,2,163.3633008,1247.0,187,0.00127425,8,10.21442427,38.5,175.009355,-0.244736842,0.000590797,0.0,58,178.1941576
7.0,1074.0,389.3882301,0.036301905,0,16,0.001315789,0.442638161,-6931.84736,171.027789,1016,1,48.04311218,1016.0,177,0.000513092,4,6.588762511,14.25,171.9329416,-0.882352941,0.0,0.0,34,171.2526775
3.8,376.5,255.8896319,0.018070111,0,8,0.001315789,0.216054861,-7412.494596,129.0440593,344,1,18.89281296,344.0,67,0.0005552,3,2.336433892,7.25,157.9087136,-0.777777778,0.0,0.0,18,129.2137424
3.8,376.5,255.8896319,0.018070111,0,8,0.001315789,0.216054861,-7412.494596,129.0440593,344,1,18.89281296,344.0,67,0.0005552,3,2.336433892,7.25,157.9087136,-0.777777778,0.0,0.0,18,129.2137424
6.0,127.0,257.4958405,0.016964709,0,24,0.002631579,0.244493747,-6725.697173,204.7244501,175,2,38.8606913,175.0,47,0.001096709,4,2.84196119,15.5,142.9476688,-0.466666667,0.004713184,0.0,30,102.6315992
2.2,89.5,156.1387391,0.010763887,0,4,0.001315789,0.06222267,-8878.273179,89.23406321,94,1,9.69764446,94.0,27,0.000663798,2,1.739938062,3.5,136.9319058,-0.6,0.0,0.0,10,89.35139924
2.2,89.5,156.1387391,0.010763887,0,4,0.001315789,0.06222267,-8878.273179,89.23406321,94,1,9.69764446,94.0,27,0.000663798,2,1.739938062,3.5,136.9319058,-0.6,0.0,0.0,10,89.35139924
4.8,41.5,147.8227121,0.007446869,2,18,0.002631579,0.22202501,-8811.802279,138.0221715,90,1,21.96540238,90.0,22,0.001249055,3,2.634511497,5.75,119.0949318,-0.133333333,0.002631579,0.0,24,69.19269376
6.0,244.5,324.8284423,0.020718905,0,24,0.002631579,0.271520775,-6073.890684,250.3685957,312,2,43.63884319,312.0,66,0.000971916,4,3.048720784,17.5,153.9432985,-0.466666667,0.00595927,0.0,30,125.51373
3.8,37.5,101.3571014,0.006200822,0,8,0.001315789,0.216054861,-8818.19071,68.37219686,81,1,10.23270119,81.0,22,0.00063002,2,1.975976951,4.75,118.2707748,-0.777777778,0.0,0.0,18,68.46210112
3.8,37.5,101.3571014,0.006200822,0,8,0.001315789,0.216054861,-8818.19071,68.37219686,81,1,10.23270119,81.0,22,0.00063002,2,1.975976951,4.75,118.2707748,-0.777777778,0.0,0.0,18,68.46210112
3.8,37.5,101.3571014,0.006200822,0,8,0.001315789,0.216054861,-8818.19071,68.37219686,81,1,10.23270119,81.0,22,0.00063002,2,1.975976951,4.75,118.2707748,-0.777777778,0.0,0.0,18,68.46210112
10.8,1779.0,690.0938836,0.053559382,0,48,0.002631579,0.651936265,-5051.479607,374.6811335,1744,2,120.9080885,1744.0,230,0.000804314,8,14.69575801,49.0,176.5019182,-0.65,3.11e-05,0.0,54,187.8335679
34.0,4523.25,2567.740204,0.184835615,20,700,0.013157895,1.002319484,-2697.434304,2544.438889,4143,6,956.8006598,3790.626369,329,0.003728442,28,77.80930628,152.25,206.4021679,0.25699476,0.012862475,0.088888889,250,257.8095
7.8,1068.0,388.370034,0.034368414,0,18,0.001315789,0.549959661,-6825.195994,172.4708629,1212,1,47.79306775,1212.0,177,0.000488792,4,7.518039942,17.5,171.6813058,-0.894736842,0.0,0.0,38,172.697649
10.4,1160.0,546.4066694,0.042147603,0,46,0.002631579,0.567870109,-5317.307753,362.5922814,1350,2,111.9621264,1350.0,201,0.000856903,6,9.226976336,42.0,175.3649102,-0.614285714,0.000548649,0.0,52,181.7732355
12.6,1824.75,888.8021905,0.068355714,0,81,0.003947368,0.697660347,-4348.24574,610.7818415,1791,3,107.3937152,1283.307577,246,0.001162757,10,15.22861991,77.25,186.6117612,-0.369047619,0.000591397,0.333333333,66,204.3981355
4.8,365.5,324.6782322,0.016411786,2,18,0.002631579,0.22202501,-7343.337175,254.5951096,346,1,34.58235097,346.0,57,0.001100141,4,3.005326684,8.75,155.780343,-0.133333333,0.002631579,0.0,24,127.6325482
13.8,1722.75,1054.727148,0.071323738,5,135,0.006578947,0.636062929,-4288.91305,863.0152164,1439,3,206.725499,1302.061045,156,0.00212129,12,15.51400317,62.25,175.3764314,0.080586081,0.008140302,0.1,84,173.7408311
8.0,781.5,515.6225771,0.035523404,0,34,0.002631579,0.326986688,-5330.784636,322.3315259,721,2,74.66626517,721.0,120,0.000916322,6,4.319781276,29.0,169.767227,-0.618181818,0.000368149,0.0,40,161.5898831
3.8,361.5,247.068342,0.015165739,0,8,0.001315789,0.216054861,-7351.001895,126.6586659,337,1,16.54117548,337.0,57,0.000535187,3,2.337918405,7.75,154.9080107,-0.777777778,0.0,0.0,18,126.8252125
8.0,429.0,522.6295062,0.021863087,0,56,0.005263158,0.242920532,-6006.94612,536.487997,403,2,55.40941387,341.1321351,64,0.001780178,9,5.368441748,28.5,159.8506355,0.166666667,0.006101256,0.166666667,48,134.8288329
1.4,21.0,127.6325482,0.004656458,0,2,0.001315789,0.015711981,-9831.934035,77.50797314,42,1,3.614235494,42.0,10,0.000664587,1,1.606100373,1.75,128.1385575,-0.333333333,0.0,0.0,6,77.60989025
1.8,83.5,154.4257382,0.00803616,0,3,0.001315789,0.038967326,-9032.700628,88.8841673,91,1,6.705444853,91.0,19,0.000639146,2,1.675884419,3.25,136.1784174,-0.5,0.0,0.0,8,89.00104324
4.4,104.5,234.7592334,0.012241413,0,16,0.002631579,0.131202098,-7223.909525,188.6016679,126,2,25.91088971,126.0,29,0.001099362,4,2.542999164,13.0,138.4861677,-0.314285714,0.001098739,0.0,22,94.54899391
6.2,100.0,395.0963607,0.018637018,10,40,0.006578947,0.140157322,-6836.323353,399.0370501,98,2,51.36706721,98.0,18,0.002697598,8,4.932710611,19.0,131.4374802,0.523809524,0.005715009,0.0,46,80.33349521
5.2,805.0,470.8405851,0.026208342,0,20,0.002631579,0.306091166,-5451.041767,306.8805282,684,2,53.26326777,684.0,109,0.000844189,6,3.968500101,25.5,169.1182677,-0.377777778,0.000208472,0.0,26,153.844054
5.6,768.0,452.6524221,0.025998348,0,22,0.002631579,0.302319484,-5795.467013,303.5103405,638,2,55.60625396,638.0,101,0.000936797,6,3.880069625,25.0,169.2317904,-0.444444444,0.000782416,0.0,28,152.1545257
5.2,211.5,303.2206408,0.018493545,0,20,0.002631579,0.143929004,-6557.870718,242.9924244,279,2,38.59928513,279.0,54,0.001042347,4,2.807416848,16.0,153.9096994,-0.428571429,0.007171572,0.0,26,121.8159389
2.2,205.5,224.76309,0.018860655,0,4,0.001315789,0.06222267,-7909.068311,114.2862891,216,1,15.33604307,216.0,51,0.000590726,2,1.868518061,4.25,151.3220037,-0.6,0.0,0.0,10,114.4365669
1.4,110.5,240.350387,0.015120622,0,2,0.001315789,0.015711981,-9351.96596,121.6137668,211,1,9.990852084,211.0,37,0.000652505,1,1.801885811,2.0,155.4257983,-0.333333333,0.0,0.0,6,121.7736797
1.4,9.5,68.38076101,0.003745247,0,2,0.001315789,0.015711981,-11497.98159,46.71749042,14,1,3.5,14.0,8,0.0007541,1,1.597394528,1.5,102.5034085,-0.333333333,0.0,0.0,6,46.77892038
1.4,9.5,68.38076101,0.003745247,0,2,0.001315789,0.015711981,-11497.98159,46.71749042,14,1,3.5,14.0,8,0.0007541,1,1.597394528,1.5,102.5034085,-0.333333333,0.0,0.0,6,46.77892038
4.4,174.5,308.3894893,0.015537534,0,16,0.002631579,0.171742638,-6712.358259,219.479296,218,2,29.94979765,218.0,37,0.001054408,4,2.577360983,14.0,148.9821646,-0.333333333,0.001558379,0.0,22,110.0284364
2.2,46.5,120.428214,0.00553619,0,4,0.001315789,0.06222267,-8936.053648,75.09536087,65,1,6.5,65.0,14,0.000641888,2,1.704621459,3.5,126.7996442,-0.6,0.0,0.0,10,75.19410557
2.6,570.75,311.289811,0.021093675,0,5,0.001315789,0.078721259,-7398.655147,143.2143281,495,1,22.38085693,495.0,94,0.000516429,3,2.964616742,6.75,163.2868092,-0.666666667,0.0,0.0,12,143.4026441
4.6,404.25,257.8095,0.018501694,0,10,0.001315789,0.303106091,-7072.374271,128.9811988,532,1,22.43423453,532.0,79,0.000514028,3,2.960052265,9.75,154.0087674,-0.818181818,0.0,0.0,22,129.1507993
4.6,404.25,257.8095,0.018501694,0,10,0.001315789,0.303106091,-7072.374271,128.9811988,532,1,22.43423453,532.0,79,0.000514028,3,2.960052265,9.75,154.0087674,-0.818181818,0.0,0.0,22,129.1507993
3.8,883.0,339.196116,0.027124881,0,8,0.001315789,0.216054861,-7101.901399,152.1468981,624,1,30.74080332,624.0,124,0.000505297,4,3.607872786,10.25,166.0565504,-0.777777778,0.0,0.0,18,152.3469598
3.8,454.5,273.6578509,0.022964606,0,8,0.001315789,0.216054861,-7174.779652,132.2524888,436,1,24.33449643,436.0,86,0.000518453,3,2.785555761,8.25,156.8196311,-0.777777778,0.0,0.0,18,132.4263908
3.8,390.75,249.3283062,0.018322131,0,8,0.001315789,0.216054861,-7373.442669,125.9066879,374,1,18.86208894,374.0,63,0.000544205,3,2.407331921,7.75,153.0458425,-0.777777778,0.0,0.0,18,126.0722457
3.8,390.75,249.3283062,0.018322131,0,8,0.001315789,0.216054861,-7373.442669,125.9066879,374,1,18.86208894,374.0,63,0.000544205,3,2.407331921,7.75,153.0458425,-0.777777778,0.0,0.0,18,126.0722457
3.8,390.75,249.3283062,0.018322131,0,8,0.001315789,0.216054861,-7373.442669,125.9066879,374,1,18.86208894,374.0,63,0.000544205,3,2.407331921,7.75,153.0458425,-0.777777778,0.0,0.0,18,126.0722457
2.2,480.75,282.2715638,0.016046602,0,4,0.001315789,0.06222267,-7651.619719,134.0297646,436,1,16.49109724,436.0,73,0.000532206,3,2.584764244,6.0,159.0502027,-0.6,0.0,0.0,10,134.2060036
11.8,686.75,895.7365999,0.053266269,5,110,0.006578947,0.42519161,-4672.325507,785.008453,913,2,164.811038,826.1165627,118,0.002165335,9,9.721956399,31.5,168.7886079,0.260025063,0.002795832,0.1,74,158.0366354
12.4,932.0,759.3643203,0.045808159,0,100,0.005263158,0.458188786,-4467.521629,698.2277331,938,3,126.7622244,793.9998579,136,0.001660523,11,8.099060915,60.0,178.0739248,-0.11996337,0.005335817,0.166666667,70,175.4768623
7.8,748.0,625.1005987,0.039565891,0,45,0.003947368,0.337515127,-4879.753592,483.6982488,768,2,102.2824131,768.0,116,0.001305581,7,5.504905753,27.5,172.9693446,-0.112820513,0.001993813,0.0,42,161.8696128
4.6,597.0,326.8038719,0.026069997,0,10,0.001315789,0.303106091,-7095.949414,153.6937133,596,1,28.41882351,596.0,101,0.000522715,3,3.130995754,9.0,168.4731347,-0.818181818,0.0,0.0,22,153.8958089
4.6,597.0,326.8038719,0.026069997,0,10,0.001315789,0.303106091,-7095.949414,153.6937133,596,1,28.41882351,596.0,101,0.000522715,3,3.130995754,9.0,168.4731347,-0.818181818,0.0,0.0,22,153.8958089
4.4,211.25,310.3056952,0.014001944,0,16,0.002631579,0.205526422,-6248.71474,218.3441027,179,2,23.98528668,179.0,43,0.000928185,5,2.636332259,18.0,146.3166172,-0.333333333,0.000540267,0.0,22,109.4593461
4.2,156.0,164.9851671,0.008620108,0,9,0.001315789,0.266337233,-7856.607735,96.93691904,188,1,12.2351903,188.0,34,0.000575925,3,2.170955725,7.0,137.4325621,-0.8,0.0,0.0,20,97.06438374
4.2,156.0,164.9851671,0.008620108,0,9,0.001315789,0.266337233,-7856.607735,96.93691904,188,1,12.2351903,188.0,34,0.000575925,3,2.170955725,7.0,137.4325621,-0.8,0.0,0.0,20,97.06438374
4.2,156.0,164.9851671,0.008620108,0,9,0.001315789,0.266337233,-7856.607735,96.93691904,188,1,12.2351903,188.0,34,0.000575925,3,2.170955725,7.0,137.4325621,-0.8,0.0,0.0,20,97.06438374
4.2,156.0,164.9851671,0.008620108,0,9,0.001315789,0.266337233,-7856.607735,96.93691904,188,1,12.2351903,188.0,34,0.000575925,3,2.170955725,7.0,137.4325621,-0.8,0.0,0.0,20,97.06438374
4.2,156.0,164.9851671,0.008620108,0,9,0.001315789,0.266337233,-7856.607735,96.93691904,188,1,12.2351903,188.0,34,0.000575925,3,2.170955725,7.0,137.4325621,-0.8,0.0,0.0,20,97.06438374
2.2,145.5,158.1159352,0.0069128,0,4,0.001315789,0.06222267,-8122.666203,89.71555849,120,1,6.676627175,120.0,27,0.000561617,3,1.809198601,5.25,135.0733018,-0.6,0.0,0.0,10,89.83352765
2.4,9.5,113.6184254,0.004039385,2,6,0.002631579,0.028438887,-12512.21383,104.0519211,15,1,7.5,15.0,6,0.001395765,2,2.230612312,2.5,108.5180353,0.166666667,0.002631579,0.0,12,52.16287089
1.4,3.75,52.16287089,0.001783637,0,2,0.001315789,0.015711981,-14117.28801,38.58656926,7,1,2.5,7.0,4,0.000791645,1,1.590665558,1.25,94.48225592,-0.333333333,0.0,0.0,6,38.63730767
2.6,260.5,259.3728663,0.018860655,0,5,0.001315789,0.078721259,-7621.283328,129.9715268,298,1,15.92547374,298.0,51,0.000574246,2,1.932236345,4.75,160.1305295,-0.666666667,0.0,0.0,12,130.1424295
2.4,14.5,159.0643141,0.003543408,2,6,0.002631579,0.028438887,-11444.93864,140.7379937,39,1,7.0,39.0,5,0.001401864,2,2.230471922,2.25,123.5193039,0.166666667,0.002631579,0.0,12,70.55417831
1.4,3.5,70.55417831,0.001783637,0,2,0.001315789,0.015711981,-13180.6277,49.67404066,6,1,2.5,6.0,4,0.000792842,1,1.590650724,1.25,105.6700539,-0.333333333,0.0,0.0,6,49.73935826
2.8,87.25,276.5145402,0.015845879,0,8,0.002631579,0.038180718,-9399.836303,218.0760277,153,2,23.09421139,153.0,36,0.001248276,2,2.420223569,3.25,147.6995799,0.0,0.005256224,0.0,14,109.3249558
3.6,396.5,362.582915,0.022605902,0,12,0.002631579,0.172529246,-6149.617342,259.1619044,288,2,35.84986275,288.0,58,0.000962451,5,2.615816386,16.0,159.732416,-0.166666667,0.000786503,0.0,18,129.9219545
4.8,45.0,154.5047965,0.006082072,0,18,0.002631579,0.194997983,-11200.44572,128.5419526,72,2,2.201841631,26.48731976,15,0.0011736,4,3.130752182,11.0,115.1988721,-0.277777778,0.0,1.0,24,64.44011036
4.8,45.0,154.5047965,0.006082072,0,18,0.002631579,0.194997983,-11200.44572,128.5419526,72,2,2.201841631,26.48731976,15,0.0011736,4,3.130752182,11.0,115.1988721,-0.277777778,0.0,1.0,24,64.44011036
8.2,141.0,524.6695018,0.026289613,28,70,0.009210526,0.219665188,-9848.484295,624.6802212,123,2,54.35790725,117.2801254,18,0.003930198,10,7.970859747,21.5,139.2033906,0.666666667,0.015733999,0.047619048,76,90.06468611
3.4,24.0,90.06468611,0.004039056,0,7,0.001315789,0.172529246,-11820.95465,63.02097631,57,1,7.749430383,57.0,16,0.000675017,2,1.8983779,4.25,114.2443154,-0.75,0.0,0.0,16,63.10384411
3.4,24.0,90.06468611,0.004039056,0,7,0.001315789,0.172529246,-11820.95465,63.02097631,57,1,7.749430383,57.0,16,0.000675017,2,1.8983779,4.25,114.2443154,-0.75,0.0,0.0,16,63.10384411
3.4,24.0,90.06468611,0.004039056,0,7,0.001315789,0.172529246,-11820.95465,63.02097631,57,1,7.749430383,57.0,16,0.000675017,2,1.8983779,4.25,114.2443154,-0.75,0.0,0.0,16,63.10384411
7.2,459.0,362.0813337,0.02486022,0,30,0.002631579,0.239935458,-7411.213457,285.9951909,477,2,55.92781836,477.0,79,0.001045051,5,3.334076029,22.0,163.4497727,-0.577777778,0.018275432,0.0,36,143.3739047
3.4,24.0,90.06468611,0.004039056,0,7,0.001315789,0.172529246,-11820.95465,63.02097631,57,1,7.749430383,57.0,16,0.000675017,2,1.8983779,4.25,114.2443154,-0.75,0.0,0.0,16,63.10384411
1.4,20.5,116.2511904,0.005099841,0,2,0.001315789,0.015711981,-10475.11745,71.42190501,40,1,3.904583881,40.0,11,0.000708362,1,1.60719515,1.5,123.3404952,-0.333333333,0.0,0.0,6,71.5158194
1.4,72.0,186.5611111,0.011886014,0,2,0.001315789,0.015711981,-9416.460733,99.68576153,125,1,7.854360641,125.0,28,0.00064857,1,1.710575884,2.0,141.6922888,-0.333333333,0.0,0.0,6,99.81684075
3.2,32.5,119.8410472,0.006042608,0,10,0.002631579,0.101976603,-12068.33283,109.0169211,27,2,13.0,27.0,11,0.001169151,4,2.447021597,10.0,109.1971868,-0.1,0.001312322,0.0,16,54.65190378
2.4,75.75,253.2651006,0.013500764,2,6,0.002631579,0.028438887,-9404.49237,201.1665231,129,1,17.70872128,129.0,29,0.001269601,2,2.351529435,3.0,142.6814334,0.166666667,0.002631579,0.0,12,100.8479542
1.4,9.5,100.8479542,0.001783637,0,2,0.001315789,0.015711981,-11453.68075,65.53858972,30,1,2.5,30.0,4,0.000737266,1,1.591997999,1.25,119.1986153,-0.333333333,0.0,0.0,6,65.624768
3.0,291.75,228.6415403,0.014062243,0,6,0.001315789,0.135760387,-7735.160865,120.1659431,239,1,14.04141064,239.0,42,0.000572863,3,1.982080507,6.0,153.2544969,-0.714285714,0.0,0.0,14,120.3239522
3.0,291.75,228.6415403,0.014062243,0,6,0.001315789,0.135760387,-7735.160865,120.1659431,239,1,14.04141064,239.0,42,0.000572863,3,1.982080507,6.0,153.2544969,-0.714285714,0.0,0.0,14,120.3239522
3.0,291.75,228.6415403,0.014062243,0,6,0.001315789,0.135760387,-7735.160865,120.1659431,239,1,14.04141064,239.0,42,0.000572863,3,1.982080507,6.0,153.2544969,-0.714285714,0.0,0.0,14,120.3239522
2.2,196.5,231.433372,0.013705274,0,4,0.001315789,0.06222267,-7848.548555,119.9607962,285,1,11.97544277,285.0,39,0.00056585,2,1.882613588,4.5,154.9433921,-0.6,0.0,0.0,10,120.1185355
6.6,1146.0,406.5738376,0.041380879,0,15,0.001315789,0.405869302,-6837.745535,177.5058804,1043,1,49.87433271,1043.0,174,0.00051908,4,4.644742491,14.5,178.6012696,-0.875,0.0,0.0,32,177.7392872
11.2,1224.75,733.6046258,0.053849638,4,88,0.005263158,0.435720048,-5790.935601,747.9035897,1140,2,234.8489311,1140.0,190,0.001941061,9,7.432618242,41.5,185.0034746,0.088596491,0.037038299,0.0,64,187.9612754
6.6,1146.0,406.5738376,0.041380879,0,15,0.001315789,0.405869302,-6837.745535,177.5058804,1043,1,49.87433271,1043.0,174,0.00051908,4,4.644742491,14.5,178.6012696,-0.875,0.0,0.0,32,177.7392872
4.2,420.0,268.5542351,0.020357665,0,9,0.001315789,0.266337233,-7519.098687,135.208725,384,1,21.2919571,384.0,65,0.000578244,3,2.389889254,7.25,159.8061384,-0.8,0.0,0.0,20,135.3865142
4.2,420.0,268.5542351,0.020357665,0,9,0.001315789,0.266337233,-7519.098687,135.208725,384,1,21.2919571,384.0,65,0.000578244,3,2.389889254,7.25,159.8061384,-0.8,0.0,0.0,20,135.3865142
4.2,420.0,268.5542351,0.020357665,0,9,0.001315789,0.266337233,-7519.098687,135.208725,384,1,21.2919571,384.0,65,0.000578244,3,2.389889254,7.25,159.8061384,-0.8,0.0,0.0,20,135.3865142
4.2,420.0,268.5542351,0.020357665,0,9,0.001315789,0.266337233,-7519.098687,135.208725,384,1,21.2919571,384.0,65,0.000578244,3,2.389889254,7.25,159.8061384,-0.8,0.0,0.0,20,135.3865142
4.2,420.0,268.5542351,0.020357665,0,9,0.001315789,0.266337233,-7519.098687,135.208725,384,1,21.2919571,384.0,65,0.000578244,3,2.389889254,7.25,159.8061384,-0.8,0.0,0.0,20,135.3865142
7.8,655.5,352.1174935,0.029639745,0,18,0.001315789,0.549959661,-6970.598812,167.8726759,847,1,39.17540065,847.0,125,0.000538473,3,4.225662651,12.25,174.4959756,-0.894736842,0.0,0.0,38,168.0934157
8.8,662.0,447.0835101,0.030885792,2,38,0.002631579,0.55592981,-6962.515335,337.0231296,866,1,79.8508013,866.0,125,0.001105303,4,4.957964558,13.25,175.3940645,-0.233333333,0.002631579,0.0,44,168.955016
7.8,655.5,352.1174935,0.029639745,0,18,0.001315789,0.549959661,-6970.598812,167.8726759,847,1,39.17540065,847.0,125,0.000538473,3,4.225662651,12.25,174.4959756,-0.894736842,0.0,0.0,38,168.0934157
9.2,747.5,521.6852288,0.034296203,0,40,0.002631579,0.572428399,-5856.984133,338.2453518,950,2,10.70792681,349.4854691,124,0.000936411,5,6.203110296,27.0,175.6885241,-0.4,0.0,1.0,46,169.5677353
9.2,747.5,521.6852288,0.034296203,0,40,0.002631579,0.572428399,-5856.984133,338.2453518,950,2,10.70792681,349.4854691,124,0.000936411,5,6.203110296,27.0,175.6885241,-0.4,0.0,1.0,46,169.5677353
11.4,925.0,738.7762168,0.047495439,0,72,0.003947368,0.594110528,-4653.343789,543.9758125,1197,3,73.03665739,857.6879788,145,0.001251695,7,8.563468157,34.0,180.5758047,-0.238095238,0.000276336,0.333333333,60,182.0414988
7.8,655.5,352.1174935,0.029639745,0,18,0.001315789,0.549959661,-6970.598812,167.8726759,847,1,39.17540065,847.0,125,0.000538473,3,4.225662651,12.25,174.4959756,-0.894736842,0.0,0.0,38,168.0934157
8.8,662.0,447.0835101,0.030885792,2,38,0.002631579,0.55592981,-6962.515335,337.0231296,866,1,79.8508013,866.0,125,0.001105303,4,4.957964558,13.25,175.3940645,-0.233333333,0.002631579,0.0,44,168.955016
1.4,45.5,168.955016,0.008833163,0,2,0.001315789,0.015711981,-9550.860998,94.84130748,87,1,6.160544787,87.0,20,0.000666752,1,1.638757938,1.75,141.1227138,-0.333333333,0.0,0.0,6,94.96601661
2.2,80.0,108.0762588,0.007834398,0,4,0.001315789,0.06222267,-9158.510082,63.18741756,88,1,7.179465086,88.0,31,0.000587419,2,1.83718055,3.75,113.4659065,-0.6,0.0,0.0,10,63.27050422
2.8,68.25,264.8541812,0.010472061,2,8,0.002631579,0.044937475,-9434.97125,214.6746674,146,1,15.9462699,146.0,22,0.001290531,2,2.35248015,3.25,147.8048959,0.066666667,0.002631579,0.0,14,107.6198002
1.4,8.5,107.6198002,0.002297361,0,2,0.001315789,0.015711981,-11478.71981,69.38191778,22,1,2.75,22.0,5,0.000745564,1,1.593013927,1.25,122.9543504,-0.333333333,0.0,0.0,6,69.47314974
7.2,528.0,562.163358,0.030952456,12,48,0.005263158,0.284247681,-7218.507055,585.0581859,465,1,108.9924289,465.0,81,0.002300506,6,4.826573701,11.0,167.7054621,0.353846154,0.007884335,0.0,44,147.0353724
2.2,29.25,147.0353724,0.005966145,0,4,0.001315789,0.06222267,-9739.053861,88.08102009,77,1,6.628408805,77.0,15,0.000686896,1,1.710995605,2.25,135.5137493,-0.6,0.0,0.0,10,88.19683996
2.2,29.25,147.0353724,0.005966145,0,4,0.001315789,0.06222267,-9739.053861,88.08102009,77,1,6.628408805,77.0,15,0.000686896,1,1.710995605,2.25,135.5137493,-0.6,0.0,0.0,10,88.19683996
2.2,29.25,147.0353724,0.005966145,0,4,0.001315789,0.06222267,-9739.053861,88.08102009,77,1,6.628408805,77.0,15,0.000686896,1,1.710995605,2.25,135.5137493,-0.6,0.0,0.0,10,88.19683996
2.2,241.5,251.1292826,0.017185999,0,4,0.001315789,0.06222267,-8279.509487,126.701101,240,1,13.49085208,240.0,45,0.000601005,2,1.92503643,4.0,157.5646477,-0.6,0.0,0.0,10,126.8677034
4.6,263.0,417.545565,0.022244809,3,21,0.003947368,0.144715611,-7048.537378,389.1549698,259,2,49.12774477,259.0,49,0.001607706,5,3.381429551,14.5,160.4220174,0.185714286,0.004884285,0.0,26,130.2307057
2.8,109.75,243.4068262,0.010472061,2,8,0.002631579,0.044937475,-8530.443943,199.5094523,130,1,16.41088971,130.0,22,0.001224441,3,2.329264443,4.25,143.5146258,0.066666667,0.002631579,0.0,14,100.0172384
3.6,58.5,231.628278,0.005916021,0,12,0.002631579,0.138745462,-7627.486036,171.0345578,80,2,12.48596368,80.0,16,0.001063595,4,2.418343368,11.5,133.0733671,-0.2,5.65e-05,0.0,18,85.74232425
1.8,35.0,130.2307057,0.003745247,0,3,0.001315789,0.038967326,-9613.750838,80.56801729,51,1,4.5,51.0,9,0.000652687,2,1.647203497,3.0,130.6602599,-0.5,0.0,0.0,8,80.67395813
8.0,461.5,472.9578308,0.035656899,0,34,0.002631579,0.381040742,-5753.956189,295.0569753,679,2,67.76355372,679.0,100,0.000924723,4,4.88144671,20.5,163.6914624,-0.475,3.49e-05,0.0,40,147.9167203
6.2,333.5,294.7636732,0.026041547,0,14,0.001315789,0.362343687,-7342.706319,145.111821,531,1,31.13177686,531.0,98,0.000563719,2,3.227458443,8.5,162.3765841,-0.866666667,0.0,0.0,30,145.302632
6.2,333.5,294.7636732,0.026041547,0,14,0.001315789,0.362343687,-7342.706319,145.111821,531,1,31.13177686,531.0,98,0.000563719,2,3.227458443,8.5,162.3765841,-0.866666667,0.0,0.0,30,145.302632
7.2,339.0,379.4765193,0.027287595,2,30,0.002631579,0.368313836,-7335.03293,291.5014198,546,1,63.76355372,546.0,98,0.00114479,3,3.927406644,9.5,163.258737,-0.208333333,0.002631579,0.0,36,146.1342642
6.2,333.5,294.7636732,0.026041547,0,14,0.001315789,0.362343687,-7342.706319,145.111821,531,1,31.13177686,531.0,98,0.000563719,2,3.227458443,8.5,162.3765841,-0.866666667,0.0,0.0,30,145.302632
8.8,425.5,452.8003086,0.033820736,0,38,0.002631579,0.400524405,-5778.519928,298.8903086,669,2,9.712837218,246.1113461,103,0.000931831,4,5.319706843,22.0,164.0303256,-0.589285714,0.0,1.0,44,149.8384308
6.2,333.5,294.7636732,0.026041547,0,14,0.001315789,0.362343687,-7342.706319,145.111821,531,1,31.13177686,531.0,98,0.000563719,2,3.227458443,8.5,162.3765841,-0.866666667,0.0,0.0,30,145.302632
9.0,367.5,469.8291431,0.027971235,0,54,0.003947368,0.380254135,-7327.351506,444.5021296,569,2,48.57653225,407.7063157,100,0.001471421,6,5.327954521,24.5,164.7946032,-0.082352941,0.005256224,0.333333333,48,148.752632
3.6,181.0,236.8997473,0.009755044,2,12,0.002631579,0.084691408,-7811.816252,195.0596664,210,1,19.98904635,210.0,31,0.001135266,4,2.567590555,6.75,139.1270826,-0.047619048,0.002631579,0.0,18,97.78649049
2.6,177.75,173.7408311,0.008508997,0,5,0.001315789,0.078721259,-7819.021752,96.89094429,204,1,9.244523174,204.0,31,0.000557653,3,1.91678732,5.75,138.2766194,-0.666666667,0.0,0.0,12,97.01834854
