MCGM Values,Degree Centrality,Node H-Index,Clustered Local Degree,DNC Scores,Gravity Model Centrality,PageRank Centrality,Laplacian Centrality,Global Relative Change in Avg Clustering,Local Gravity Model Centrality,LGC Scores,Density Centrality,H Values,Centrality Values,K-Shell Value,Betweenness Centrality,Extended Degree,Extended Coreness,Gravity Index Centrality,EHCC Value,Societal Capital Scores,Eigenvector Centrality,Closeness Centrality,MDD Value,Subgraph centrality
0.462962974,0.003025719,2,6.0,2.0,36.87124,0.001450514,18,0.001512859,12,1161,1.909090909,2.98e-09,7.7,1,0.006042268,3.6,9,4.75,0.644069977,8,9.93e-10,9.61e-05,1.7,2.389647978
0.888889029,0.003025719,2,8.0,2.0,49.7853927,0.001274472,22,0.001512859,16,2288,2.227272727,3.47e-08,11.9,2,0.017855907,4.4,15,13.5,0.938384358,10,8.67e-09,0.000109027,2.0,2.504833605
0.679012362,0.003025719,2,6.0,2.0,37.53068445,0.001353466,18,0.001512859,12,1233,1.909090909,4.64e-09,8.4,2,0.000399953,3.6,11,11.5,0.695394906,8,1.16e-09,9.61e-05,2.0,2.391307276
1.003088468,0.004538578,2,7.0,3.0,63.28135741,0.001842037,26,0.001512859,21,2171,3.579545455,8.23e-07,13.3,2,0.010220408,4.6,13,14.5,1.198868022,10,1.37e-07,0.000103391,2.4,3.256436692
0.342592672,0.003025719,1,4.0,2.0,30.68621224,0.001523754,14,0.001512859,8,609,1.590909091,2.24e-08,6.3,1,0.003025719,2.8,6,4.0,0.513635194,6,7.48e-09,9.34e-05,1.7,2.284675561
0.716050424,0.003025719,2,6.0,2.0,50.57155022,0.001306769,18,0.001512859,12,1386,1.909090909,2.62e-07,9.8,2,0.005244349,3.6,12,12.0,0.738873167,8,6.54e-08,0.000122055,2.0,2.394653693
0.604942688,0.003025719,2,5.0,2.0,53.36508777,0.001335878,16,0.001512859,10,984,1.75,1.13e-06,8.4,2,0.007962912,3.2,9,10.5,0.628248006,7,2.82e-07,0.000131596,2.0,2.337155978
1.666667496,0.006051437,2,9.0,4.0,109.3712768,0.002414839,38,0.001512859,36,4199,6.681818182,2.91e-07,19.6,2,0.021579544,6.0,18,21.0,1.341394392,13,3.64e-08,0.000116537,2.8,4.057046726
0.910519724,0.004538578,2,6.0,3.0,95.54552749,0.001952921,24,0.001512859,18,2052,3.579545455,6.69e-06,13.3,2,0.0165205,4.2,11,12.5,1.147414458,9,1.34e-06,0.000142959,2.1,3.084415094
1.172840825,0.004538578,2,8.0,3.0,82.7316792,0.001863225,28,0.001512859,24,2562,4.056818182,3.99e-07,13.3,2,0.023340406,5.0,16,17.0,0.99768459,11,6.65e-08,0.000124673,2.4,3.195352403
0.703704248,0.003025719,2,6.0,2.0,47.97436775,0.001320658,18,0.001512859,12,1305,1.909090909,1.35e-07,9.1,2,0.005046209,3.6,12,12.0,0.717134037,8,3.39e-08,0.000119746,2.0,2.392995522
1.211154818,0.003025719,2,9.0,2.1,75.40792956,0.001106959,24,0.0036969,18,4824,2.386363636,0.000326424,18.00285714,2,0.001762085,4.8,20,18.0,2.311808593,11,6.53e-05,0.000137137,2.0,2.675296603
1.463770448,0.006051437,2,7.0,4.0,130.7340096,0.002316778,34,0.001512859,28,4624,6.045454545,0.000240523,22.13285714,2,0.009554023,5.2,16,18.0,2.000128634,11,3.44e-05,0.000135962,2.8,3.987600891
5.145266217,0.007564297,3,25.3,5.571428571,282.8518545,0.002283372,76,0.002916886,115,33782,13.125,0.003873344,49.57571429,3,0.009873183,12.2,57,59.25,7.455749936,28,0.00029795,0.00014979,4.4,8.139403848
1.446431114,0.003025719,2,12.0,2.071428571,86.5025081,0.001118465,30,0.002292874,24,7665,2.863636364,0.000472045,18.01142857,2,0.0103557,6.0,25,20.5,2.858502701,14,9.44e-05,0.000147341,2.0,2.907133955
0.222282951,0.001512859,1,4.0,1.0,23.81675338,0.000718774,10,0.001512859,4,520,0.556818182,1.37e-05,4.951428571,1,0.0,2.2,7,3.5,0.501672241,5,6.86e-06,0.000124766,1.0,1.696439922
0.691475372,0.003025719,2,6.0,2.0,53.86759449,0.001254149,18,0.001512859,12,1386,1.909090909,2.89e-05,9.151428571,2,0.003866283,3.6,11,11.5,0.947903267,8,7.22e-06,0.000125597,2.0,2.393822852
4.632254825,0.007564297,3,25.2,6.033333333,293.0918899,0.00216085,72,0.01705149,105,28908,11.53409091,0.005937092,49.54142857,3,0.005763918,11.4,55,54.0,8.092745048,26,0.000456699,0.000162655,4.4,8.705258474
7.657225078,0.012102874,3,26.78571429,8.7,489.9193727,0.003763657,122,0.007379308,200,56669,26.72727273,0.008081861,75.11142857,3,0.055085268,14.8,66,70.5,10.41227167,33,0.000448992,0.000162522,5.6,12.98306972
1.745539235,0.004538578,2,10.0,3.1,123.6046471,0.001578235,32,0.0036969,30,6960,4.534090909,0.000511229,23.16142857,2,0.005786229,5.8,23,22.5,3.156418832,13,7.3e-05,0.000141383,2.7,3.44258152
5.226196023,0.007564297,4,32.5,5.771428571,311.2990899,0.002188628,80,0.017207493,125,37920,12.72727273,0.006804216,53.80428571,3,0.006448523,13.0,63,60.0,8.525469514,30,0.000486015,0.000162496,4.1,10.02004579
0.530913654,0.003025719,2,4.0,2.0,61.23942475,0.001298784,14,0.001512859,8,728,1.590909091,1.25e-05,7.7,2,0.004458494,2.8,8,10.0,0.598533573,6,3.13e-06,0.000149231,2.0,2.284873523
0.827380905,0.003025719,2,7.0,2.0,79.05019626,0.001223522,20,0.001512859,14,2130,2.068181818,4.95e-05,11.93,2,0.00700048,4.0,14,13.0,1.238101364,9,1.24e-05,0.000162707,2.0,2.459554297
0.506228566,0.003025719,2,4.0,2.0,55.52996961,0.001299814,14,0.001512859,8,602,1.590909091,1.47e-05,6.33,2,0.002431708,2.8,8,10.0,0.507718034,6,3.66e-06,0.00013914,2.0,2.281471927
2.810525833,0.007564297,2,13.0,5.0,273.5571466,0.002615578,56,0.001512859,65,12880,11.13636364,0.000612713,34.57,2,0.034604865,8.2,24,27.0,3.810136352,18,6.13e-05,0.000180799,3.8,5.32415342
0.654567398,0.003025719,2,5.0,2.0,60.48837719,0.001226129,16,0.001512859,10,1216,1.75,6.09e-05,10.10142857,2,0.001476859,3.2,11,11.5,1.068175971,7,1.52e-05,0.000135026,2.0,2.342803859
1.135920914,0.003025719,2,10.0,2.0,86.15249811,0.001204148,26,0.001512859,20,4771,2.545454545,2.47e-05,17.52,2,0.019048044,5.2,19,15.5,1.850141497,12,6.17e-06,0.000156519,2.0,2.654208535
5.445636975,0.010590015,2,19.0,7.0,423.9414201,0.003492353,94,0.001512859,133,35203,22.27272727,0.000421912,62.01,2,0.033413726,11.8,38,40.0,6.102392591,26,3.01e-05,0.00017319,4.9,8.131254619
1.333514221,0.003025719,2,12.0,2.0,90.89022118,0.001153379,30,0.001512859,24,6840,2.863636364,3.54e-05,21.02,2,0.002928431,6.0,22,17.0,2.359403139,14,8.86e-06,0.000155982,2.0,2.804454771
1.383085133,0.003025719,2,12.0,2.0,99.92086753,0.001095473,30,0.001512859,24,7125,2.863636364,7.06e-05,22.45,2,0.001003157,6.0,24,18.0,2.538976074,14,1.77e-05,0.000168124,2.0,2.829223258
1.061856152,0.003025719,2,9.0,2.0,84.78297953,0.001150729,24,0.001512859,18,4224,2.386363636,2.72e-05,16.82,2,0.000553585,4.8,18,15.0,1.950604579,11,6.81e-06,0.000156986,2.0,2.602980804
1.086554272,0.003025719,2,9.0,2.0,85.05409064,0.001139849,24,0.001512859,18,4500,2.386363636,2.85e-05,18.22,2,0.000141659,4.8,18,15.0,2.142011834,11,7.12e-06,0.000156961,2.0,2.63084413
3.057878555,0.006051437,2,17.0,4.066666667,259.340877,0.001930099,54,0.00260488,68,20115,8.909090909,0.000620869,42.23,2,0.028339209,9.2,34,28.0,4.580267559,21,7.76e-05,0.000187336,3.4,4.939744878
0.333336612,0.003025719,1,4.0,2.0,47.56168221,0.001522918,14,0.001512859,8,567,1.590909091,8.42e-07,5.6,1,0.003025719,2.8,6,4.0,0.444558786,6,2.81e-07,0.000130668,1.7,2.28299607
0.61728417,0.003025719,2,5.0,2.0,42.74539765,0.001346724,16,0.001512859,10,944,1.75,5.83e-08,8.4,2,0.006570286,3.2,10,11.0,0.634165166,7,1.46e-08,0.000115274,2.0,2.337177009
0.617288265,0.003025719,2,5.0,2.0,54.78706499,0.001300808,16,0.001512859,10,968,1.75,1.09e-06,8.4,2,0.025773168,3.2,10,11.0,0.634165166,7,2.73e-07,0.000134535,2.0,2.33720903
0.506172886,0.003025719,2,4.0,2.0,36.11782433,0.00138986,14,0.001512859,8,581,1.590909091,1.33e-08,6.3,2,0.003748268,2.8,8,10.0,0.507718034,6,3.33e-09,0.000107735,2.0,2.281416386
0.54323011,0.003025719,2,4.0,2.0,62.03037296,0.001283155,14,0.001512859,8,847,1.590909091,5.19e-06,8.4,2,0.028526113,2.8,8,10.0,0.626189864,6,1.3e-06,0.00014637,2.0,2.286803814
0.704042569,0.003025719,2,5.0,2.0,60.57336525,0.001221695,16,0.001512859,10,1560,1.75,8.16e-05,12.13142857,2,0.02220679,3.2,11,11.5,1.397736043,7,2.04e-05,0.000135538,2.0,2.353798326
0.703774817,0.003025719,2,6.0,2.0,52.89410591,0.001245167,18,0.001512859,12,1359,1.909090909,1.74e-05,8.421428571,2,0.019453844,3.6,12,12.0,0.930151788,8,4.34e-06,0.000125329,2.0,2.396641893
1.823327926,0.004538578,2,12.0,3.071428571,128.5821492,0.001641865,36,0.002292874,36,8766,4.772727273,0.000694437,19.40285714,2,0.026458841,6.6,26,23.0,3.063802418,15,9.92e-05,0.000147754,2.4,3.717778919
1.425956608,0.006051437,2,8.0,4.0,100.4007028,0.002352933,36,0.001512859,32,3276,6.045454545,1.09e-05,16.8,2,0.017973927,5.6,16,19.0,1.550295858,12,1.36e-06,0.0001167,2.8,4.114768564
0.630122088,0.003025719,2,5.0,2.0,57.40716049,0.001169718,16,0.001512859,10,1544,1.590909091,0.000153013,14.46285714,2,4.58e-05,3.2,12,10.5,1.898893748,7,3.83e-05,0.000134662,2.0,2.489760222
1.671597095,0.003025719,2,12.0,2.395238095,115.6486713,0.000984174,30,0.009313006,24,10080,2.863636364,0.003782537,25.68428571,2,0.003617834,6.0,27,21.5,4.024826344,14,0.000756507,0.000175316,2.0,2.987901709
1.161728466,0.003025719,2,9.0,2.095238095,99.5891842,0.001133074,24,0.002760883,18,5244,2.386363636,0.002719666,19.63285714,2,0.002818378,4.8,18,15.0,2.215204528,11,0.000679917,0.00017301,2.0,2.709650007
4.283983142,0.009077156,2,23.8,7.142857143,373.5301135,0.003036393,84,0.040295928,126,31668,16.70454545,0.012628493,53.49428571,2,0.010750031,12.0,40,32.0,6.445459223,27,0.001148045,0.000176305,4.8,8.877193136
1.337513802,0.003025719,2,26.0,2.228571429,106.0614064,0.001051162,32,0.033275796,26,8784,2.545454545,0.003457306,29.02714286,2,0.0,6.4,25,15.5,3.823771546,15,0.000864327,0.00017307,2.0,3.756251334
1.310675687,0.003025719,2,10.0,2.095238095,106.9097005,0.001051638,26,0.002760883,20,6513,2.545454545,0.002763999,23.46285714,2,0.005283475,5.2,21,16.5,3.065603293,12,0.000691,0.00017452,2.0,2.745632299
5.149986623,0.010590015,2,22.0,7.228571429,451.791374,0.003633059,98,0.002075208,147,39935,21.71590909,0.012743556,62.34142857,2,0.032352599,12.6,41,34.5,7.047594546,28,0.001061963,0.000178285,5.2,9.429036415
0.895876429,0.003025719,2,16.0,2.666666667,108.1372403,0.000955665,22,0.031247758,16,3729,1.75,0.005423615,19.71857143,2,0.0,4.4,17,11.5,3.562387445,10,0.001355904,0.000188822,2.0,3.2559808
1.762532762,0.003025719,2,7.0,2.166666667,96.41245491,0.000895969,20,0.006972962,14,3510,1.909090909,0.190195226,17.20571429,2,0.001978718,4.0,19,16.0,3.349112426,9,0.038039045,0.000173611,2.0,2.726134294
14.69762713,0.007564297,4,31.2,6.561904762,336.2588123,0.001733106,78,0.013619426,120,43719,10.73863636,3.486627783,46.16714286,3,0.016008611,12.6,82,66.0,9.644713146,29,0.217914236,0.000175223,4.1,13.18533361
5.645837489,0.007564297,4,35.1,6.204761905,355.2578966,0.00209235,84,0.00800332,135,43764,13.125,0.014784933,54.62285714,3,0.07144238,13.8,67,61.5,9.269488037,32,0.001056067,0.000178795,4.1,10.30995023
4.463111266,0.007564297,3,26.0,6.133333333,294.4187077,0.00213651,70,0.029063716,100,29015,10.73863636,0.007415252,52.81714286,3,0.004919247,11.0,54,51.0,8.41638796,25,0.000570404,0.000163399,4.4,9.195508129
0.607906864,0.003025719,2,4.0,2.0,69.21876102,0.001204845,14,0.001512859,8,1323,1.590909091,0.000707201,12.68571429,2,4.58e-06,2.8,8,10.0,1.143169539,6,0.0001768,0.000155424,2.0,2.330868417
1.041754352,0.003025719,2,8.0,2.133333333,89.08288088,0.001112005,22,0.0036969,16,4246,2.227272727,0.000981611,17.52428571,2,0.002058884,4.4,16,14.0,2.396449704,10,0.000245403,0.000159847,2.0,2.606496314
0.385158574,0.001512859,1,6.0,1.133333333,39.39539576,0.000656746,14,0.0036969,6,2170,0.715909091,0.000435991,12.26285714,1,0.0,3.0,11,4.5,1.656290198,7,0.000217996,0.000157928,1.0,1.893867788
0.992430988,0.003025719,2,8.0,2.133333333,82.40190264,0.001168819,22,0.0036969,16,3806,2.227272727,0.001006325,15.13142857,2,0.000202756,4.4,15,13.5,1.881528171,10,0.000251581,0.000158003,2.0,2.629637654
1.641276852,0.004538578,2,9.0,3.2,137.9749927,0.001519578,30,0.005880942,27,6450,4.295454545,0.001626016,21.36571429,2,0.003245315,5.4,21,21.5,3.440313867,12,0.000232288,0.000158957,2.4,3.394744337
0.415910918,0.001512859,1,7.0,1.047619048,41.47809768,0.000667692,16,0.002136871,7,2744,0.795454545,0.000403291,12.98857143,1,0.0,3.4,12,4.75,1.818111654,8,0.000201646,0.000159515,1.0,1.932105748
0.415910918,0.001512859,1,7.0,1.047619048,41.47809768,0.000667692,16,0.002136871,7,2744,0.795454545,0.000403291,12.98857143,1,0.0,3.4,12,4.75,1.818111654,8,0.000201646,0.000159515,1.0,1.932105748
1.10291704,0.003025719,2,9.0,2.047619048,89.96429024,0.001165327,24,0.002136871,18,4992,2.386363636,0.000846381,18.60285714,2,0.001836616,4.8,16,14.0,2.443915616,11,0.000211595,0.000161005,2.0,2.670016975
1.449060271,0.003025719,2,13.0,2.047619048,101.6641012,0.001116523,32,0.002136871,26,8416,3.022727273,0.000854547,21.45285714,2,0.010201679,6.4,24,18.0,2.752122459,15,0.000213637,0.000163613,2.0,2.905624365
1.313038622,0.003025719,2,11.0,2.047619048,99.73127854,0.00112166,28,0.002136871,22,6874,2.704545455,0.000844502,22.10285714,2,0.00899347,5.6,20,16.0,2.722408027,13,0.000211125,0.000164474,2.0,2.764554927
1.407563553,0.006051437,2,10.5,5.166666667,130.3592526,0.002334408,38,0.042167963,36,4085,6.045454545,4.86e-05,18.1,2,0.004131177,6.0,18,17.0,2.311808593,13,6.95e-06,0.000137212,3.1,4.630552183
1.111440464,0.003025719,2,10.0,2.166666667,84.13025349,0.001140467,26,0.006972962,20,4095,2.545454545,6.72e-05,14.46428571,2,0.00822699,5.2,20,16.0,2.003859017,12,1.68e-05,0.000150625,2.0,2.660903286
0.765531182,0.003025719,2,16.0,2.333333333,64.12407075,0.001187788,22,0.042167963,16,2134,1.909090909,2.45e-05,11.25,2,0.0,4.4,15,11.5,1.810264986,10,6.13e-06,0.000137155,2.0,3.026189291
0.691434548,0.003025719,2,5.0,2.0,73.92179231,0.001176519,16,0.001512859,10,1600,1.75,1.83e-05,12.62,2,0.000507059,3.2,10,11.0,1.587085156,7,4.58e-06,0.000156079,2.0,2.34987388
1.466424843,0.004538578,2,9.0,3.0,144.6627133,0.001627122,30,0.001512859,27,5340,4.295454545,9.98e-05,22.77,2,0.007145298,5.4,18,18.0,2.619629534,12,1.66e-05,0.000171674,2.4,3.293757912
3.805006248,0.007564297,3,18.0,5.066666667,325.492591,0.00244132,66,0.00260488,90,23100,13.125,0.000748717,43.35,2,0.026644711,10.2,35,32.5,4.968999228,23,7.49e-05,0.000188041,4.1,5.778065951
1.03716142,0.003025719,2,9.0,2.0,86.82397211,0.001141739,24,0.001512859,18,3744,2.386363636,2.65e-05,16.12,2,0.003208142,4.8,17,14.5,2.15371752,11,6.63e-06,0.00016072,2.0,2.589039449
0.518520544,0.003025719,2,4.0,2.0,46.35652345,0.001367947,14,0.001512859,8,651,1.590909091,5.23e-07,7.0,2,0.007152446,2.8,8,10.0,0.541291484,6,1.31e-07,0.000127097,2.0,2.283074873
0.5308741,0.003025719,2,4.0,2.0,52.53393161,0.001364649,14,0.001512859,8,721,1.590909091,2.51e-06,7.7,2,0.009896222,2.8,8,10.0,0.551196295,6,6.28e-07,0.000137552,2.0,2.284833524
0.777831211,0.003025719,2,7.0,2.0,68.10025887,0.001309146,20,0.001512859,14,1940,2.068181818,1.23e-05,10.5,2,0.012678967,4.0,12,12.0,1.070362748,9,3.08e-06,0.000150105,2.0,2.455288036
1.126200442,0.003025719,2,7.0,2.3,82.61943006,0.001071296,20,0.008064983,14,4220,2.068181818,0.000706114,18.46428571,2,0.001220334,4.0,18,17.0,2.698353486,9,0.000141223,0.000149365,2.0,2.605164533
0.729495293,0.003025719,2,5.0,2.0,69.13436353,0.00112708,16,0.001512859,10,1776,1.75,0.000257261,13.93,2,0.000238848,3.2,12,12.0,1.898765114,7,6.43e-05,0.000145033,2.0,2.364823909
1.28596783,0.003025719,2,10.0,2.071428571,82.85106173,0.001105111,26,0.002292874,20,6058,2.545454545,0.000500323,16.64142857,2,0.000389322,5.2,22,19.0,2.793156676,12,0.000100065,0.000147362,2.0,2.77843464
1.964350478,0.004538578,3,17.33333333,3.5,139.5001566,0.00139939,38,0.009407346,39,9994,4.534090909,0.001682322,25.82142857,2,0.003234377,7.0,32,24.5,4.800231541,16,0.00021029,0.000150195,2.7,4.580909277
1.513660192,0.004538578,3,9.0,3.333333333,122.7744661,0.001561452,30,0.023353271,27,5400,4.295454545,0.000351265,21.76142857,2,0.006189417,5.4,20,19.0,3.209416002,12,5.85e-05,0.000144279,2.4,3.344920854
0.7408062,0.003025719,2,6.0,2.166666667,62.13001257,0.001232531,18,0.006972962,12,1701,1.909090909,1.5e-05,10.9,2,0.001206251,3.6,11,11.5,1.478646771,8,3.76e-06,0.000137137,2.0,2.426904462
0.234580413,0.001512859,1,4.0,1.166666667,23.78874883,0.000722739,10,0.006972962,4,580,0.556818182,2.65e-06,5.25,1,0.0,2.2,7,3.5,0.746333934,5,1.33e-06,0.000125818,1.0,1.720787627
0.913814747,0.003025719,2,8.0,2.0,72.62789298,0.001199126,22,0.001512859,16,2761,2.227272727,5.08e-05,13.06428571,2,0.003108173,4.4,16,14.0,1.611011063,10,1.27e-05,0.000144949,2.0,2.526433606
2.268956282,0.007564297,2,11.0,5.0,223.3951739,0.002958985,52,0.001512859,55,9464,10.34090909,0.000122044,29.43,2,0.022398201,7.4,22,22.0,2.677514793,16,1.53e-05,0.000165344,3.8,5.163556339
1.136325171,0.003025719,2,9.0,2.0,93.3523697,0.001081627,24,0.001512859,18,4680,2.386363636,0.00010687,20.7,2,0.000723076,4.8,18,15.0,2.412400309,11,2.67e-05,0.000167616,2.0,2.627278467
0.938388893,0.003025719,2,8.0,2.0,83.31346285,0.001163655,22,0.001512859,16,3135,2.227272727,2.58e-05,14.72,2,0.002484813,4.4,15,13.5,2.066760998,10,6.45e-06,0.000160231,2.0,2.534545366
3.358601785,0.009077156,2,14.0,6.0,298.3039956,0.003206893,70,0.001512859,84,15645,15.27272727,0.000191585,40.01428571,2,0.030028876,9.2,27,29.5,4.599562645,20,1.74e-05,0.000159566,4.2,6.393299439
0.938559819,0.003025719,2,7.0,2.0,91.31127942,0.00113636,20,0.001512859,14,3130,2.068181818,6.28e-05,18.57,2,0.00415125,4.0,14,13.0,2.185232827,9,1.57e-05,0.000171116,2.0,2.485393156
1.389227517,0.004538578,2,10.0,3.0,122.9796213,0.001733131,32,0.001512859,30,5088,4.534090909,7.79e-05,18.48,2,0.009011324,5.8,19,16.5,2.33740674,13,1.56e-05,0.000146092,2.7,3.340100444
2.371762606,0.006051437,2,13.0,4.0,202.0633381,0.002136969,46,0.001512859,52,10626,7.954545455,0.000396998,30.18285714,2,0.029828268,7.6,25,24.5,3.220092616,17,4.96e-05,0.000160026,3.1,4.344298312
1.247075398,0.003025719,2,11.0,2.0,96.72944339,0.001120791,28,0.001512859,22,5782,2.704545455,3.25e-05,20.32,2,0.017686022,5.6,20,16.0,2.430280422,13,8.13e-06,0.000164123,2.0,2.71463834
0.339541595,0.001512859,1,6.0,1.0,33.9160142,0.00068083,14,0.001512859,6,1512,0.715909091,6.8e-06,9.8,1,0.0,3.0,11,4.5,1.190506818,7,3.4e-06,0.000144363,1.0,1.820557642
0.092592593,0.001512859,1,2.0,1.0,10.56912588,0.000915308,6,0.001512859,2,99,0.397727273,5.61e-11,2.1,1,0.0,1.4,2,1.25,0.191664523,3,5.61e-11,8.53e-05,1.0,1.590692882
0.240740743,0.003025719,1,3.0,2.0,26.5852666,0.001624038,12,0.001512859,6,396,1.431818182,4.81e-10,5.6,1,0.003025719,2.4,4,2.5,0.389246205,5,2.41e-10,9.04e-05,1.7,2.232228556
0.203730591,0.001512859,1,3.0,1.0,26.92130402,0.000717735,8,0.001512859,3,456,0.477272727,6.2e-06,7.1,1,0.0,1.8,5,3.0,0.80151788,4,3.1e-06,0.000133245,1.0,1.650155145
0.951594829,0.003025719,2,8.0,2.0,79.56892679,0.001170662,22,0.001512859,16,3223,2.227272727,0.000208866,14.84714286,2,0.000361733,4.4,16,14.0,1.877411886,10,5.22e-05,0.000152068,2.0,2.55259724
1.148573049,0.003025719,2,10.0,2.0,86.06955037,0.001129385,26,0.001512859,20,4537,2.545454545,8.59e-05,17.57857143,2,0.013255498,5.2,20,16.0,2.122330846,12,2.15e-05,0.000152022,2.0,2.64420012
0.753091288,0.003025719,2,7.0,2.0,45.16772593,0.001248147,20,0.001512859,14,1650,1.909090909,1.24e-06,9.1,2,0.006191154,4.0,14,12.0,0.975688191,9,3.1e-07,0.000109135,2.0,2.55905176
0.753091288,0.003025719,2,7.0,2.0,45.16772593,0.001248147,20,0.001512859,14,1650,1.909090909,1.24e-06,9.1,2,0.006191154,4.0,14,12.0,0.975688191,9,3.1e-07,0.000109135,2.0,2.55905176
1.074457655,0.003025719,2,8.0,2.0,93.23669522,0.001065798,22,0.001512859,16,4202,2.227272727,8.03e-05,22.41,2,2.52e-05,4.4,16,14.0,2.449832776,10,2.01e-05,0.000170184,2.0,2.598379638
2.037764297,0.004538578,2,13.0,3.066666667,168.5302836,0.001496746,38,0.00260488,39,10906,5.25,0.000173646,29.83,2,0.008373421,7.0,26,22.0,3.508103936,16,2.89e-05,0.000177179,2.7,3.687311666
3.284719897,0.007564297,2,15.0,5.0,287.1484047,0.002588555,60,0.001512859,75,18480,11.93181818,0.000217835,43.11,2,0.02488655,9.0,30,28.0,4.252636995,20,2.42e-05,0.000175654,4.1,5.529153604
0.277806693,0.001512859,1,5.0,1.0,31.49252177,0.000729324,12,0.001512859,5,978,0.636363636,5.91e-06,7.7,1,0.0,2.6,8,3.75,0.839207615,6,2.96e-06,0.000149076,1.0,1.757761385
0.277806693,0.001512859,1,5.0,1.0,31.49252177,0.000729324,12,0.001512859,5,978,0.636363636,5.91e-06,7.7,1,0.0,2.6,8,3.75,0.839207615,6,2.96e-06,0.000149076,1.0,1.757761385
0.716077452,0.003025719,2,6.0,2.0,48.00298344,0.001259366,18,0.001512859,12,1386,1.909090909,6.96e-06,9.1,2,0.00113244,3.6,12,12.0,0.951890918,8,1.74e-06,0.00011685,2.0,2.398075341
0.901344167,0.003025719,2,7.0,2.0,81.33168031,0.001150954,20,0.001512859,14,3030,2.068181818,2.46e-05,16.82,2,0.000324048,4.0,13,12.5,1.999742732,9,6.15e-06,0.000158028,2.0,2.499180971
0.308689534,0.001512859,1,5.0,1.0,37.00706464,0.000666547,12,0.001512859,5,1272,0.636363636,9.47e-06,10.52,1,0.0,2.6,9,4.0,1.050424492,6,4.73e-06,0.000157406,1.0,1.766695475
0.913692812,0.003025719,2,7.0,2.0,83.96221651,0.001186855,20,0.001512859,14,2910,2.068181818,2.51e-05,16.84,2,0.031318026,4.0,14,13.0,1.455364034,9,6.28e-06,0.000160694,2.0,2.475310851
1.224075143,0.003025719,2,10.0,2.071428571,80.5334563,0.001123036,26,0.002292874,20,5863,2.386363636,0.000475727,15.88142857,2,0.001455554,5.2,22,18.0,2.728067919,12,9.51e-05,0.000146821,2.0,2.894405654
0.525791309,0.001512859,1,8.0,1.071428571,38.73895037,0.000626277,18,0.002292874,8,3807,0.875,0.000262646,13.06,1,0.0,3.8,18,7.25,2.3804991,9,8.75e-05,0.000146778,1.0,2.053583016
0.61732075,0.003025719,2,5.0,2.0,62.00407821,0.001287392,16,0.001512859,10,976,1.75,8.87e-06,8.4,2,0.0029474,3.2,10,11.0,0.693336764,7,2.22e-06,0.000145497,2.0,2.337248194
0.506192128,0.003025719,2,4.0,2.0,59.08715764,0.0013207,14,0.001512859,8,595,1.590909091,4.92e-06,6.32,2,0.003758988,2.8,8,10.0,0.507718034,6,1.23e-06,0.00014892,2.0,2.281428419
0.543275147,0.003025719,2,4.0,2.0,67.25910001,0.001288442,14,0.001512859,8,826,1.590909091,1.64e-05,8.74,2,0.005559087,2.8,8,10.0,0.732698739,6,4.09e-06,0.000158932,2.0,2.287386392
1.310154154,0.003025719,2,24.0,2.133333333,114.4930097,0.001007454,30,0.03561584,24,7650,2.545454545,0.000315867,26.1,2,0.0,6.0,24,16.0,2.993053769,14,7.9e-05,0.000186916,2.0,3.466488381
0.950982395,0.003025719,2,8.0,2.066666667,90.89345532,0.001176621,22,0.00260488,16,3234,2.227272727,7.93e-05,12.97,2,0.007984769,4.4,16,14.0,1.575636738,10,1.98e-05,0.000173521,2.0,2.56018381
1.161072604,0.003025719,2,10.0,2.066666667,99.39287236,0.001039502,26,0.00260488,20,5512,2.386363636,0.000135916,21.72,2,0.001058279,5.2,20,15.0,2.708515565,12,3.4e-05,0.000173521,2.0,2.858385766
0.518518532,0.003025719,2,4.0,2.0,33.726509,0.001394427,14,0.001512859,8,630,1.590909091,3.97e-09,7.0,2,0.001082159,2.8,8,10.0,0.529457165,6,9.92e-10,0.000101286,2.0,2.283045809
0.104938282,0.001512859,1,2.0,1.0,11.51593002,0.000874284,6,0.001512859,2,123,0.397727273,1.65e-09,2.8,1,0.0,1.4,3,1.5,0.219320813,3,1.65e-09,8.8e-05,1.0,1.592266899
0.10493869,0.001512859,1,2.0,1.0,17.97046416,0.000873712,6,0.001512859,2,120,0.397727273,5.73e-08,2.8,1,0.0,1.4,3,1.5,0.219320813,3,5.73e-08,0.000120294,1.0,1.592238931
9.08148345,0.006051437,3,19.83333333,5.133333333,212.6118993,0.001472152,54,0.008064983,68,22086,7.0,1.801725955,32.15,3,0.002005012,9.2,58,52.5,7.088114227,21,0.15014383,0.000158957,3.7,7.92837913
26.90977439,0.009077156,5,51.33333333,8.361904762,424.8658934,0.001924219,112,0.020171549,210,81592,14.79545455,8.224804745,63.13142857,4,0.005376269,17.6,128,112.0,12.73925907,41,0.357600206,0.000163666,5.1,26.26772368
11.51988962,0.006051437,4,31.5,5.395238095,229.6616999,0.001383198,62,0.017987508,84,29977,7.0,2.820662244,37.85,3,0.000373403,10.8,73,57.0,8.278878312,25,0.201475875,0.000162022,3.7,11.27781249
