Global Relative Change in Avg Clustering,Degree Centrality,Local Gravity Model Centrality,LGC Scores,Betweenness Centrality,I-GSM Values,H-GSM_1,Centrality Values,Subgraph centrality,DIL Centrality,Extended Degree,Extended Improved Gravity Index Values,Improved Gravity Index Values,EHCC Value,Second order centrality,DNC Scores,Closeness Centrality,HCC Value,Local-Global Centrality,K-Shell Value,Semi local centrality,H Values,Node H-Index,MDD Value,Leverage Centrality
0.000510464,0.006203474,1250,3311640,0.00417055,311.9864185,390.7844085,588.0521424,349.2990141,67.01163644,56.0,12627.75,1283.75,9.345218731,-5291.771694,12.84028807,0.000128172,0.89451829,5.603722625,5,8281,0.267995121,8,8.8,-0.041528215
0.001426539,0.013027295,4389,12957120,0.247817353,469.0793808,462.8618521,1141.438901,714.5599832,755.922913,96.2,22305.75,2080.0,17.53908495,-4065.208103,27.92795338,0.000146113,1.106295009,13.53880103,5,14163,1.077056059,9,15.3,0.403444897
0.000586513,0.003101737,115,73872,0.001160634,82.8538335,261.4922592,89.5379564,11.46187916,22.72698413,12.2,907.75,126.75,1.067324711,-9721.536545,7.319047619,8.83e-05,0.169954498,1.879917723,3,697,0.000790996,4,4.1,0.078643579
0.000682879,0.000620347,8,9378,0.0,49.35336047,225.5599879,31.00234276,2.451919085,1.0,3.8,298.5,22.25,0.307574075,-15994.43545,1.142857143,7.79e-05,0.039457562,0.326615222,1,239,2.74e-05,1,1.0,-0.777777778
0.000386411,0.001240695,20,16731,0.0,62.03225865,242.2590981,41.96462379,4.340124772,2.0,5.2,482.25,46.5,0.623402959,-12718.00913,2.833333333,8.24e-05,0.052610082,0.704129389,2,360,0.000780917,2,2.0,-0.416666667
0.000955733,0.003722084,270,433554,0.001525683,139.4685947,290.162833,199.1052597,40.35219646,19.69803114,21.6,3180.0,300.75,3.014137795,-8284.287994,8.862121212,9.44e-05,0.349256566,2.518921804,3,2251,0.026687987,4,5.1,0.053174603
0.000139336,0.003722084,432,969711,0.000518585,187.5659199,312.9935385,290.6601036,92.85317997,33.61057692,32.4,5237.25,616.0,4.692210956,-7221.167055,7.736448334,0.000101771,0.612761993,2.717415568,4,3916,0.04781356,5,5.4,-0.20952381
0.000839208,0.000620347,4,2395,0.0,31.56422927,198.2602143,16.48744589,1.853128627,1.0,2.2,170.25,10.75,0.200562502,-17352.35243,1.166666667,6.89e-05,0.017201104,0.286084,1,109,5.53e-06,1,1.0,-0.6
0.000620347,0.000620347,2,390,0.0,24.45683266,197.6812693,7.174025974,1.608307643,1.0,1.4,20.0,4.0,0.051348931,-21466.36746,1.0,7.09e-05,0.007842786,0.285000135,1,31,6.35e-07,1,1.0,-0.333333333
0.000883822,0.001861042,57,51250,0.0,89.52723262,276.5474782,70.62483979,8.322838177,3.0,9.4,806.25,117.75,0.86776898,-11219.99393,4.445454545,9.55e-05,0.129490165,1.203306259,3,619,0.00099329,3,3.0,-0.273809524
0.000883822,0.001861042,57,51250,0.0,89.52723262,276.5474782,70.62483979,8.322838177,3.0,9.4,806.25,117.75,0.86776898,-11219.99393,4.445454545,9.55e-05,0.129490165,1.203306259,3,619,0.00099329,3,3.0,-0.273809524
0.000460691,0.001240695,30,25290,0.0,62.64430091,241.0579645,44.69482684,5.033408091,2.0,7.2,460.5,62.0,0.57211852,-12634.72924,2.645454545,8.38e-05,0.099899681,0.698588237,2,405,0.000124742,2,2.0,-0.512820513
0.001642539,0.001861042,54,35136,0.000197555,65.36405757,242.0281735,48.77482684,6.906336688,4.0,9.0,493.75,67.0,0.629540325,-12029.39507,4.545454545,8.38e-05,0.107996847,1.049781658,2,446,0.000172058,2,2.7,-0.207142857
0.002688225,0.013027295,4074,11880025,0.035456255,420.0551883,422.1933013,1140.546458,500.2775131,828.0236877,90.2,20419.75,2031.25,15.33898463,-4468.714781,28.05170078,0.000124657,1.003364265,12.27653257,5,13012,1.270841316,9,15.0,0.438422222
0.000511444,0.00248139,160,371950,0.000745129,159.1330533,319.7735002,191.6266258,25.13656807,18.99763833,18.4,3745.25,337.5,2.922811795,-8548.018933,4.546821153,0.000108143,0.335086525,1.859835199,3,2304,0.016221488,3,3.7,-0.295238095
0.00149579,0.000620347,3,1584,0.0,46.74438774,238.4731509,15.03409007,1.738914124,1.0,1.8,118.0,8.0,0.162874852,-17914.91734,1.333333333,8.38e-05,0.013406901,0.346107593,1,125,4.86e-05,1,1.0,-0.5
0.001510063,0.001240695,54,174000,0.0003897,123.7807971,292.4452751,90.82048156,14.91602639,3.625,12.0,1831.0,159.0,1.301558525,-11947.79442,2.452898551,9.91e-05,0.221536312,0.855321884,2,1536,0.003947084,2,2.0,-0.523076923
0.000328366,0.00248139,144,305256,0.000672082,136.5336517,296.9321692,134.7766279,24.8232694,19.18653846,16.8,2522.5,189.5,2.003346351,-9342.246106,4.986231884,9.95e-05,0.279201748,1.731482701,2,2038,0.009620692,3,3.4,-0.157142857
0.000198335,0.001861042,153,521607,3.53e-05,164.293,305.8838064,202.9314313,52.44385625,4.826086957,22.2,3923.5,380.25,3.148271291,-9143.298515,3.536448334,0.000101471,0.562409086,1.341604485,3,3061,0.022054593,3,3.0,-0.595925926
0.000915791,0.006203474,810,1774936,0.003726742,219.3100501,332.2929884,402.9537834,123.6639487,145.0062834,38.4,7184.25,750.0,6.229558239,-6360.686278,12.43248008,0.000104899,0.656776898,4.762173247,4,4981,0.103153833,5,7.6,0.271240073
0.000187705,0.00248139,244,749121,0.000256813,183.7628302,312.9626981,242.3708037,50.46556622,18.25456488,26.8,4522.0,615.0,3.662925012,-8067.281777,4.557994624,0.000101958,0.574056823,1.820700121,4,3371,0.02367532,4,4.0,-0.520562771
0.000366599,0.003101737,370,1018071,0.00033775,196.6289171,314.81037,288.2974009,77.91859411,29.14121145,32.6,5572.5,675.0,4.390838737,-7413.854726,5.967518434,0.000101989,0.600626993,2.28409578,4,3936,0.033066076,5,5.0,-0.451034483
0.001253923,0.006203474,1030,2009444,0.002221091,220.5228626,321.0634743,447.5681798,187.7860486,88.12046164,47.2,8401.0,952.5,7.044007739,-6244.232659,14.1391094,0.000101317,0.687152019,4.571253601,5,5522,0.088893283,6,8.5,0.082774948
0.000377328,0.00248139,144,305716,0.000381407,134.38533,295.9079369,154.4652908,32.34789671,12.44711538,16.8,2709.5,276.0,2.47065673,-9076.393092,6.152898551,9.92e-05,0.341148651,1.721447917,3,2142,0.012164336,3,3.7,-0.145238095
0.000560058,0.004342432,546,1185610,0.002082949,205.7412597,325.3494749,350.9896829,133.4776296,38.15438228,35.4,6715.25,653.0,5.480280176,-6724.905977,9.199515659,0.00010502,0.667639999,3.293320118,4,4595,0.081334044,6,5.8,-0.115886801
0.000310334,0.003722084,432,1046157,0.000283712,204.1289439,326.6464501,345.4631367,122.790098,20.91850649,32.4,6552.5,635.0,5.32270431,-7017.787742,7.992372802,0.000105742,0.653469958,2.844299013,4,4487,0.071286199,5,5.4,-0.225863991
0.00011086,0.008684864,2002,5277936,0.010936053,325.4572927,375.844102,714.0795275,396.3993483,288.0801319,65.6,13800.0,1472.5,11.03456702,-5276.421253,18.6463626,0.000114038,0.976220845,7.456384767,5,9419,0.618286267,7,11.3,0.25143981
0.001859506,0.003722084,342,691080,0.000987223,176.4034507,318.7556035,263.3012139,84.37483987,12.18158369,26.4,4876.5,499.0,4.306209022,-7590.530247,8.715902214,0.000104395,0.587707356,2.769674173,4,3449,0.045367803,4,5.4,-0.062820513
0.000634621,0.000620347,24,143025,0.0,120.6744259,291.0658393,86.3037029,13.22666944,1.0,10.2,1792.5,76.0,1.240851277,-14628.63628,1.119565217,9.9e-05,0.213439146,0.426804881,1,1464,0.002763721,1,1.0,-0.92
0.000404981,0.001861042,54,84336,0.000259068,102.1308937,284.3009972,85.70625885,9.591972285,7.2,9.0,1441.75,106.5,1.331030776,-10639.07276,3.736363636,9.72e-05,0.092067644,1.241695036,2,941,0.002986664,3,2.7,-0.238095238
0.003713413,0.009305211,1770,3651634,0.005937731,258.6080532,345.2757725,605.5812418,255.0940674,232.6852432,56.2,10447.25,1182.5,8.672226004,-5548.505966,21.60294966,0.000104624,0.763036079,7.24658498,5,6922,0.191600354,8,11.1,0.392156506
0.001990347,0.001240695,20,19877,0.0,73.53018022,261.6322549,49.15856657,4.15245175,2.0,5.2,672.0,51.0,0.685106231,-13647.34255,3.178571429,8.95e-05,0.049070259,0.760489208,2,430,0.000938711,2,2.0,-0.3
0.001990347,0.001240695,20,19877,0.0,73.53018022,261.6322549,49.15856657,4.15245175,2.0,5.2,672.0,51.0,0.685106231,-13647.34255,3.178571429,8.95e-05,0.049070259,0.760489208,2,430,0.000938711,2,2.0,-0.3
0.000698512,0.000620347,8,13446,0.0,71.85860062,260.64548,42.87247923,2.700344241,1.0,3.8,621.0,24.25,0.626423274,-15824.88317,1.178571429,8.95e-05,0.039457562,0.379864956,1,370,0.000574199,1,1.0,-0.777777778
0.000736588,0.001240695,18,8100,0.0,44.70626113,222.3554508,26.11247263,3.555591474,2.0,4.8,258.0,35.5,0.385439432,-13351.91392,2.533333333,7.74e-05,0.047045968,0.642368603,2,197,4.69e-05,2,2.0,-0.380952381
0.000687452,0.001240695,48,128763,0.0,128.0630935,302.0811175,124.5410666,9.658416251,2.0,10.8,2133.5,143.0,1.379678263,-11267.64591,2.291503268,0.000101823,0.190684676,0.882417588,2,1318,0.003816613,2,2.0,-0.65
0.001101841,0.001861042,30,12000,0.001548558,56.76675975,243.9498761,28.51238761,3.63355376,8.066666667,5.8,245.25,38.5,0.348525671,-12616.72883,3.466666667,8.47e-05,0.051094551,1.057394155,2,213,0.000176682,2,2.7,0.035714286
0.000898329,0.001240695,54,161580,0.000688847,117.7845796,281.5120514,92.65183094,12.85851156,3.754545455,12.0,1710.5,159.0,1.392576404,-11349.24979,2.416883117,9.36e-05,0.209146931,0.822887693,2,1378,0.007496654,2,2.0,-0.630952381
0.000970524,0.000620347,5,3870,0.0,51.19948847,240.86415,19.35226151,2.102275856,1.0,2.6,226.5,13.0,0.248360861,-16647.28816,1.4,8.47e-05,0.020995307,0.350385826,1,160,0.000112656,1,1.0,-0.666666667
0.000440113,0.006823821,1012,1851918,0.009401987,226.5059502,340.037813,409.356553,112.4467969,128.7098272,43.4,7052.75,940.0,5.83641575,-6138.769406,14.56240021,0.000106,0.643900254,5.289475703,5,4617,0.06292068,6,8.6,0.243728766
0.001321476,0.00248139,152,310416,0.0008404,150.5432322,310.3811553,187.2753431,20.70361493,8.270299145,17.6,3166.25,301.5,2.383443804,-8755.30128,5.511416688,0.000102754,0.290329977,1.802502327,3,1956,0.009313748,3,3.7,-0.260606061
0.000468591,0.001240695,44,111600,0.0,122.7685513,300.0851113,119.3232231,9.81851488,2.0,10.0,2095.25,129.5,1.416824908,-11423.60566,2.591503268,0.000101554,0.188406005,0.876364361,2,1284,0.003891355,2,2.0,-0.566666667
7.78e-05,0.003722084,330,596220,0.001232773,166.1193413,311.7726122,235.754895,57.11963607,33.40548341,25.6,4514.0,486.0,4.250492637,-7501.004711,8.501820728,0.000102239,0.551800365,2.700490359,4,2717,0.022625512,5,5.4,-0.141991342
0.000778814,0.007444169,1644,5291365,0.041819918,374.2039145,423.6427119,731.4311809,228.671237,253.8421263,62.0,13635.0,1665.0,9.914263194,-5262.287324,15.82214382,0.000135814,0.894539787,7.246685514,5,9608,0.514946378,7,9.9,0.171559212
0.000434475,0.001861042,90,174708,0.0,130.2516508,301.2349484,137.1509227,17.89379338,3.0,13.8,2736.25,220.5,2.02603633,-9830.466882,4.291503268,0.00010142,0.272111354,1.31598777,3,1545,0.008406411,3,3.0,-0.46031746
0.000351158,0.003722084,528,1679799,0.003835263,260.6989617,363.568385,472.5039418,91.09860383,49.98952922,38.8,8782.25,880.0,5.723703916,-6570.759222,6.917579153,0.000118469,0.684088711,3.166799998,4,5575,0.118534522,6,6.0,-0.390556706
0.000558496,0.003722084,276,400526,8.83e-05,148.1956076,308.3987071,201.1313212,41.90008793,13.54098679,22.0,3861.75,471.25,3.262699294,-7970.984621,9.369281046,0.000101616,0.407918025,2.657935126,5,2208,0.021256626,5,5.1,-0.030808081
0.000558496,0.003722084,276,400526,8.83e-05,148.1956076,308.3987071,201.1313212,41.90008793,13.54098679,22.0,3861.75,471.25,3.262699294,-7970.984621,9.369281046,0.000101616,0.407918025,2.657935126,5,2208,0.021256626,5,5.1,-0.030808081
0.000411624,0.00248139,204,518500,0.000102515,166.4359092,310.1081837,235.2918396,49.85964171,11.62132353,22.8,4382.25,370.5,3.3609258,-8231.437606,4.837518038,0.000102239,0.46177851,1.807840436,3,2903,0.029279699,4,3.7,-0.424956622
0.000777518,0.001861042,90,186768,0.0,117.0121691,280.924453,118.3225676,21.63533555,3.0,13.8,2024.75,224.25,1.900107485,-10196.77155,4.516883117,9.34e-05,0.30219985,1.227954495,3,1594,0.012397453,3,3.0,-0.336666667
0.000124722,0.003722084,438,1018490,0.000303325,194.0241433,312.5454226,314.5290661,111.0278666,22.90854701,32.8,6206.0,623.0,5.262462828,-7061.584867,8.234648685,9.94e-05,0.692662391,2.720532088,4,4354,0.110574079,5,5.4,-0.207599808
0.001142202,0.003101737,185,313820,0.000236945,129.8233446,287.5475715,165.0294362,34.23348715,15.04088889,17.8,2728.0,265.5,2.705567697,-8429.874252,7.916883117,9.43e-05,0.322188385,2.086606167,3,2012,0.02731149,3,4.1,0.005892256
0.000777518,0.001861042,90,186768,0.0,117.0121691,280.924453,118.3225676,21.63533555,3.0,13.8,2024.75,224.25,1.900107485,-10196.77155,4.516883117,9.34e-05,0.30219985,1.227954495,3,1594,0.012397453,3,3.0,-0.336666667
0.001839272,0.013027295,3675,8597050,0.013006547,349.5360245,386.3296064,972.3431071,645.4056629,429.1695239,82.6,18242.75,1533.75,15.99638136,-4587.924262,29.74788251,0.000113934,1.056938125,11.23935289,5,11207,1.47692548,9,15.0,0.473763661
0.000229855,0.004962779,728,1879600,0.00251701,242.6848051,338.3259331,384.04708,162.2375869,51.8704793,41.2,8048.75,1018.75,6.957099352,-6410.682054,9.927633478,0.00010433,0.741997779,3.906320498,5,5526,0.569669388,6,7.4,-0.040612189
7.08e-06,0.005583127,801,1662538,0.002304278,228.0564196,332.6533576,392.8868773,145.1282955,63.52750468,41.0,7940.5,916.25,6.965397155,-6163.476212,11.61493506,0.000102733,0.738203576,4.299044241,5,5099,0.407943827,6,7.2,0.071303459
0.000153506,0.004962779,800,2520216,0.008021661,272.2669888,350.2078805,492.7604328,405.6428237,57.88111285,44.8,11616.75,1152.5,8.718791874,-6117.938554,10.88354351,0.000106724,0.792074809,4.05744481,5,7126,1.59619369,6,7.4,-0.107395442
0.000631422,0.001240695,36,56700,0.0,92.61754468,271.1777006,77.58916832,6.541897813,2.0,8.4,1243.0,94.5,1.081441009,-11382.08106,2.41991342,9.11e-05,0.114822113,0.787923563,2,756,0.001164711,2,2.0,-0.623931624
0.002289456,0.004962779,400,520816,0.000364898,136.5701197,286.8473349,232.3745851,66.89438195,42.31458333,24.8,4049.75,385.0,4.278015836,-7183.367325,12.86666667,9.24e-05,0.543957579,3.283925912,4,2408,0.020721945,5,6.5,0.185714286
0.000764828,0.001861042,87,218505,0.000666632,148.4811073,315.0109905,140.790146,13.91921691,10.82683983,13.4,2662.75,177.0,1.843724696,-9899.786012,3.295238095,0.000104866,0.248848124,1.381592995,2,1866,0.015216785,2,2.7,-0.294444444
0.000635796,0.000620347,17,54774,0.0,106.3428446,298.6172443,62.10959715,5.088841506,1.0,7.4,1230.0,47.0,0.938798323,-14804.96279,1.088235294,0.000104811,0.105463796,0.436326709,1,873,0.002067428,1,1.0,-0.888888889
0.000635796,0.001240695,36,64092,0.001240695,107.2477963,299.4700304,63.53606774,5.838603925,2.941176471,8.4,1236.25,47.75,0.950689692,-14796.89829,2.088235294,0.000104833,0.109512379,0.873444862,1,891,0.002497901,1,1.7,-0.228070175
2.1e-05,0.005583127,864,2333409,0.021161653,291.4491306,393.0458672,499.7565408,134.5852187,113.5389998,43.8,9663.5,1141.25,7.535226255,-5871.536377,11.98280706,0.000129433,0.778922289,5.083701287,5,6465,0.438765134,6,7.5,0.012281218
0.000712802,0.00248139,148,296100,3.34e-05,162.0023977,332.6708525,189.91897,27.36170018,5.533834586,17.2,3557.25,360.0,3.224406148,-8361.280849,5.177124183,0.000113212,0.343172943,1.935232712,4,2246,0.039378248,4,4.0,-0.328693529
0.00036172,0.003722084,378,825720,0.000393691,203.6663417,344.7250554,322.6027948,62.31768163,23.14192474,28.8,6090.5,565.0,4.847357673,-7023.059984,7.829505135,0.000114771,0.610472574,2.996645213,4,3935,0.095003775,5,5.4,-0.169971735
0.000593471,0.003101737,215,275790,0.000369855,138.0312609,309.82076,151.6782321,32.23287389,12.37777778,20.2,3143.75,405.0,2.885833542,-8280.436702,7.266013072,0.00010553,0.396281036,2.229853313,5,1920,0.017409906,5,5.0,-0.202597403
0.000682057,0.001240695,76,277078,0.0,160.1066916,324.5014281,165.2743668,20.58695788,2.0,16.4,3261.25,195.5,2.163688152,-10621.02582,2.183473389,0.000111,0.326989359,0.950728903,2,2281,0.016321154,2,2.0,-0.80778032
0.000117305,0.004962779,656,1378712,0.055356548,253.7295415,387.2810224,403.1558467,142.9548884,69.76685247,37.6,8751.25,842.5,7.339568629,-5801.705058,10.55865376,0.000132188,0.780416323,4.458063602,5,5239,0.143182997,7,7.1,-0.099575163
0.000593471,0.003101737,215,275790,0.000369855,138.0312609,309.82076,151.6782321,32.23287389,12.37777778,20.2,3143.75,405.0,2.885833542,-8280.436702,7.266013072,0.00010553,0.396281036,2.229853313,5,1920,0.017409906,5,5.0,-0.202597403
0.000620347,0.000620347,3,528,0.0,30.01787605,209.1353434,8.114945055,1.654265521,1.0,1.8,38.5,5.25,0.064501451,-18747.64061,1.0,7.46e-05,0.013406901,0.302602725,1,36,4.86e-06,1,1.0,-0.5
0.000123779,0.001240695,16,6710,0.0,41.14297114,215.592336,29.19348485,3.584423587,2.0,4.4,250.0,29.5,0.357120848,-14008.71068,3.066666667,7.51e-05,0.043251765,0.622403938,2,184,4.01e-05,2,2.0,-0.314285714
0.000473956,0.001861042,27,17550,2.79e-06,62.07520242,249.5199882,56.57760292,5.118490235,5.2,5.4,455.0,38.5,0.645415786,-11494.44055,3.5,8.61e-05,0.052610082,1.085017499,2,388,0.000809394,2,2.7,0.019047619
0.000556289,0.001240695,36,60102,0.0,83.78822753,257.8950457,68.54328838,9.814706904,2.0,8.4,1337.5,91.5,1.356551181,-11430.03733,2.61031746,8.77e-05,0.125441582,0.751414009,2,823,0.00203049,2,2.0,-0.633333333
0.000819964,0.00248139,136,196636,0.0,110.5560589,271.7375887,131.0282278,32.01792213,4.0,16.0,2547.25,286.0,2.780591881,-8805.933958,5.476984127,9.01e-05,0.363648741,1.572203306,4,1551,0.006970913,4,4.0,-0.347619048
0.000755961,0.006203474,890,1279728,0.000393112,183.318524,300.5209824,364.1216254,151.3534313,43.24145701,41.6,6709.5,723.75,6.445200817,-6394.277347,14.31887674,9.39e-05,0.634033177,4.258580962,5,4182,0.049382534,6,8.5,0.118961594
0.000548994,0.001240695,36,53277,0.0,84.13952001,262.1758574,60.36172238,8.971639262,2.0,8.4,1190.0,89.0,1.303177959,-11394.49371,2.632539683,8.93e-05,0.125441582,0.762724763,2,749,0.001522879,2,2.0,-0.633333333
0.001294217,0.006203474,880,1439295,0.002487492,205.9703166,327.5862611,385.421304,138.8247626,68.73831189,41.2,6848.0,805.0,6.26367382,-6270.49497,14.10372522,0.000103896,0.633778797,4.650703019,5,4297,0.058101308,6,8.5,0.142013542
0.000272138,0.004342432,490,1199128,0.001345104,213.3915031,332.9713688,362.2034469,74.1363479,75.11437451,32.2,6573.0,707.0,5.223524775,-6679.493494,9.127264239,0.000106293,0.61958726,3.371929475,4,4275,0.080799325,5,6.1,-0.066926701
0.00042431,0.005583127,774,1847755,0.013205445,267.5014341,381.4886912,476.8562308,118.3230371,83.20761905,39.8,9011.0,1037.5,7.12171187,-5887.635657,11.27754435,0.000125739,0.753369639,4.935802383,5,5656,0.272378859,7,7.2,0.062145969
0.001212877,0.004962779,720,1855098,0.006958436,270.5895526,382.313743,489.8710814,128.867656,63.27257835,40.8,9497.0,1051.25,6.801146501,-6025.039575,10.48605806,0.000126871,0.762982337,4.403210046,5,6014,0.23921924,7,7.4,-0.085483955
0.001665396,0.011166253,2916,8013312,0.026917033,373.4187775,406.4176986,922.3761326,382.7435312,477.6695397,75.6,16556.5,1722.5,12.92439182,-4586.245998,24.12012138,0.000122489,0.934283974,10.22967543,5,10533,1.83387506,8,13.2,0.379189009
0.001787831,0.013647643,5258,22279236,0.049753989,539.043731,459.4989201,1517.161334,1498.342129,1021.533308,108.8,31617.25,2816.25,21.24053599,-4173.532341,28.69246818,0.000133191,1.462853355,14.07907072,5,20296,6.909344764,9,16.0,0.419322475
0.000224594,0.004342432,567,1233008,0.003109299,229.2987707,359.8852031,363.9924564,147.2639788,35.18478776,36.6,7998.75,821.25,6.69754577,-6217.098561,9.134421134,0.000121197,0.778137652,3.633036839,5,5183,0.133212014,7,7.0,-0.213994545
0.000355141,0.004342432,532,1136512,0.00343117,226.5189751,351.1939231,374.3343803,76.81757835,53.90741722,34.6,6958.25,678.0,5.035659776,-6449.859961,8.549766573,0.000115141,0.660051593,3.556832274,4,4479,0.150851943,6,6.1,-0.150677656
3.23e-05,0.00248139,188,465291,0.001240695,168.6113928,317.5493395,206.6982403,33.01653229,6.761575381,21.2,3703.25,359.25,2.686736412,-9200.067854,4.732080201,0.00010457,0.432442406,1.849286799,3,2712,0.023630112,3,3.7,-0.214444444
0.000572681,0.005583127,1305,4901240,0.008949614,371.2761744,403.2862717,717.6556525,273.7330978,149.9187455,63.4,14653.0,1683.75,9.149238651,-5516.793869,10.27095186,0.000126871,0.941829386,5.233489729,5,10458,0.66299616,7,8.4,-0.18437942
0.00052069,0.003101737,270,587466,0.000339921,176.2654674,319.4175672,243.9172944,42.68043121,13.23271222,24.6,4158.0,384.0,3.186213321,-7894.142015,6.432080201,0.000104668,0.448636738,2.32129233,3,3050,0.035392099,4,4.4,-0.198632479
0.000467702,0.001240695,50,146328,0.0,136.0097245,309.0013355,122.9614487,12.44811378,2.0,11.2,2286.25,146.5,1.488671133,-11356.62365,2.595238095,0.000103907,0.228107198,0.904538194,2,1626,0.010775454,2,2.0,-0.579710145
0.001393828,0.00248139,132,251421,0.000275606,146.1693412,313.0822167,176.9044648,21.68967391,7.316770186,15.6,2801.75,255.0,2.196786213,-8938.364275,5.795238095,0.000104123,0.25719967,1.822313888,3,2065,0.020225367,3,3.7,-0.142222222
0.00085336,0.012406948,3020,5709937,0.012017674,291.2399955,361.0419962,795.9635943,355.0099362,404.0398447,72.4,12535.5,1272.5,11.43483215,-5068.416727,29.74606145,0.000107066,0.785091899,9.936707589,5,7923,0.287666036,7,14.3,0.4917597
0.000839208,0.001240695,14,14730,7.7e-07,77.82173957,275.1125424,50.67725353,3.209537021,3.416666667,4.0,514.5,46.5,0.623392211,-12291.21997,2.166666667,9.56e-05,0.039457562,0.800589792,2,414,0.000963859,2,2.0,-0.266666667
