LGC Scores,Extended Improved Gravity Index Values,GSM,Node H-Index,Density Centrality,Clustering Coefficient,Societal Capital Scores,Constraint Coefficients,HCC Value,PE Values,Global Relative Change in Avg Degree,Degree Centrality,H Values,CLC Values,HVGc Index,DIL Centrality,Second order centrality,Global Relative Change in Avg Clustering,Local-Global Centrality,Improved Gravity Index Values,Leverage Centrality,Clustered Local Degree,P Value,Subgraph centrality,EHCC Value
8322,147.0,174.7116761,2,6.681818182,0.0,13,-0.25,0.520168135,0.038031939,0.001662698,0.005847953,1.43e-06,114.0,308.4051101,14.35,-4024.479862,0.001461988,0.85921287,32.0,0.285714286,9.0,104,4.122629226,2.590493897
10260,173.75,184.0194781,2,2.863636364,0.0,14,-0.5,0.535001213,0.021500706,0.000100355,0.002923977,3.29e-06,195.0,232.9077733,3.625,-4163.933085,0.001865624,0.454535381,42.5,-0.466666667,12.0,105,3.025132476,2.385902514
8964,135.0,173.8818589,3,5.011363636,0.0,15,-0.333333333,0.546237168,0.032035427,0.000881526,0.004385965,1.05e-06,154.0,309.5415262,10.2,-4076.36238,0.001461988,0.645077963,39.5,-0.142857143,12.0,105,3.502035554,2.2707946
6188,93.5,161.3476189,2,2.704545455,0.0,13,-0.5,0.516571013,0.021754409,0.000100355,0.002923977,4.85e-07,141.0,133.4367451,3.607142857,-4369.247599,0.001461988,0.399544468,34.0,-0.444444444,11.0,103,2.754153467,1.713766066
44133,385.0,174.113511,3,21.15909091,0.0,26,-0.142857143,0.677026918,0.074225108,0.004006213,0.010233918,7.96e-06,294.0,1020.315288,60.57142857,-3822.049869,0.00993834,1.49075286,61.5,0.452525253,19.0,107,8.796249741,5.309473769
7020,172.5,166.3753604,2,2.386363636,0.0,11,-0.5,0.472516369,0.020904327,0.000100355,0.002923977,2.73e-06,166.0,163.7632781,3.357142857,-4445.626982,0.001946351,0.408260825,35.0,-0.277777778,9.0,97,2.832818893,2.166073882
30654,397.5,181.5775662,3,6.204545455,0.333333333,23,-0.407470396,0.916700348,0.044779955,0.000881526,0.004385965,1.13e-05,264.4000536,864.9304922,7.595238095,-3921.03152,0.001726734,0.669254308,69.0,-0.377777778,26.66666667,183,5.432044823,4.146390753
5136,96.5,153.9670127,2,2.386363636,0.0,11,-0.5,0.472516369,0.021754409,0.000100355,0.002923977,7.35e-07,124.0,109.1755187,3.357142857,-4510.73726,0.001461988,0.380368272,30.0,-0.277777778,9.0,97,2.687341594,1.622059656
20088,196.0,167.2093321,3,8.909090909,0.0,21,-0.25,0.61725002,0.044673991,0.001662698,0.005847953,1.54e-06,226.0,619.1466225,20.99285714,-4057.898149,0.002027078,0.82784059,54.5,0.023088023,17.0,106,4.98813315,2.969363835
8448,101.0,150.3425124,2,2.863636364,0.0,15,-0.5,0.521057311,0.023245582,0.000100355,0.002923977,4.45e-07,161.0,189.2375658,3.69047619,-4490.303783,0.001461988,0.373183842,39.5,-0.527777778,13.0,98,3.052995992,1.771724194
8448,101.0,150.3425124,2,2.863636364,0.0,15,-0.5,0.521057311,0.023245582,0.000100355,0.002923977,4.45e-07,161.0,189.2375658,3.69047619,-4490.303783,0.001461988,0.373183842,39.5,-0.527777778,13.0,98,3.052995992,1.771724194
5130,141.75,176.3175696,1,0.875,0.0,9,-1.0,0.241411365,0.013474547,0.000680817,0.001461988,1.88e-06,151.0,67.68981718,1.0,-4764.295876,0.001865624,0.217076333,15.75,-0.777777778,8.0,39,2.193192914,1.572144532
39906,428.5,206.6677396,3,6.920454545,0.0,24,-0.333333333,1.086209684,0.043949253,0.000881526,0.004385965,1.92e-05,400.0,1143.583972,11.71111111,-3677.807263,0.002403805,0.762454329,82.0,-0.365800866,21.0,227,5.409369474,4.684989087
76272,604.0,187.0871828,4,22.82954545,0.142857143,35,-0.228684807,1.177431089,0.073813924,0.004006213,0.010233918,2.55e-05,397.896956,2188.63853,46.50649351,-3796.325677,0.015853987,1.598365083,128.25,0.298290598,32.0,218,12.17846156,7.338452833
204820,1640.0,205.6967061,5,25.61363636,0.523809524,55,-0.310965604,1.578409183,0.100665961,0.004006213,0.010233918,0.000216817,639.0485576,9425.955512,24.20841159,-3525.945875,0.007699933,1.745783749,273.0,0.028327228,73.14285714,267,40.60222119,11.9260367
209760,1689.25,207.4401907,5,25.61363636,0.476190476,55,-0.2916636,1.578409183,0.104062179,0.004006213,0.010233918,0.000218654,660.8984477,9717.23344,33.26775225,-3514.974997,0.005318481,1.757821154,280.0,0.028327228,70.85714286,267,38.7228033,11.78797187
17280,242.75,182.3366115,3,7.954545455,0.0,18,-0.25,0.587139277,0.045616002,0.001662698,0.005847953,6e-06,202.0,551.3909544,19.075,-3930.573574,0.001461988,0.894926505,48.5,0.104761905,14.0,107,4.726787997,3.523805675
5213,94.0,146.1411321,2,2.386363636,0.0,12,-0.5,0.436989734,0.022566536,0.000100355,0.002923977,2.13e-07,119.0,169.8285847,3.583333333,-4578.565365,0.001461988,0.363045248,31.0,-0.416666667,10.0,84,2.856041123,1.627879719
32819,290.75,168.8983063,3,12.72727273,0.1,27,-0.262244898,0.691859995,0.047955278,0.00244387,0.007309942,4.03e-06,267.8318757,1077.051633,30.07936508,-4044.023195,0.007942726,1.042352437,64.0,0.106421356,24.2,108,7.313706432,4.035769137
19740,208.25,151.8122736,2,13.84090909,0.0,20,-0.166666667,0.573639964,0.054122204,0.003225041,0.00877193,1.32e-06,176.0,781.3026321,33.77777778,-4185.932154,0.002027078,1.121902315,39.5,0.467532468,14.0,97,7.041715846,3.245412659
1638,39.5,131.5643355,1,0.715909091,0.0,7,-1.0,0.096637297,0.009517332,0.000680817,0.001461988,4.1e-08,64.0,28.69459641,1.0,-5361.953748,0.001461988,0.162859256,9.25,-0.714285714,6.0,5,1.835681082,0.670277261
3624,67.0,133.0937725,2,2.227272727,0.0,11,-0.5,0.404171045,0.015992946,0.000100355,0.002923977,1.6e-07,98.0,120.0930706,3.5,-4718.421664,0.001461988,0.32999386,25.0,-0.35,9.0,78,2.740526631,1.407606499
9225,192.25,158.8399497,2,2.545454545,1.0,14,-0.686530612,0.545792579,0.026740178,0.000100355,0.002923977,1.52e-06,62.539505,247.6330725,2.0,-4453.734835,0.007942726,0.391926814,41.0,-0.492063492,24.0,108,3.584023946,2.415083663
5715,123.0,146.0788915,2,3.818181818,0.0,12,-0.333333333,0.429795489,0.027960704,0.000881526,0.004385965,6.84e-07,109.0,251.50249,8.333333333,-4475.167586,0.002027078,0.540767686,27.5,0.05,9.0,82,3.650560073,1.959219142
41452,414.0,177.6204049,4,16.22727273,0.0,28,-0.166666667,1.091585159,0.05971098,0.003225041,0.00877193,1.52e-05,341.0,1463.566902,52.875,-3897.335945,0.003722349,1.303786604,95.25,0.281168831,22.0,216,8.711054643,5.547813435
35075,440.5,200.4080157,3,6.681818182,0.0,22,-0.333333333,0.826327702,0.043020719,0.000881526,0.004385965,1.93e-05,360.0,966.600738,11.13333333,-3824.145154,0.001872963,0.736745803,77.0,-0.285714286,19.0,161,5.038270817,3.851871312
5304,146.75,161.7390842,2,2.227272727,0.0,11,-0.5,0.472516369,0.022370304,0.000100355,0.002923977,1.42e-06,129.0,174.68083,3.55,-4401.807197,0.002027078,0.397274383,31.0,-0.380952381,9.0,97,2.819948029,2.143601972
11844,291.75,171.7730011,2,2.545454545,0.0,13,-0.5,0.789952308,0.024402944,0.000100355,0.002923977,8.36e-06,238.0,353.6073746,3.607142857,-4148.161999,0.004933256,0.421295716,45.0,-0.444444444,11.0,179,3.492658492,3.371433191
76544,791.25,187.4264418,4,13.125,0.6,36,-0.394313782,1.314566324,0.064188021,0.00244387,0.007309942,5.94e-05,343.0072726,3134.762576,10.52698413,-3632.094945,0.007323817,1.147897141,134.25,-0.086435786,49.6,253,16.94751143,8.086937192
119504,980.75,194.7907667,4,18.61363636,0.4,41,-0.302376285,1.374343222,0.074309591,0.003225041,0.00877193,9.29e-05,491.3445937,4390.015897,21.45537102,-3585.210734,0.004639639,1.422860928,163.5,0.061854812,49.0,254,20.33716256,9.31197963
13755,238.5,172.8662679,2,2.863636364,0.0,14,-0.5,0.804785385,0.0249246,0.000100355,0.002923977,7.71e-06,236.0,378.4751317,3.657142857,-4165.985396,0.002672896,0.424274438,50.0,-0.492063492,12.0,180,3.378155178,3.291851912
40194,559.0,181.0545491,3,7.954545455,0.5,27,-0.388719136,1.209845607,0.048201008,0.001662698,0.005847953,3.14e-05,261.4147143,1730.741626,9.409253247,-3755.048518,0.00227837,0.889075355,99.75,-0.138217338,34.5,252,10.71671206,5.739228842
11214,237.0,165.9682541,2,2.545454545,0.0,13,-0.5,0.789952308,0.023127753,0.000100355,0.002923977,7.79e-06,205.0,360.2792119,3.633333333,-4195.561205,0.003722349,0.407041532,44.0,-0.464285714,11.0,179,3.516794723,3.272977124
279956,1802.75,207.1815419,6,33.09090909,0.392857143,64,-0.253520191,1.679532778,0.110505878,0.004787384,0.011695906,0.000273449,829.728855,10995.27582,44.77641574,-3469.225521,0.004800482,2.010708181,309.0,0.082983477,78.0,267,45.69363971,13.53411204
53712,728.0,184.3198984,2,11.53409091,0.1,26,-0.222869898,1.108681594,0.057653264,0.00244387,0.007309942,5.55e-05,426.1784239,2150.988545,22.96363636,-3722.725184,0.002531623,1.118696578,73.5,0.177655678,23.1,227,10.9336,6.751313556
7080,146.75,162.2491728,2,4.295454545,0.0,12,-0.333333333,0.27511923,0.021471434,0.000881526,0.004385965,4.07e-06,122.0,245.0537082,8.733333333,-4088.830889,0.005700164,0.597502468,32.5,0.019047619,9.0,39,3.441756051,1.929108399
111696,1264.0,194.6418642,4,13.125,0.7,42,-0.381425514,1.428744645,0.073355236,0.00244387,0.007309942,0.000123419,412.6623875,5204.966615,8.827532468,-3661.281222,0.006327571,1.18456535,210.0,-0.165598291,62.9,266,26.84441002,9.069032415
145452,1351.75,204.4650137,5,19.56818182,0.4,47,-0.266047169,1.48492442,0.084166756,0.003225041,0.00877193,0.000145556,593.9035608,6396.399241,28.04848485,-3572.604767,0.001901032,1.490308014,240.0,-0.015136824,57.4,266,27.43579873,9.279807615
2254,95.25,151.155043,1,0.715909091,0.0,7,-1.0,0.096637297,0.013049204,0.000680817,0.001461988,5.55e-07,76.0,41.93825629,1.0,-5139.819789,0.001461988,0.185287323,11.25,-0.714285714,6.0,5,1.873517418,1.188222456
7436,215.25,163.3952765,2,2.227272727,0.0,12,-0.5,0.483752324,0.025706696,0.000100355,0.002923977,3.67e-06,149.0,242.6122639,3.583333333,-4427.856605,0.002874714,0.399660851,35.5,-0.416666667,10.0,97,3.114205203,2.666478054
61040,675.0,188.7094294,3,13.125,0.2,30,-0.275484389,1.13204268,0.061035876,0.00244387,0.007309942,3.98e-05,386.4409155,2004.299309,19.79365079,-3904.227207,0.00443721,1.149004015,122.25,0.112373737,30.0,221,10.32902846,6.189717889
37476,449.75,175.173698,3,12.32954545,0.1,26,-0.243356009,1.072710371,0.052556038,0.00244387,0.007309942,1.49e-05,298.596348,1295.939364,27.75555556,-3890.845361,0.009009978,1.068252374,98.25,0.134199134,23.1,217,7.809523414,5.805027888
38258,449.5,174.5710645,3,11.93181818,0.1,27,-0.243356009,1.083946326,0.053664468,0.00244387,0.007309942,1.4e-05,302.2156976,1364.146699,29.27936508,-3917.013339,0.004771802,1.065351808,98.25,0.106421356,24.2,217,8.133179517,5.918317032
6513,155.75,157.1516943,2,2.386363636,0.0,12,-0.5,0.433392612,0.020540436,0.000100355,0.002923977,1.31e-06,140.0,181.9591979,3.523809524,-4561.37163,0.001946351,0.386078072,34.0,-0.377777778,10.0,83,2.947431995,2.04061919
17595,324.75,164.132673,3,5.011363636,0.666666667,20,-0.508027211,1.001697518,0.037521625,0.000881526,0.004385965,5.35e-06,130.4079482,613.7150272,4.333333333,-4130.93866,0.00653,0.603374296,75.0,-0.3,28.33333333,216,5.747865563,4.335785304
60721,597.5,191.7309751,4,13.92045455,0.1,31,-0.234744898,0.970616765,0.051738286,0.00244387,0.007309942,3.26e-05,387.2704149,2106.618077,32.97460317,-3774.735137,0.004004894,1.167043916,129.75,0.023088023,28.6,173,9.331969868,5.482903565
39150,554.5,187.0019678,3,6.204545455,0.333333333,24,-0.403342516,1.057432706,0.044107219,0.000881526,0.004385965,2.41e-05,287.3290555,1220.588063,7.333333333,-4006.020007,0.000858306,0.684348216,114.75,-0.357142857,28.0,219,6.664637001,4.997898311
7176,166.25,165.0250279,2,2.386363636,0.0,11,-0.5,0.404171045,0.022905008,0.000100355,0.002923977,3.58e-06,139.0,212.8922616,3.55,-4348.898416,0.003439804,0.403723476,36.5,-0.380952381,9.0,78,2.797284471,2.545105489
49500,590.0,188.5085516,3,9.545454545,0.166666667,27,-0.289380165,1.091140571,0.050730083,0.001662698,0.005847953,3e-05,368.2195503,1540.881218,15.87637363,-3943.106548,0.000554419,0.918657621,120.0,-0.088888889,26.83333333,219,8.074186463,5.526594455
2322,122.25,158.6777641,1,0.636363636,0.0,6,-1.0,0.08180422,0.012361873,0.000680817,0.001461988,1.46e-06,88.0,44.14553294,1.0,-5145.047141,0.002592169,0.193860227,11.0,-0.666666667,5.0,4,1.879666195,1.2138469
39870,604.0,186.210994,2,8.590909091,0.166666667,24,-0.289380165,1.068224072,0.042612574,0.001662698,0.005847953,3.77e-05,352.9828793,1437.556821,12.98351648,-3905.576342,0.00281478,0.903150821,68.0,0.022222222,23.33333333,222,8.603309561,4.79508528
3501,96.0,160.9046819,2,1.909090909,0.0,8,-0.5,0.158232964,0.017334059,0.000100355,0.002923977,2.46e-06,91.0,98.25796687,3.25,-4527.186486,0.002874714,0.393802118,23.5,-0.166666667,6.0,19,2.51480082,1.406717323
56804,574.5,198.2032431,4,17.18181818,0.066666667,29,-0.217013889,0.944547733,0.06102525,0.003225041,0.00877193,3.84e-05,364.8477242,1758.747556,46.48611111,-3687.876662,0.005319093,1.447574974,114.75,0.248484848,24.53333333,172,9.445354601,5.71720152
9048,267.0,172.4123419,2,2.386363636,0.0,11,-0.5,0.278271765,0.021367368,0.000100355,0.002923977,7.43e-06,164.0,262.021245,3.5,-4300.832749,0.003157259,0.420797123,41.0,-0.35,9.0,43,3.052609256,2.049106782
4330,153.25,162.7802148,2,2.068181818,0.0,9,-0.5,0.180260286,0.020193793,0.000100355,0.002923977,2.37e-06,99.0,127.3714385,3.3,-4490.03902,0.002027078,0.397852531,28.0,-0.214285714,7.0,22,2.577602542,1.309110015
23760,342.75,167.4349447,4,7.636363636,0.5,24,-0.425522959,0.859590979,0.03949876,0.001662698,0.005847953,7.56e-06,156.4849102,940.9362906,8.380952381,-4041.611809,0.004673276,0.820536869,79.5,-0.095959596,30.0,164,8.222406704,4.13289144
47488,439.5,177.466497,4,20.04545455,0.19047619,32,-0.246621315,0.949478619,0.061652601,0.004006213,0.010233918,1.47e-05,256.2352857,1487.855202,35.42063492,-3859.134445,0.010889267,1.51978894,95.25,0.334343434,29.76190476,164,13.09772899,5.242825964
6708,193.5,169.535162,2,2.227272727,1.0,12,-0.730902778,0.483752324,0.021669964,0.000100355,0.002923977,3.14e-06,51.87100121,173.3306867,2.0,-4389.264161,0.007579453,0.41459054,34.0,-0.416666667,20.0,97,3.411131824,2.265863714
22562,323.5,173.515819,3,7.636363636,0.333333333,23,-0.404983348,0.837563657,0.035574877,0.001662698,0.005847953,8.2e-06,185.5816094,748.3604437,9.555555556,-4016.031263,0.008911452,0.850094566,78.75,-0.034848485,25.33333333,161,7.227713025,4.074933312
13900,224.75,155.4038499,3,6.681818182,0.333333333,19,-0.382449334,0.515641419,0.029957231,0.001662698,0.005847953,2.75e-06,131.1252298,534.8357479,6.8,-4261.331165,0.00326055,0.763398333,39.0,0.117532468,20.0,84,6.647344552,2.87450489
5811,118.75,167.2698756,2,2.386363636,0.0,12,-0.5,0.296701964,0.017150611,0.000100355,0.002923977,2.66e-06,114.0,151.6326649,3.523809524,-4421.243317,0.002107806,0.411339327,33.0,-0.377777778,10.0,45,2.939314703,1.510063859
8514,125.25,168.1892225,2,4.772727273,0.0,15,-0.333333333,0.330409829,0.021147498,0.000881526,0.004385965,3.27e-06,127.0,249.3528961,9.333333333,-4417.523341,0.002107806,0.622332059,37.0,-0.066666667,12.0,45,3.762877048,1.618381699
1020,39.0,136.0052713,1,0.556818182,0.0,5,-1.0,0.066971142,0.006276862,0.000680817,0.001461988,1.02e-07,43.0,20.60124871,1.0,-5421.020503,0.004287439,0.167444255,7.5,-0.6,4.0,3,1.775553195,0.582612562
1057,39.75,148.0237996,1,1.590909091,0.0,6,-0.5,0.074609975,0.011699422,0.000100355,0.002923977,2.57e-07,30.0,33.96571694,2.666666667,-5541.674158,0.001461988,0.364645465,6.5,0.066666667,4.0,2,2.300544763,0.442324792
138,6.5,132.310892,1,0.397727273,0.0,3,-1.0,0.037304987,0.003996887,0.000680817,0.001461988,1.32e-08,13.0,2.943035529,1.0,-6476.007448,0.001461988,0.163415797,2.75,-0.333333333,2.0,1,1.59250906,0.111914962
4238,105.0,197.411471,2,3.818181818,0.0,10,-0.333333333,0.364158112,0.025529571,0.000881526,0.004385965,2.53e-07,89.0,150.4715752,7.666666667,-3413.984115,0.001461988,0.737229338,24.5,0.133333333,7.0,70,3.171519107,1.628809312
5456,149.75,185.5760891,2,2.227272727,0.0,10,-0.5,0.356963867,0.019629814,0.000100355,0.002923977,3.92e-08,118.0,150.4196036,3.466666667,-3686.817578,0.003157259,0.461372551,31.5,-0.314285714,8.0,68,2.676745136,1.87967828
10431,148.5,200.9021785,3,5.011363636,0.0,16,-0.333333333,0.528696144,0.031147812,0.000881526,0.004385965,5.17e-08,176.0,419.1708167,10.25714286,-3154.61374,0.001744533,0.758195822,41.5,-0.158730159,13.0,97,3.788743801,2.194770027
6756,161.75,177.3418665,2,2.386363636,0.0,11,-0.5,0.350214211,0.023582153,0.000100355,0.002923977,8.45e-08,130.0,185.5983819,3.5,-3660.681002,0.002309623,0.4417603,35.5,-0.35,9.0,63,2.750622615,1.979468111
7412,130.5,176.24835,3,4.534090909,0.0,14,-0.333333333,0.506224234,0.029212226,0.000881526,0.004385965,7.31e-08,133.0,299.5100878,9.666666667,-3297.652454,0.002027078,0.663961734,34.5,-0.083333333,11.0,97,3.641249199,2.165588877
15080,177.5,187.9523889,3,5.488636364,0.0,17,-0.333333333,0.561514833,0.032157307,0.000881526,0.004385965,7.56e-08,201.0,531.6662324,10.52380952,-3221.376995,0.007960525,0.709989487,51.0,-0.194444444,14.0,103,3.93430566,2.854781343
11077,178.75,196.9310082,3,5.011363636,0.0,16,-0.333333333,0.489127799,0.031854323,0.000881526,0.004385965,2.07e-09,184.0,419.1708167,10.33333333,-3096.020041,0.002027078,0.747911638,43.5,-0.166666667,13.0,86,3.746160318,2.253657748
7259,127.0,189.53064,3,4.534090909,0.0,14,-0.333333333,0.434281788,0.03072162,0.000881526,0.004385965,7.64e-10,128.0,299.5100878,9.8,-3111.563065,0.001461988,0.724847313,35.0,-0.095238095,11.0,77,3.579695243,1.859833482
25327,364.0,195.9950342,3,11.53409091,0.0,21,-0.2,0.725163689,0.060978072,0.00244387,0.007309942,4.83e-09,240.0,1074.174748,33.19047619,-2974.837653,0.001461988,1.225842402,81.75,0.222222222,16.0,136,5.958810511,4.168013903
16432,189.0,194.4069829,3,7.954545455,0.0,20,-0.25,0.505294641,0.041328873,0.001662698,0.005847953,3.12e-09,203.0,735.1879392,21.48571429,-2898.040538,0.002027078,0.994425786,49.0,0.015873016,16.0,78,5.123201176,2.532778272
8337,129.0,193.6961484,3,7.318181818,0.0,15,-0.25,0.431129254,0.034307951,0.001662698,0.005847953,6.56e-10,126.0,287.377489,17.05,-2957.004307,0.001461988,0.987461951,34.5,0.19047619,11.0,73,4.256403883,2.062161507
27895,257.5,195.4227537,3,11.93181818,0.1,25,-0.2352,0.590251394,0.051961346,0.00244387,0.007309942,9.07e-09,245.2109403,1138.194362,27.53333333,-2823.709481,0.000515827,1.244034239,58.5,0.135714286,22.0,86,7.246371009,3.049713039
47480,389.25,204.3064013,4,13.52272727,0.2,30,-0.267244444,0.72556786,0.05985455,0.00244387,0.007309942,2.56e-08,317.6675322,2028.537714,24.41269841,-2750.976735,0.001646007,1.296392487,79.0,0.004040404,30.0,108,8.604299982,4.426319618
24534,289.0,184.1550741,3,9.227272727,0.0,23,-0.25,0.65411042,0.047196233,0.001662698,0.005847953,1.07e-09,274.0,1035.805041,22.64285714,-3216.021451,0.001764715,0.927407465,61.0,-0.03968254,19.0,110,5.320279508,3.208067254
31434,352.5,195.0181238,3,6.443181818,0.0,23,-0.333333333,0.837563657,0.040772521,0.000881526,0.004385965,1e-08,338.0,988.8132086,11.4,-3215.560088,0.001770219,0.732169306,108.0,-0.321428571,20.0,161,5.128168708,3.806927492
16786,263.25,182.0805352,3,5.727272727,0.0,19,-0.333333333,0.724274513,0.032984647,0.000881526,0.004385965,1.37e-09,231.0,642.0120543,10.77777778,-3328.610611,0.007415616,0.683844961,80.25,-0.234848485,16.0,142,4.109490373,3.137579824
14020,273.0,188.3914241,3,5.011363636,0.0,17,-0.333333333,0.737773826,0.0336923,0.000881526,0.004385965,4.6e-09,214.0,561.7605475,10.73333333,-3293.272286,0.002592169,0.705049875,71.25,-0.214285714,14.0,152,4.169348903,3.344434565
15340,225.25,182.7292467,3,5.011363636,0.0,17,-0.333333333,0.579500445,0.032132017,0.000881526,0.004385965,2.5e-08,220.0,601.8863009,10.52380952,-3246.363273,0.004004894,0.688809886,49.5,-0.194444444,14.0,108,4.329677761,2.939738097
45408,405.25,199.201748,3,16.70454545,0.066666667,28,-0.191111111,0.706693073,0.066968596,0.003225041,0.00877193,7.43e-08,323.6854168,1999.018738,43.46031746,-2792.331838,0.001461988,1.505129523,70.0,0.252525253,23.46666667,109,8.988304225,4.822932665
60018,586.5,187.5058633,3,12.72727273,0.4,32,-0.341096786,1.147320346,0.06253332,0.00244387,0.007309942,3.91e-08,336.5006631,2553.165417,14.46666667,-2962.747492,0.006141042,1.172398854,120.75,0.025,37.8,219,12.86673198,6.612278716
9432,139.5,180.0250224,3,4.772727273,0.0,15,-0.333333333,0.517460189,0.030563254,0.000881526,0.004385965,1.91e-08,157.0,369.7301563,9.857142857,-3225.822022,0.001744533,0.682469477,39.5,-0.111111111,12.0,97,3.731226285,2.052703904
77080,596.0,199.6776446,5,14.31818182,0.4,37,-0.323760147,1.203500121,0.066515955,0.00244387,0.007309942,4.09e-08,378.060506,3287.237461,15.84126984,-2867.250476,0.003974864,1.257171448,144.75,-0.093181818,44.8,219,13.0491641,6.440869776
244528,1276.5,210.3280882,5,54.25,0.163636364,61,-0.166270122,1.476760165,0.131181327,0.007130899,0.016081871,1.6e-07,761.5984882,8623.989002,95.86904762,-2699.557728,0.007271222,2.848794151,193.5,0.425186741,58.18181818,220,35.02339082,13.43416054
29200,365.25,183.1935259,3,5.727272727,0.333333333,22,-0.403342516,1.024169429,0.040875439,0.000881526,0.004385965,2.82e-08,244.3371769,1002.79293,6.666666667,-3238.213803,0.000395959,0.6859869,66.0,-0.273809524,25.33333333,216,6.191652842,4.209764772
68400,650.25,193.1940019,4,13.52272727,0.4,35,-0.323319008,1.181028211,0.063598204,0.00244387,0.007309942,3.53e-08,360.6321848,2974.583473,17.65714286,-2951.908523,0.003598137,1.202492766,132.75,-0.052777778,42.0,219,13.44779485,6.890105893
4830,99.0,176.749348,2,3.818181818,0.0,12,-0.333333333,0.27511923,0.023685794,0.000881526,0.004385965,1.12e-09,99.0,212.8097992,8.333333333,-3495.730052,0.001461988,0.672356095,26.0,0.05,9.0,39,3.570429498,1.239835098
3685,84.5,169.2109912,2,2.068181818,0.0,10,-0.5,0.25264732,0.017885854,0.000100355,0.002923977,7.33e-10,93.0,131.0106225,3.466666667,-3685.954432,0.002027078,0.429462957,26.0,-0.314285714,8.0,39,2.717181586,1.118017945
1764,61.0,163.4546729,2,1.75,0.0,8,-0.5,0.158232964,0.015253995,0.000100355,0.002923977,2.41e-10,59.0,72.78367917,3.333333333,-3846.47554,0.001461988,0.414866958,17.5,-0.2,6.0,19,2.531042899,0.813677148
7191,111.5,185.4918136,2,4.534090909,0.0,14,-0.333333333,0.380324954,0.027454403,0.000881526,0.004385965,1.08e-09,118.0,299.5100878,9.4,-3283.067986,0.001461988,0.710138036,35.0,-0.064285714,11.0,62,3.557847088,1.502829197
14025,173.5,179.8944966,3,7.318181818,0.166666667,19,-0.31265625,0.494058686,0.035272347,0.001662698,0.005847953,1.82e-10,148.9807836,636.406151,14.24761905,-3133.1947,0.000233282,0.919933665,43.5,0.043650794,17.5,78,5.498885391,2.497736642
31968,296.25,181.8667671,3,12.72727273,0.2,27,-0.286736111,0.65229165,0.048571042,0.00244387,0.007309942,4.46e-10,236.6131876,1420.342954,20.6017316,-3018.912192,0.004572367,1.155760268,63.5,0.098290598,26.4,97,7.738811105,3.624767602
14675,179.0,176.5503816,3,7.318181818,0.333333333,19,-0.409878472,0.50125293,0.033215571,0.001662698,0.005847953,9.76e-11,128.2591046,597.3578163,8.647619048,-3167.960392,0.008709634,0.904230892,44.5,0.043650794,20.0,80,5.800810331,2.548985531
7718,122.0,184.037819,3,4.534090909,0.0,14,-0.333333333,0.434281788,0.027336475,0.000881526,0.004385965,4.37e-10,125.0,323.1556211,9.8,-3224.7063,0.002874714,0.706662491,36.5,-0.095238095,11.0,77,3.602208748,1.84588958
5408,106.0,169.9432021,3,4.056818182,0.0,13,-0.333333333,0.415851588,0.02440257,0.000881526,0.004385965,5.94e-11,107.0,250.7859587,9.4,-3398.093926,0.002874714,0.650707506,29.0,-0.047619048,10.0,75,3.649922415,1.741613451
73385,543.75,188.5293909,3,28.63636364,0.107142857,37,-0.189444444,0.984075661,0.082854806,0.004787384,0.011695906,3.14e-09,381.8188616,3383.314996,65.97272727,-2936.607715,0.006227274,1.889202281,122.25,0.383449883,32.10714286,158,13.54417422,6.426562121
16882,214.75,168.5169453,3,5.727272727,0.333333333,20,-0.411736111,0.573639964,0.034850611,0.000881526,0.004385965,2.47e-10,156.2038257,653.224092,6.955555556,-3467.892827,0.001746916,0.64183284,53.0,-0.282467532,22.66666667,97,4.722600512,2.496362461
6832,115.0,166.7226281,2,4.295454545,0.0,13,-0.333333333,0.419448711,0.025517174,0.000881526,0.004385965,5.67e-11,116.0,279.4472111,9.0,-3483.108219,0.002592169,0.636314802,33.0,-0.016666667,10.0,76,3.574319894,1.729003314
5475,113.0,163.2751698,2,3.818181818,0.333333333,12,-0.482253086,0.419004123,0.022737754,0.000881526,0.004385965,1.87e-11,70.22006844,205.5911327,5.2,-3545.246976,0.004188913,0.626899435,28.5,0.019047619,12.0,79,3.877173433,1.795570285
11680,139.0,175.2729189,3,5.011363636,0.333333333,17,-0.482253086,0.482378142,0.025230743,0.000881526,0.004385965,3.26e-11,123.9599167,371.6692548,6.866666667,-3362.198504,0.003866004,0.676954135,43.5,-0.180952381,18.66666667,81,4.277808702,2.257699458
5264,100.0,180.0284935,3,4.295454545,0.0,13,-0.333333333,0.412254466,0.0255549,0.000881526,0.004385965,1.62e-10,101.0,214.9593932,9.4,-3273.931385,0.001461988,0.689539084,29.5,-0.047619048,10.0,74,3.487822049,1.693517096
15136,196.25,163.1266412,3,5.488636364,0.333333333,19,-0.458333333,0.440101851,0.031091694,0.000881526,0.004385965,2.16e-10,145.455856,505.8693297,7.177777778,-3653.538718,0.003886186,0.618262475,50.5,-0.246753247,21.33333333,63,4.509933164,2.212230216
32976,371.0,177.0492167,3,12.32954545,0.1,26,-0.241736111,0.864077278,0.050029021,0.00244387,0.007309942,3.06e-09,279.5947622,1467.657243,28.22077922,-3188.863638,0.006164345,1.10876076,94.5,0.126068376,23.1,159,7.422233572,4.430967585
