CLC Values,Local Gravity Model Centrality,Constraint Coefficients,Closeness Centrality,Centrality Values,Laplacian Centrality,I-GSM Values,Eigenvector Centrality,Local-Global Centrality,Subgraph centrality,Global Relative Change in Avg Clustering,Improved Gravity Index Values,Gravity Model Centrality,Clustering Coefficient,HVGc Index,Volume Centrality,EHCC Value,HCC Value,MDD Value,Global Relative Change in Avg Degree,GGC Values,Degree Centrality,Density Centrality,MCGM Values,Betweenness Centrality
88.0,33,-0.333333333,0.000225887,16.82,34,35.89351556,0.009627269,0.667850455,3.500735682,0.002028398,28.5,107.0285978,0.0,173.4005772,24,3.328903654,0.861295681,2.4,0.003101441,42.75,0.006085193,4.534090909,1.545371025,0.014359845
39.0,5,-1.0,0.000210438,6.32,12,26.21339605,0.007537916,0.200157947,1.753618289,0.002028398,7.0,26.16038617,0.0,11.03638324,13,1.143687708,0.30620155,1.0,0.000318451,7.0,0.002028398,0.636363636,0.315500961,0.0
39.0,5,-1.0,0.000210438,6.32,12,26.21339605,0.007537916,0.200157947,1.753618289,0.002028398,7.0,26.16038617,0.0,11.03638324,13,1.143687708,0.30620155,1.0,0.000318451,7.0,0.002028398,0.636363636,0.315500961,0.0
39.0,5,-1.0,0.000210438,6.32,12,26.21339605,0.007537916,0.200157947,1.753618289,0.002028398,7.0,26.16038617,0.0,11.03638324,13,1.143687708,0.30620155,1.0,0.000318451,7.0,0.002028398,0.636363636,0.315500961,0.0
67.0,6,-1.0,0.000228363,9.814285714,14,33.06881583,0.006460663,0.22243175,1.827043216,0.002028398,9.5,33.00194262,0.0,24.28004312,20,1.532115172,0.436600221,1.0,0.000318451,9.5,0.002028398,0.715909091,0.393162897,0.0
67.0,6,-1.0,0.000228363,9.814285714,14,33.06881583,0.006460663,0.22243175,1.827043216,0.002028398,9.5,33.00194262,0.0,24.28004312,20,1.532115172,0.436600221,1.0,0.000318451,9.5,0.002028398,0.715909091,0.393162897,0.0
94.0,16,-0.5,0.000243843,14.73428571,22,40.36214042,0.013166729,0.486413605,2.533990796,0.002028398,25.0,80.39812258,0.0,87.340415,26,2.561184939,0.744462901,2.0,0.001391495,25.0,0.004056795,2.227272727,1.122393063,0.011046832
7.0,2,-1.0,0.000148876,2.8,6,11.39879306,5.6e-06,0.136443542,1.592209937,0.002028398,2.75,11.37574192,0.0,2.943035529,5,0.304540421,0.081672204,1.0,0.000318451,2.75,0.002028398,0.397727273,0.098795185,0.0
17.0,8,-0.5,0.000160643,4.9,14,15.08421756,2.22e-05,0.30194396,2.281214726,0.002028398,4.75,30.04654261,0.0,14.55673583,7,0.585825028,0.222868217,1.7,0.001391495,9.5,0.004056795,1.590909091,0.268698462,0.004056795
13.0,3,-1.0,0.000160591,3.5,8,14.41353009,2.08e-05,0.149679876,1.641394062,0.002028398,4.0,14.38438242,0.0,4.414553294,7,0.457641196,0.176356589,1.0,0.000318451,4.0,0.002028398,0.477272727,0.135921481,0.0
22.0,3,-1.0,0.000188501,5.6,8,20.45372675,0.000821428,0.179938137,1.646635543,0.002028398,4.75,20.41236433,0.0,7.725468265,10,0.658361019,0.176356589,1.0,0.000318451,4.75,0.002028398,0.477272727,0.196604685,0.0
34.0,10,-0.5,0.000189358,9.1,16,23.30715337,0.000900166,0.370222144,2.339076363,0.002028398,14.5,46.42596637,0.0,36.39183958,14,1.140919158,0.329457364,2.0,0.001391495,14.5,0.004056795,1.75,0.627757765,0.008736878
18.0,3,-1.0,0.000179662,4.23,8,17.46351145,0.000480654,0.166739892,1.643147733,0.002028398,4.25,17.42819597,0.0,5.518191618,8,0.552325581,0.176356589,1.0,0.000318451,4.25,0.002028398,0.477272727,0.182008536,0.0
138.0,30,-0.333333333,0.000264971,26.74,32,49.58802307,0.09009942,0.801677784,3.426993621,0.002948886,35.5,147.8633813,0.0,199.9122357,41,3.215116279,0.814230343,2.4,0.003101441,49.13142657,0.006085193,4.534090909,3.51581628,0.01800409
138.0,30,-0.333333333,0.000264971,26.74,32,49.58802307,0.09009942,0.801677784,3.426993621,0.002948886,35.5,147.8633813,0.0,199.9122357,41,3.215116279,0.814230343,2.4,0.003101441,49.13142657,0.006085193,4.534090909,3.51581628,0.01800409
37.0,10,-0.5,0.000185254,8.4,16,22.54203544,0.002198449,0.360471404,2.340915545,0.002028398,14.0,44.90191327,0.0,36.39183958,13,1.40337763,0.436600221,2.0,0.001391495,14.0,0.004056795,1.75,0.64299422,0.000126431
48.0,10,-0.5,0.000203128,11.24428571,16,27.45117707,0.004269095,0.400546142,2.348725495,0.002028398,16.0,54.68052674,0.0,48.52245278,17,1.579734219,0.436600221,2.0,0.001391495,16.0,0.004056795,1.75,0.718171375,0.002228773
15.0,3,-1.0,0.000161943,3.5,8,15.10750908,1.63e-05,0.152718425,1.641451627,0.002028398,4.0,15.07695801,0.0,4.414553294,7,0.529069767,0.176356589,1.0,0.000318451,4.0,0.002028398,0.477272727,0.172939408,0.0
63.0,6,-1.0,0.000229095,8.55,14,32.53842773,0.01329247,0.220699222,1.852903274,0.003639252,9.5,32.47262709,0.0,26.48731976,20,1.758305648,0.436600221,1.0,0.000318451,8.240984666,0.002028398,0.715909091,0.447098485,0.0
63.0,6,-1.0,0.000229095,8.55,14,32.53842773,0.01329247,0.220699222,1.852903274,0.003639252,9.5,32.47262709,0.0,26.48731976,20,1.758305648,0.436600221,1.0,0.000318451,8.240984666,0.002028398,0.715909091,0.447098485,0.0
63.0,6,-1.0,0.000229095,8.55,14,32.53842773,0.01329247,0.220699222,1.852903274,0.003639252,9.5,32.47262709,0.0,26.48731976,20,1.758305648,0.436600221,1.0,0.000318451,8.240984666,0.002028398,0.715909091,0.447098485,0.0
125.0,36,-0.333333333,0.000229938,23.44,36,39.66024895,0.022367796,0.686450692,3.853218693,0.011693526,34.5,118.2603813,0.0,309.5415262,33,4.808693245,1.170265781,2.7,0.003101441,42.48462383,0.006085193,4.534090909,1.980330784,0.003815254
96.0,16,-0.5,0.000260756,20.85428571,22,45.68415335,0.024680956,0.519951272,2.562834142,0.005250107,29.5,90.99914233,0.0,140.7151131,35,2.889534884,0.696843854,2.0,0.001391495,26.37141007,0.004056795,2.227272727,1.45087736,0.088229213
97.42895962,70,-0.345,0.000212585,29.87,58,35.41798031,0.01456296,1.058910609,6.744022894,0.120396568,32.5,175.306534,0.2,466.0089926,23,6.668881506,1.251384275,3.5,0.006521333,34.32079836,0.010141988,9.545454545,2.669071275,0.008445832
83.80169076,44,-0.31265625,0.00021254,22.18,42,33.33009644,0.011916177,0.839654189,4.926712609,0.015691005,28.5,132.2452272,0.166666667,250.1734524,24,4.238372093,1.158361019,3.4,0.004811387,29.57724331,0.00811359,6.681818182,1.883925788,0.008105345
10.0,6,-0.5,0.000133351,4.2,12,10.15222406,1.21e-06,0.245736431,2.228856732,0.002028398,3.5,20.22241006,0.0,10.91755187,5,0.397009967,0.140088594,1.7,0.001391495,7.0,0.004056795,1.431818182,0.212972265,0.004056795
6.0,2,-1.0,0.000125141,2.1,6,8.297619723,3.05e-07,0.11318246,1.590636855,0.002028398,2.5,8.280839911,0.0,2.207276647,4,0.221760797,0.081672204,1.0,0.000318451,2.5,0.002028398,0.397727273,0.092594192,0.0
17.0,3,-1.0,0.000164989,3.66,8,16.03829707,0.000336514,0.155884793,1.642131657,0.002028398,4.0,16.00586372,0.0,5.518191618,7,0.505260244,0.176356589,1.0,0.000318451,3.635062839,0.002028398,0.477272727,0.14393157,0.0
17.0,3,-1.0,0.000164989,3.66,8,16.03829707,0.000336514,0.155884793,1.642131657,0.002028398,4.0,16.00586372,0.0,5.518191618,7,0.505260244,0.176356589,1.0,0.000318451,3.635062839,0.002028398,0.477272727,0.14393157,0.0
15.0,3,-1.0,0.000143554,4.2,8,12.64656248,2.74e-06,0.134449951,1.643051467,0.002028398,4.25,12.62098804,0.0,5.518191618,8,0.504706534,0.176356589,1.0,0.000318451,4.25,0.002028398,0.477272727,0.141991169,0.0
69.0,16,-0.5,0.000206954,14.31,22,30.05604352,0.009319187,0.402179855,2.7326222,0.008471817,25.0,59.86921026,0.0,126.1583772,26,3.451827243,1.030177187,2.0,0.001391495,18.46551623,0.004056795,2.068181818,1.05923899,4.54e-05
48.0,10,-0.5,0.000203128,11.24428571,16,27.45117707,0.004269095,0.400546142,2.348725495,0.002028398,16.0,54.68052674,0.0,48.52245278,17,1.555924695,0.436600221,2.0,0.001391495,16.0,0.004056795,1.75,0.718171375,0.001465339
28.0,3,-1.0,0.000216263,5.991428571,8,26.8243962,0.01824657,0.208136038,1.647829797,0.002028398,4.75,26.77015073,0.0,8.829106588,10,0.705980066,0.176356589,1.0,0.000318451,4.562759979,0.002028398,0.477272727,0.28570215,0.0
28.0,3,-1.0,0.000216263,5.991428571,8,26.8243962,0.01824657,0.208136038,1.647829797,0.002028398,4.75,26.77015073,0.0,8.829106588,10,0.705980066,0.176356589,1.0,0.000318451,4.562759979,0.002028398,0.477272727,0.28570215,0.0
27.0,3,-1.0,0.000196812,7.164285714,8,23.48441246,0.000776903,0.190905635,1.651123352,0.002028398,5.25,23.43692125,0.0,9.932744912,12,0.990586932,0.176356589,1.0,0.000318451,5.091023775,0.002028398,0.477272727,0.177639628,0.0
37.0,3,-1.0,0.000223614,8.924285714,8,29.20594559,0.002937582,0.215938846,1.66073208,0.002028398,6.0,29.14688405,0.0,13.24365988,15,1.40559247,0.176356589,1.0,0.000318451,5.614437216,0.002028398,0.477272727,0.242290279,0.0
37.0,3,-1.0,0.000223614,8.924285714,8,29.20594559,0.002937582,0.215938846,1.66073208,0.002028398,6.0,29.14688405,0.0,13.24365988,15,1.40559247,0.176356589,1.0,0.000318451,5.614437216,0.002028398,0.477272727,0.242290279,0.0
24.0,3,-1.0,0.000202224,4.9,8,22.60888694,0.001042256,0.191402762,1.650073343,0.002028398,4.75,22.56316625,0.0,7.725468265,10,0.97978959,0.176356589,1.0,0.000318451,4.75,0.002028398,0.477272727,0.198025958,0.0
25.0,3,-1.0,0.00015748,4.92,8,17.9144766,6.84e-05,0.156895453,1.645095482,0.002028398,4.5,17.87824916,0.0,6.621829941,9,0.801771872,0.176356589,1.0,0.000318451,4.5,0.002028398,0.477272727,0.185615063,0.0
30.0,3,-1.0,0.000158003,10.15833333,8,19.99427897,6.89e-05,0.160760389,1.658380998,0.002028398,6.25,19.95384566,0.0,14.34729821,16,1.500276855,0.176356589,1.0,0.000318451,6.128408805,0.002028398,0.477272727,0.22886123,0.0
37.0,3,-1.0,0.000234412,7.105714286,8,30.55025889,0.022734929,0.223949296,1.65158521,0.002028398,5.25,30.48847881,0.0,9.932744912,12,0.990586932,0.176356589,1.0,0.000318451,5.091023775,0.002028398,0.477272727,0.375479041,0.0
55.0,12,-0.5,0.000235073,12.00571429,18,34.22899984,0.026356802,0.457648365,2.401923661,0.002028398,18.5,68.18140207,0.0,58.22694333,19,1.566168328,0.352713178,2.0,0.001391495,18.18204755,0.004056795,1.909090909,1.081935675,0.010047164
37.0,3,-1.0,0.000234412,7.105714286,8,30.55025889,0.022734929,0.223949296,1.65158521,0.002028398,5.25,30.48847881,0.0,9.932744912,12,0.990586932,0.176356589,1.0,0.000318451,5.091023775,0.002028398,0.477272727,0.375479041,0.0
55.0,12,-0.5,0.000235073,12.00571429,18,34.22899984,0.026356802,0.457648365,2.401923661,0.002028398,18.5,68.18140207,0.0,58.22694333,19,1.566168328,0.352713178,2.0,0.001391495,18.18204755,0.004056795,1.909090909,1.081935675,0.010047164
48.0,21,-0.333333333,0.000211327,12.62857143,26,27.94255726,0.014353735,0.611724627,3.13985261,0.002028398,18.5,83.3201395,0.0,85.26722596,16,1.456810631,0.399224806,2.4,0.003101441,27.75,0.006085193,3.818181818,1.184855562,0.016152971
41.0,3,-1.0,0.000239063,8.978571429,8,33.57704461,0.042568348,0.23233301,1.667808514,0.002028398,6.25,33.50914364,0.0,14.34729821,16,1.547895903,0.176356589,1.0,0.000318451,5.757169241,0.002028398,0.477272727,0.601444681,0.0
41.0,3,-1.0,0.000239063,8.978571429,8,33.57704461,0.042568348,0.23233301,1.667808514,0.002028398,6.25,33.50914364,0.0,14.34729821,16,1.547895903,0.176356589,1.0,0.000318451,5.757169241,0.002028398,0.477272727,0.601444681,0.0
41.0,3,-1.0,0.000239063,8.978571429,8,33.57704461,0.042568348,0.23233301,1.667808514,0.002028398,6.25,33.50914364,0.0,14.34729821,16,1.547895903,0.176356589,1.0,0.000318451,5.757169241,0.002028398,0.477272727,0.601444681,0.0
21.0,3,-1.0,0.000194401,4.914285714,8,21.30206391,0.003541923,0.184451184,1.645086455,0.002028398,4.5,21.25898594,0.0,7.725468265,9,0.575581395,0.176356589,1.0,0.000318451,4.5,0.002028398,0.477272727,0.175932958,0.0
21.0,3,-1.0,0.000194401,4.914285714,8,21.30206391,0.003541923,0.184451184,1.645086455,0.002028398,4.5,21.25898594,0.0,7.725468265,9,0.575581395,0.176356589,1.0,0.000318451,4.5,0.002028398,0.477272727,0.175932958,0.0
31.0,3,-1.0,0.000214087,5.614285714,8,26.41617191,0.004416679,0.20659253,1.646937321,0.002028398,4.75,26.36275197,0.0,7.725468265,10,0.801218162,0.176356589,1.0,0.000318451,4.75,0.002028398,0.477272727,0.220313761,0.0
25.0,3,-1.0,0.000198098,5.960714286,8,22.78519514,0.000627189,0.189657754,1.647200253,0.002028398,4.75,22.73911791,0.0,7.725468265,10,0.884551495,0.176356589,1.0,0.000318451,4.466531311,0.002028398,0.477272727,0.195358115,0.0
15.0,2,-1.0,0.000168719,3.860714286,6,16.09536076,8.02e-05,0.159532927,1.594613665,0.002028398,3.0,16.06281201,0.0,3.678794412,6,0.399224806,0.081672204,1.0,0.000318451,2.716531311,0.002028398,0.397727273,0.111548849,0.0
31.0,3,-1.0,0.000191939,6.360714286,8,22.96181428,0.000380509,0.187188019,1.648570892,0.002028398,5.0,22.91537988,0.0,8.829106588,11,0.883997785,0.176356589,1.0,0.000318451,5.0,0.002028398,0.477272727,0.199979218,0.0
29.0,8,-0.5,0.000202388,7.0,14,23.55584124,0.0011183,0.386411586,2.291814,0.002028398,5.75,46.9213325,0.0,26.68734903,11,1.131229236,0.222868217,1.7,0.001391495,11.5,0.004056795,1.590909091,0.371008169,0.004056795
10.0,2,-1.0,0.00018406,2.8,6,16.90613186,0.000282181,0.170179887,1.592383071,0.002028398,2.75,16.87194354,0.0,2.943035529,5,0.304540421,0.081672204,1.0,0.000318451,2.75,0.002028398,0.397727273,0.106461201,0.0
19.12973094,14,-0.9225,0.000192493,11.01,20,24.71204889,0.004915205,0.367865955,3.001382221,0.096233746,19.0,49.22440473,1.0,58.43602621,17,3.19379845,0.971207087,2.0,0.001391495,1.503665243,0.004056795,1.75,0.796695862,0.0
19.12973094,14,-0.9225,0.000192493,11.01,20,24.71204889,0.004915205,0.367865955,3.001382221,0.096233746,19.0,49.22440473,1.0,58.43602621,17,3.19379845,0.971207087,2.0,0.001391495,1.503665243,0.004056795,1.75,0.796695862,0.0
25.0,8,-0.5,0.000195008,6.3,14,23.30315366,0.003724962,0.380951864,2.28156766,0.002028398,10.5,46.41799926,0.0,21.83510375,9,0.953765227,0.30620155,2.0,0.001391495,10.5,0.004056795,1.590909091,0.547671449,0.001967518
29.0,4,-1.0,0.000192419,7.06,10,22.10134111,0.003006984,0.181692821,1.727495194,0.010082672,6.5,22.05664681,0.0,13.24365988,14,1.429401993,0.271040975,1.0,0.000318451,4.67055661,0.002028398,0.556818182,0.261912879,0.0
29.0,4,-1.0,0.000192419,7.06,10,22.10134111,0.003006984,0.181692821,1.727495194,0.010082672,6.5,22.05664681,0.0,13.24365988,14,1.429401993,0.271040975,1.0,0.000318451,4.67055661,0.002028398,0.556818182,0.261912879,0.0
32.0,18,-0.333333333,0.000191644,9.8,24,21.97039711,0.004171071,0.545219634,3.078457711,0.002028398,7.25,65.51213387,0.0,50.15719174,11,1.150609081,0.352159468,2.4,0.003101441,21.75,0.006085193,3.579545455,0.665260311,0.012137403
18.0,8,-0.5,0.000175193,5.6,14,16.89155752,0.001124047,0.324726341,2.282900822,0.002028398,5.0,33.64661779,0.0,16.98285847,8,0.656699889,0.222868217,1.7,0.001391495,10.0,0.004056795,1.590909091,0.296365603,0.004056795
14.0,3,-1.0,0.000175131,4.2,8,16.21721517,0.00105248,0.161071066,1.643024427,0.002028398,4.25,16.18442001,0.0,5.518191618,8,0.528516058,0.176356589,1.0,0.000318451,4.25,0.002028398,0.477272727,0.154374307,0.0
8.0,2,-1.0,0.00016129,2.8,6,12.67545208,0.000283628,0.145998536,1.592237952,0.002028398,2.75,12.64981923,0.0,2.943035529,5,0.304540421,0.081672204,1.0,0.000318451,2.75,0.002028398,0.397727273,0.100276663,0.0
