EHCC Value,Improved Gravity Index Values,Eigenvector Centrality,PageRank Centrality,Global Relative Change in Avg Degree,Node H-Index,Closeness Centrality,Coreness Centrality,I-GSM Values,Volume Centrality,Laplacian Centrality,EIGSM Values,HCC Value,Clustering Coefficient,Local Gravity Model Centrality,CLC Values,Global Relative Change in Avg Clustering,MCGM Values,Leverage Centrality,GSM,Eccentricity Centrality,Extended Improved Gravity Index Values,Extended Degree,Societal Capital Scores,DNC Scores
3.174796748,32.5,0.008536875,0.001008043,0.001337674,3,6.35e-05,6,46.89989483,32,34,137.7199903,0.708130081,0.0,33,102.0,0.000963391,1.462962748,-0.083333333,174.4477937,0.02173913,89.5,6.2,14,3.0
3.72601626,32.5,0.00949367,0.000662029,0.000570652,2,6.61e-05,4,53.31972114,38,24,126.2323768,0.941626016,0.0,18,116.0,0.009456414,1.095127598,-0.380952381,186.2565532,0.02173913,102.0,4.8,11,2.166666667
2.142926829,16.0,0.010594702,0.000748983,0.000570652,2,6.14e-05,4,37.07102564,17,16,86.33990027,0.490731707,0.0,10,44.0,0.000963391,0.672924734,-0.1,163.0429022,0.02173913,48.5,3.2,7,2.0
2.227154472,19.0,0.007425745,0.000723204,0.000570652,2,6.01e-05,4,36.79424471,20,18,87.39380754,0.515121951,0.0,12,57.0,0.000963391,0.715902054,-0.2,160.0907929,0.021276596,56.5,3.6,8,2.0
1.301300813,5.25,0.002469759,0.000444536,0.000196369,1,6.01e-05,2,32.08720404,12,8,48.66087966,0.190894309,0.0,3,30.0,0.000963391,0.181461063,-0.5,156.2367744,0.021276596,30.5,1.8,4,1.0
2.182276423,21.0,0.0042716,0.001071774,0.001337674,2,6e-05,6,36.47179712,21,26,113.9813874,0.563902439,0.0,21,61.0,0.000963391,0.990227266,0.133333333,159.7688673,0.021276596,68.0,4.6,10,3.0
2.393333333,21.5,0.003283741,0.001043823,0.001337674,2,6.12e-05,6,40.02987626,22,26,122.6645578,0.590569106,0.0,21,64.0,0.000963391,0.987679773,0.133333333,166.6927931,0.021276596,72.5,4.6,10,3.0
6.734146341,55.0,0.011382493,0.001189232,0.002104696,3,6.55e-05,8,65.01405982,59,54,249.0729963,1.472195122,0.166666667,68,210.7739495,0.009349565,2.71183066,0.035714286,194.4166808,0.021276596,211.5,9.2,21,4.369047619
4.228292683,29.0,0.032327196,0.000966082,0.001337674,2,6.16e-05,6,44.55755243,31,30,144.1719744,1.019349593,0.0,27,100.0,0.009456414,1.762466579,0.019047619,169.4794652,0.021276596,96.5,5.4,12,3.166666667
1.962764228,18.5,0.01801367,0.000732415,0.000570652,2,6.12e-05,4,38.34370027,19,18,86.59375126,0.401788618,0.0,12,57.0,0.009456414,0.852189848,-0.166666667,163.5459238,0.021276596,51.5,3.6,8,2.166666667
1.634146341,15.0,0.018562725,0.000741706,0.000570652,2,6.8e-05,4,40.42393031,15,16,92.51556211,0.490731707,0.0,10,42.0,0.000963391,0.758709215,-0.1,176.511092,0.023255814,44.5,3.2,7,2.0
4.283577236,30.0,0.015069378,0.00097753,0.001337674,2,6.2e-05,6,43.8267447,30,32,138.4455289,1.043739837,0.0,30,101.0,0.000963391,1.441902939,-0.016666667,167.5359581,0.021276596,102.0,5.8,13,3.0
3.277560976,25.0,0.007978834,0.00067986,0.000570652,2,5.98e-05,4,38.67433635,26,22,95.6977295,0.917235772,0.0,16,87.0,0.0043606,0.865131365,-0.314285714,158.5563234,0.020833333,76.0,4.4,10,2.1
6.270243902,48.0,0.020129139,0.001590474,0.002871718,3,6.53e-05,9,55.2136401,45,64,235.2138206,1.303252033,0.0,85,196.0,0.006059205,3.140375665,0.250865801,181.2381985,0.02173913,166.0,9.8,22,5.166666667
6.687642276,46.0,0.016929453,0.001521488,0.002871718,3,6.3e-05,10,51.8709848,41,64,241.834579,1.316585366,0.1,85,174.6336217,0.012625445,2.946260046,0.215873016,174.1857443,0.021276596,193.0,9.8,22,5.5
6.862601626,49.0,0.013419392,0.001891217,0.003638739,3,6.39e-05,12,53.59018034,44,78,274.3384509,1.35203252,0.066666667,108,191.7789319,0.019419863,3.588528001,0.354040404,178.655,0.021276596,218.0,10.8,24,6.666666667
1.616260163,9.0,0.005019154,0.00041478,0.000196369,1,6.12e-05,2,35.12976742,21,12,55.2136401,0.31300813,0.0,5,51.0,0.000963391,0.30073323,-0.666666667,157.4023258,0.021276596,48.0,2.6,6,1.0
5.688292683,48.0,0.018672297,0.001231206,0.002104696,3,6.54e-05,8,56.02875972,48,52,206.4002128,1.267804878,0.166666667,64,154.9061557,0.012625445,2.613233852,0.007936508,181.95548,0.02173913,167.0,8.8,20,4.433333333
6.34097561,49.0,0.014101699,0.001201244,0.002104696,3,6.39e-05,8,53.97115504,44,56,211.3800531,1.316585366,0.333333333,72,149.7550439,0.049994745,2.50279026,-0.042063492,176.4307273,0.021276596,185.5,9.6,22,4.666666667
2.373495935,23.0,0.007013023,0.000707709,0.000570652,2,6.13e-05,4,37.94668778,25,20,89.70954058,0.566178862,0.0,14,74.0,0.0043606,0.815212582,-0.214285714,160.1815952,0.021276596,63.0,4.0,9,2.1
3.665365854,33.5,0.005965083,0.001416068,0.002104696,3,6.26e-05,7,45.65373996,34,42,164.8409107,0.772520325,0.0,44,111.0,0.009456414,1.734908483,0.221428571,169.7560996,0.021276596,109.5,6.8,15,4.166666667
4.546829268,42.5,0.007533187,0.000949214,0.001337674,3,6.27e-05,6,49.89012826,43,40,154.9040231,1.08796748,0.333333333,42,113.2119471,0.019419863,1.721405963,-0.206349206,173.0022523,0.020833333,134.5,7.4,17,3.4
2.071707317,17.0,0.011196052,0.000717161,0.000570652,2,6.29e-05,4,37.83855578,19,16,92.85102083,0.490731707,0.0,10,54.0,0.000963391,0.702384168,-0.1,164.5636507,0.02173913,61.5,3.2,7,2.0
2.499512195,29.0,0.002033363,0.001132166,0.001337674,2,6.1e-05,5,40.79631215,28,32,116.4915921,0.703739837,0.0,30,86.0,0.000963391,1.158030039,-0.028571429,161.9884589,0.020833333,74.0,5.8,13,3.0
2.40195122,26.0,0.001729719,0.001097173,0.001337674,2,5.89e-05,6,37.57119913,25,30,107.3544046,0.64601626,0.0,27,73.0,0.000963391,1.115213854,0.019047619,155.484468,0.020833333,74.0,5.4,12,3.0
1.047804878,6.5,0.001487379,0.000445298,0.000196369,1,5.87e-05,2,30.44463965,14,10,45.65373996,0.275284553,0.0,4,37.0,0.000963391,0.210542249,-0.6,149.0832428,0.020833333,33.5,2.2,5,1.0
4.810894309,38.0,0.040583563,0.001641106,0.002871718,2,6.34e-05,10,52.92525173,34,58,238.1001735,0.976747967,0.1,70,136.6304501,0.021118468,3.177838675,0.301587302,180.6156896,0.022222222,157.0,8.6,19,5.333333333
4.282439024,37.0,0.03906621,0.001305611,0.002104696,3,6.34e-05,8,52.1437355,32,48,204.2045064,0.952357724,0.166666667,56,123.5863318,0.021118468,2.558452632,0.091269841,178.4639325,0.022222222,136.0,8.0,18,4.266666667
3.940650407,39.0,0.031326847,0.001004676,0.001337674,3,6.61e-05,6,59.14969274,42,36,180.6124695,0.912520325,0.0,36,147.0,0.009456414,2.034446208,-0.130952381,190.3411213,0.022222222,133.0,6.6,15,3.166666667
2.311382114,22.0,0.011848727,0.000732178,0.000570652,2,6.03e-05,4,40.1558941,23,20,93.31105022,0.679512195,0.0,14,68.0,0.0043606,0.862477741,-0.214285714,163.1997672,0.02173913,58.5,4.0,9,2.1
1.978211382,19.5,0.01070798,0.000736098,0.000570652,2,6.05e-05,4,38.73132162,21,18,89.9714082,0.535121951,0.0,12,56.0,0.009456414,0.771013117,-0.166666667,163.0373587,0.02173913,53.0,3.6,8,2.166666667
2.857235772,26.5,0.018798723,0.001089549,0.001337674,2,6.19e-05,5,44.17083539,26,30,141.7699925,0.752682927,0.0,27,89.0,0.009456414,1.304590758,0.019047619,169.2501884,0.02173913,81.75,5.4,12,3.166666667
5.654308943,54.5,0.020252413,0.001710573,0.002871718,3,6.81e-05,8,68.06453642,58,64,286.5592938,1.209918699,0.0,85,221.0,0.000963391,3.343777512,0.250865801,199.8273125,0.022727273,186.75,9.8,22,5.0
2.44699187,20.5,0.006935042,0.000727224,0.000570652,2,5.96e-05,4,40.38579849,23,18,95.71642557,0.655121951,0.0,12,69.0,0.000963391,0.740796409,-0.166666667,163.3409908,0.021276596,67.5,3.6,8,2.0
8.077560976,63.5,0.030297788,0.001874357,0.003638739,3,6.56e-05,11,70.23868404,64,84,340.3389216,1.491869919,0.0,126,287.0,0.000963391,4.871309386,0.306421356,197.4517695,0.022222222,246.0,12.0,27,6.0
5.371219512,45.0,0.011064766,0.001232914,0.002104696,3,6.21e-05,8,54.57754467,45,50,206.5783862,1.136747967,0.0,60,174.0,0.000963391,2.403372397,0.043650794,178.638449,0.02173913,147.5,8.4,19,4.0
8.373333333,57.0,0.028571679,0.00179736,0.003638739,3,6.46e-05,12,67.05972689,57,80,340.2398032,1.463089431,0.0,114,251.0,0.000963391,4.49925113,0.333333333,196.068394,0.02173913,251.0,11.2,25,6.0
3.95902439,37.5,0.01229888,0.000664963,0.000570652,2,6.25e-05,4,51.75223906,42,28,126.6969505,1.150406504,0.0,22,139.0,0.000963391,1.280950834,-0.464285714,176.1843307,0.02173913,107.5,5.6,13,2.0
1.982601626,11.0,0.007555077,0.00040989,0.000196369,1,6.14e-05,2,42.87550407,26,14,70.23868404,0.490731707,0.0,6,78.0,0.000963391,0.377601888,-0.714285714,168.0547513,0.02173913,63.5,3.0,7,1.0
3.668455285,26.5,0.004542107,0.000987135,0.001337674,2,6.25e-05,6,46.17455626,29,28,144.4537193,0.881626016,0.0,24,89.0,0.000963391,1.160952784,0.085714286,174.8129375,0.02173913,94.5,5.0,11,3.0
3.541463415,31.5,0.004842316,0.000996257,0.001337674,2,6.34e-05,6,48.38503204,33,32,146.4186682,0.923739837,0.0,30,106.0,0.000963391,1.345541633,-0.028571429,176.1417437,0.022222222,100.0,5.8,13,3.0
7.254796748,44.0,0.019022831,0.001500654,0.002871718,3,6.18e-05,10,56.45826647,46,58,266.1288413,1.316747967,0.0,70,184.0,0.000963391,2.958510755,0.293650794,182.9608321,0.021276596,199.5,8.6,19,5.0
3.73495935,33.0,0.009760069,0.000670941,0.000570652,2,6.16e-05,4,50.38846185,36,26,120.2758232,1.10601626,0.0,20,117.0,0.000963391,1.131377756,-0.416666667,176.0840794,0.021276596,92.0,5.2,12,2.0
4.360813008,39.0,0.012720237,0.000976115,0.001337674,2,6.07e-05,6,51.13453498,39,38,159.5998124,1.236910569,0.0,39,154.0,0.000963391,1.734434376,-0.127777778,173.6770134,0.021276596,117.5,7.0,16,3.0
5.608617886,52.0,0.015633488,0.000896671,0.001337674,3,6.3e-05,6,62.14927141,56,44,189.6176454,1.323414634,0.0,48,212.0,0.0043606,2.227133402,-0.277777778,187.2458939,0.021276596,160.0,8.2,19,3.1
2.34,25.5,0.00998094,0.000721798,0.000570652,2,6.06e-05,4,44.81133509,27,22,102.7296765,0.563902439,0.0,16,91.0,0.000963391,0.931953048,-0.25,169.6418725,0.021276596,70.0,4.4,10,2.0
2.140650407,16.5,0.017673537,0.000733597,0.000570652,2,6.14e-05,4,40.22505837,18,16,98.62145755,0.490731707,0.0,10,60.0,0.000963391,0.780015375,-0.1,167.0045482,0.02173913,58.5,3.2,7,2.0
6.246829268,65.5,0.009158742,0.001616041,0.002871718,3,7.03e-05,9,71.90221588,65,74,291.1189383,1.365203252,0.0,110,280.0,0.000963391,3.656815084,0.111782662,202.9546716,0.023255814,209.0,11.8,27,5.0
1.651544715,9.75,0.005384925,0.000873402,0.000570652,1,6.36e-05,3,42.9747735,21,18,97.35403413,0.361788618,0.0,12,70.0,0.000963391,0.491342074,-0.047619048,172.0106773,0.022222222,57.75,3.6,8,2.0
1.522926829,9.0,0.005050094,0.000435141,0.000196369,1,6.36e-05,2,42.29392764,21,12,68.06453642,0.31300813,0.0,5,64.0,0.000963391,0.295646258,-0.666666667,171.3433687,0.022222222,54.5,2.6,6,1.0
1.89398374,16.5,0.003414356,0.000757809,0.000570652,2,5.91e-05,4,36.08181903,18,16,83.48873287,0.344065041,0.0,10,47.0,0.000963391,0.591681892,-0.1,159.2101143,0.021276596,50.5,3.2,7,2.0
3.763739837,33.0,0.012821717,0.000660031,0.000570652,2,6.51e-05,4,56.8884566,39,24,136.3834691,0.941626016,0.0,18,120.0,0.000963391,1.15929355,-0.35,190.338015,0.021276596,108.0,4.8,11,2.0
8.253170732,59.0,0.015087506,0.001427617,0.002871718,3,6.2e-05,10,66.09965202,61,68,309.4501071,1.505365854,0.1,95,245.2109403,0.012625445,3.521388044,0.161976912,190.6519106,0.020833333,256.5,10.6,24,5.5
1.278699187,13.0,0.011453517,0.000759742,0.000570652,2,5.83e-05,4,35.66994963,14,14,84.6695401,0.31300813,0.0,8,42.0,0.000963391,0.597979746,0.0,158.5003059,0.020833333,47.0,2.8,6,2.0
6.177235772,46.5,0.01075686,0.001195147,0.002104696,3,6.24e-05,8,58.09690221,48,50,228.4562232,1.356747967,0.166666667,60,171.8357902,0.012625445,2.368045077,0.055555556,184.1384856,0.020833333,177.5,8.4,19,4.433333333
2.526829268,23.0,0.003503043,0.000693599,0.000570652,2,6.06e-05,4,41.97404726,25,20,98.12677847,0.579512195,0.0,14,74.0,0.009456414,0.766837039,-0.266666667,167.0783328,0.020833333,68.0,4.0,9,2.166666667
7.779837398,60.5,0.013955275,0.001134341,0.002104696,4,6.36e-05,8,67.16642764,58,62,269.3418041,1.569756098,0.333333333,84,217.8255184,0.039924447,2.964277724,-0.111111111,191.3373174,0.020833333,245.0,10.8,25,4.469047619
1.365203252,16.5,0.001167541,0.000783727,0.000570652,2,5.7e-05,4,30.28724791,15,18,64.12842025,0.395121951,0.0,12,39.0,0.000963391,0.584265639,-0.2,147.2560901,0.020833333,36.5,3.6,8,2.0
1.489430894,15.5,0.000410515,0.001189317,0.001337674,2,5.55e-05,6,27.65662313,13,24,80.95900437,0.406178862,0.0,18,33.0,0.000963391,0.768316554,0.2,142.4423239,0.020408163,42.5,4.2,9,3.0
1.063252033,13.0,0.000347222,0.000828869,0.000570652,2,5.44e-05,4,26.04325293,11,16,55.80778296,0.344065041,0.0,10,29.0,0.000963391,0.484012656,-0.1,138.4910875,0.02,28.0,3.2,7,2.0
1.063252033,13.0,0.000131491,0.000840234,0.000570652,2,5.33e-05,4,24.62850353,11,16,51.55932526,0.344065041,0.0,10,26.0,0.000963391,0.481517644,-0.1,135.0299632,0.02,26.5,3.2,7,2.0
1.22097561,12.5,0.000981978,0.000821047,0.000570652,2,5.68e-05,4,28.15115984,13,14,63.53180806,0.31300813,0.0,8,29.0,0.000963391,0.461181919,0.0,145.1877655,0.020408163,38.0,2.8,6,2.0
1.001138211,11.0,0.000116715,0.00084858,0.000570652,2,5.26e-05,4,23.90270214,10,14,52.82189281,0.31300813,0.0,8,21.0,0.000963391,0.421298306,0.0,134.4669364,0.019607843,26.5,2.8,6,2.0
2.228943089,25.0,0.003590953,0.000760572,0.000570652,2,6e-05,4,37.48855513,26,22,81.74134017,0.563902439,0.0,16,78.0,0.002661996,0.829533617,-0.25,157.7656203,0.020833333,61.5,4.4,10,2.066666667
2.657560976,28.5,0.003700774,0.000739842,0.000570652,2,6e-05,4,38.99008205,30,24,88.76529822,0.67495935,0.0,18,89.0,0.002661996,0.913098495,-0.35,157.7797167,0.020833333,70.5,4.8,11,2.066666667
2.228943089,25.0,0.004762174,0.00073937,0.000570652,2,6.06e-05,4,38.78489035,26,22,86.85434078,0.563902439,0.0,16,79.0,0.002661996,0.846004531,-0.25,160.461617,0.020833333,62.0,4.4,10,2.066666667
2.28,21.5,0.001422398,0.001155516,0.001337674,2,5.88e-05,5,35.17511788,22,26,106.7890164,0.630569106,0.0,21,66.0,0.000963391,0.908707522,0.185714286,154.7219446,0.020408163,67.5,4.6,10,3.0
3.876260163,36.5,0.002690309,0.001323905,0.002104696,3,6.16e-05,8,47.34268771,37,44,171.7714382,0.790243902,0.0,48,122.0,0.034935482,1.86875169,0.154761905,172.998339,0.020408163,123.0,7.2,16,4.333333333
1.278699187,13.0,0.005679114,0.000770045,0.000570652,2,5.99e-05,4,33.26416044,14,14,77.12859062,0.31300813,0.0,8,34.0,0.000963391,0.526564727,0.0,157.0192785,0.020833333,43.5,2.8,6,2.0
3.51203252,34.5,0.001648961,0.001393795,0.002104696,3,6.01e-05,8,43.06195746,33,44,157.2274546,0.783577236,0.0,48,110.0,0.000963391,1.757178675,0.154761905,164.2975612,0.020408163,111.0,7.2,16,4.0
0.821463415,4.5,0.000354676,0.000471996,0.000196369,1,5.54e-05,2,24.73697689,9,8,35.17511788,0.190894309,0.0,3,24.0,0.000963391,0.152247555,-0.5,138.1706311,0.02,21.5,1.8,4,1.0
2.026829268,24.0,0.000466815,0.000749412,0.000570652,2,5.67e-05,4,33.91333684,24,22,76.01398461,0.603902439,0.0,16,65.0,0.000963391,0.766292614,-0.333333333,148.4518025,0.02,56.5,4.4,10,2.0
1.023252033,6.0,0.000540632,0.000920916,0.000570652,1,5.74e-05,3,27.77589464,12,14,61.3676185,0.239674797,0.0,8,31.0,0.000963391,0.304842537,0.066666667,144.4542133,0.020408163,31.75,2.8,6,2.0
1.816097561,18.5,0.000731522,0.000760765,0.000570652,2,5.84e-05,4,34.90498263,19,18,78.44305852,0.535121951,0.0,12,51.0,0.000963391,0.619120101,-0.166666667,156.4272147,0.02,50.5,3.6,8,2.0
2.741788618,27.5,0.000875098,0.001032021,0.001337674,2,6.1e-05,6,43.91436982,28,30,128.030396,0.679349593,0.0,27,82.0,0.000963391,1.151712523,0.019047619,171.2602599,0.02,84.5,5.4,12,3.0
2.757398374,22.0,0.000223083,0.001458559,0.002104696,2,5.59e-05,8,32.95202715,20,36,124.6734834,0.639349593,0.0,32,64.0,0.000963391,1.263862357,0.333333333,149.8119952,0.019607843,80.0,5.6,12,4.0
0.319512195,2.75,0.000134806,0.000535419,0.000196369,1,5.42e-05,1,20.57130635,5,6,27.77589464,0.079837398,0.0,2,12.0,0.000963391,0.085732542,-0.333333333,130.1262838,0.02,6.0,1.4,3,1.0
1.400650407,17.5,0.000468723,0.000800185,0.000570652,2,5.65e-05,4,29.84349985,17,18,65.13315995,0.368455285,0.0,12,43.0,0.000963391,0.585741043,-0.2,143.3458269,0.020408163,42.5,3.6,8,2.0
2.411056911,23.0,0.000503172,0.001097158,0.001337674,2,5.56e-05,6,31.85716484,22,28,90.80667971,0.61495935,0.0,24,57.0,0.034935482,1.007787047,0.066666667,143.5210392,0.020408163,64.0,5.0,11,3.333333333
0.215121951,2.5,1.22e-13,0.000575811,0.000196369,1,3.45e-05,1,9.713936054,4,6,12.57763524,0.079837398,0.0,2,8.0,0.000963391,0.075,-0.333333333,77.29281368,0.02173913,4.0,1.4,3,1.0
0.563577236,4.0,4.9e-13,0.001016275,0.000570652,1,3.58e-05,2,12.57763524,7,12,28.0232597,0.135284553,0.0,6,17.0,0.000963391,0.195,0.166666667,83.31733027,0.022222222,11.0,2.4,5,2.0
1.069593496,8.5,1.84e-12,0.000897903,0.000570652,2,3.72e-05,3,18.30932364,16,18,38.54790424,0.348455285,0.0,12,39.0,0.000963391,0.3975,-0.166666667,90.73754248,0.022727273,33.5,3.6,8,2.0
2.403577236,29.5,6.89e-12,0.001516221,0.002104696,2,3.87e-05,7,25.970269,26,42,87.6907623,0.585853659,0.0,44,85.0,0.000963391,1.485,0.202380952,100.3712392,0.023255814,79.5,6.8,15,4.0
1.429430894,18.5,1.86e-12,0.000803649,0.000570652,2,3.73e-05,4,20.85499383,19,18,47.26104068,0.408455285,0.0,12,50.0,0.000963391,0.6,-0.166666667,94.27219287,0.022727273,49.0,3.6,8,2.0
2.310243902,29.5,2.6e-12,0.001523845,0.002104696,2,3.73e-05,7,24.97655139,26,42,84.10023648,0.565853659,0.0,44,82.0,0.000963391,1.47,0.202380952,96.23522344,0.022727273,77.75,6.8,15,4.0
1.924390244,23.0,2.13e-11,0.001145616,0.001337674,2,4.01e-05,6,23.54989343,22,28,67.84939447,0.49495935,0.0,24,63.0,0.000963391,0.9875,0.085714286,102.236593,0.023809524,65.5,5.0,11,3.0
1.504878049,19.5,5.49e-13,0.000793604,0.000570652,2,3.61e-05,4,21.29077168,21,18,49.54349934,0.435121951,0.0,12,54.0,0.000963391,0.63,-0.166666667,92.34303109,0.022222222,55.0,3.6,8,2.0
1.662276423,22.0,7.5e-13,0.00118934,0.001337674,2,3.6e-05,5,21.39244765,20,28,59.63808785,0.441626016,0.0,24,59.0,0.000963391,0.9,0.085714286,91.01137986,0.022222222,52.25,5.0,11,3.0
1.247317073,17.5,2.08e-12,0.000839125,0.000570652,2,3.72e-05,4,18.6583466,17,18,40.66647607,0.368455285,0.0,12,42.0,0.000963391,0.58,-0.166666667,91.18427632,0.022727273,41.0,3.6,8,2.0
1.100650407,8.75,6.94e-13,0.000856036,0.000570652,2,3.59e-05,3,18.07917323,17,18,38.75412718,0.348455285,0.0,12,41.0,0.000963391,0.405,-0.166666667,87.58989286,0.022222222,35.0,3.6,8,2.0
1.438373984,18.0,5.74e-12,0.000793249,0.000570652,2,3.86e-05,4,20.83638235,18,18,46.20282971,0.428455285,0.0,12,46.0,0.000963391,0.6,-0.2,97.19803732,0.023255814,46.0,3.6,8,2.0
1.391707317,18.0,7.29e-11,0.000803864,0.000570652,2,4.15e-05,4,21.04274312,18,18,46.12033695,0.415121951,0.0,12,43.0,0.000963391,0.600000001,-0.2,102.5260754,0.024390244,44.5,3.6,8,2.0
2.860813008,36.5,3.44e-13,0.00144746,0.002104696,2,3.5e-05,8,28.68850551,34,46,95.47169621,0.661300813,0.0,52,116.0,0.000963391,1.8,0.138888889,94.75760875,0.02173913,107.5,7.6,17,4.0
1.713495935,23.0,9.43e-14,0.000787125,0.000570652,2,3.38e-05,4,21.71617665,25,20,49.97893574,0.472845528,0.0,14,60.0,0.000963391,0.72,-0.266666667,87.26916332,0.021276596,61.5,4.0,9,2.0
2.52796748,30.0,5.89e-13,0.001508662,0.002104696,2,3.61e-05,7,25.10992848,27,42,86.71893882,0.612520325,0.0,44,91.0,0.000963391,1.515,0.202380952,94.52742665,0.022222222,85.75,6.8,15,4.0
3.011544715,35.0,1.48e-13,0.00182905,0.002871718,2,3.38e-05,8,27.3548194,31,56,110.6201213,0.67902439,0.0,65,114.0,0.000963391,2.0125,0.329365079,91.19181914,0.021276596,101.75,8.2,18,5.0
2.186504065,25.0,3.36e-14,0.001180978,0.001337674,2,3.27e-05,6,21.29043023,23,30,58.89973159,0.579349593,0.0,27,72.0,0.000963391,1.0375,0.05,84.20068248,0.020833333,65.5,5.4,12,3.0
2.004390244,23.0,1.69e-12,0.00114638,0.001337674,2,3.73e-05,6,22.65293628,22,28,64.64396283,0.51495935,0.0,24,62.0,0.000963391,0.9875,0.085714286,96.17227545,0.022727273,65.0,5.0,11,3.0
1.460487805,19.0,1.66e-13,0.000803843,0.000570652,2,3.48e-05,4,18.88252009,20,18,45.17683801,0.415121951,0.0,12,51.0,0.000963391,0.61,-0.166666667,86.92200985,0.02173913,51.5,3.6,8,2.0
1.016422764,7.25,1.57e-13,0.000920394,0.000570652,1,3.48e-05,3,16.49497693,14,16,36.15805916,0.324065041,0.0,10,37.0,0.000963391,0.3525,0.0,85.22689492,0.02173913,33.0,3.2,7,2.0
1.409268293,21.0,8.92e-14,0.00080531,0.000570652,2,3.38e-05,4,20.76427649,21,20,45.71265713,0.392845528,0.0,14,58.0,0.000963391,0.66,-0.214285714,86.35060074,0.021276596,50.5,4.0,9,2.0
1.351544715,10.25,3.96e-14,0.000834171,0.000570652,2,3.27e-05,3,19.46621336,20,20,41.40665034,0.386178862,0.0,14,54.0,0.000963391,0.4575,-0.214285714,82.3592142,0.020833333,40.75,4.0,9,2.0
1.666504065,12.5,4.27e-14,0.001206379,0.001337674,2,3.27e-05,4,21.63421646,23,30,58.40338731,0.459349593,0.0,27,69.0,0.000963391,0.75,0.05,83.58761454,0.020833333,49.5,5.4,12,3.0
1.52699187,21.5,7.85e-14,0.000796712,0.000570652,2,3.38e-05,4,20.06690953,22,20,46.23733949,0.432845528,0.0,14,61.0,0.000963391,0.67,-0.214285714,85.18530061,0.021276596,54.0,4.0,9,2.0
0.48601626,4.0,3.35e-06,0.000554796,0.000196369,1,4.91e-05,1,16.03161314,7,8,19.91079695,0.190894309,0.0,3,13.0,0.000963391,0.110019321,-0.5,110.7264551,0.020408163,6.0,1.8,4,1.0
1.027479675,6.0,1.34e-05,0.001459766,0.001337674,2,5.17e-05,3,19.91079695,9,22,56.85154787,0.295121951,0.0,15,22.0,0.000963391,0.380142081,0.3,120.3183903,0.020833333,16.25,3.8,8,3.0
0.832195122,6.25,4.69e-05,0.000942709,0.000570652,2,5.46e-05,2,23.05430157,10,16,46.12504518,0.277398374,0.0,10,22.0,0.000963391,0.270406111,-0.1,129.3964368,0.021276596,11.25,3.2,7,2.0
0.694471545,6.0,3.59e-06,0.001020162,0.000570652,2,4.91e-05,2,17.76563316,9,16,33.9908719,0.264065041,0.0,10,20.0,0.000963391,0.262530793,-0.1,111.6440044,0.020408163,9.75,3.2,7,2.0
0.803414634,5.25,0.00017474,0.00091773,0.000570652,2,5.78e-05,2,26.21424823,9,14,55.44832853,0.259674797,0.0,8,20.0,0.000963391,0.233953716,0.0,140.8089054,0.02173913,12.0,2.8,6,2.0
0.479186992,3.75,9.54e-07,0.00110358,0.000570652,1,4.67e-05,2,14.08007495,6,12,29.42863559,0.135284553,0.0,6,11.0,0.000963391,0.18000747,0.166666667,104.2649587,0.02,8.5,2.4,5,2.0
0.912195122,5.75,0.000653788,0.000866863,0.000570652,2,6.15e-05,2,32.39402696,11,14,71.48135342,0.266341463,0.0,8,34.0,0.000963391,0.260591065,0.0,155.2977499,0.022222222,17.75,2.8,6,2.0
2.017723577,12.5,0.00244698,0.00078929,0.000570652,2,6.56e-05,3,45.2671052,29,20,104.2962428,0.386178862,0.0,14,79.0,0.000963391,0.559872999,-0.214285714,174.8960904,0.022727273,71.25,4.0,9,2.0
