H Values,Clustering Coefficient,P Value,Local Gravity Model Centrality,Global Relative Change in Avg Degree,PE Values,Local-Global Centrality,Centrality Values,Extended Coreness,H-GSM_1,Leverage Centrality,Density Centrality,Eccentricity Centrality,HCC Value,Global Relative Change in Avg Clustering,DNC Scores,Closeness Centrality,Extended Improved Gravity Index Values,GIN Values,EHCC Value,DIL Centrality,MCGM Values,Laplacian Centrality,Second order centrality,PageRank Centrality
164.1272342,0.046010483,397,148920,0.033916724,1.656292596,122.0194866,15113.69057,9561,1209.532303,0.777283153,6101.454545,0.125,1.956218238,0.054525798,125.991897,0.000426621,574339.0,3695.290183,101.3641735,18230.54638,125.4582654,13426,-1250.322323,0.014143497
11.01213235,0.108695652,365,8760,0.00711925,0.339109063,21.47075592,2976.117065,2527,403.9263954,0.316267961,490.6363636,0.142857143,1.154171583,0.002625876,28.15251127,0.000346021,139257.0,2499.220298,23.6224839,1514.519761,14.50513616,1330,-2730.987687,0.003124554
11.49585991,0.25,372,6936,0.004714349,0.301838082,15.19574057,2739.768712,2869,376.2388861,-0.042133165,324.5454545,0.125,1.193869289,0.001552817,20.27809573,0.000343997,147418.5,2532.352013,22.42119452,542.1418992,15.36307353,1122,-3179.452579,0.002002548
22.76150607,0.163076923,397,14170,0.007806365,0.448328426,23.75422722,4098.893795,3899,428.7724395,0.22787696,599.7727273,0.125,1.346372084,0.000758823,31.07249617,0.000343407,210148.0,2619.230484,31.07251513,1532.784511,24.56918267,1792,-2602.81731,0.003143959
0.114234257,0.0,80,78,0.000439011,0.036470055,1.398292249,314.2199058,278,259.0506615,-0.718954248,7.0,0.125,0.225732022,0.001472158,2.228302611,0.000289268,15429.0,1888.34108,2.450820898,3.825892857,0.488371634,84,-9393.204576,0.000401764
10.47725215,0.406593407,394,6146,0.003683677,0.282621835,12.68150959,2669.779776,3049,378.2142278,-0.219505677,281.75,0.111111111,1.266237902,0.009445167,17.53149378,0.000348797,148127.75,2576.905385,20.25627762,201.035275,16.42958843,1088,-3523.452384,0.001703489
18.55511301,0.252380952,386,11151,0.006088578,0.394413403,19.37145577,3676.796962,3743,411.743703,0.071068563,469.3977273,0.125,1.307110854,0.001423703,25.62749104,0.000351494,192928.5,2645.428374,28.09917255,651.3271867,22.57385126,1524,-2875.543145,0.002469923
6.067457867,0.444444444,378,3960,0.002309447,0.219551626,9.116435019,2022.204351,2644,361.6351065,-0.458532704,195.6818182,0.125,1.197214575,0.001663615,11.64554771,0.000356252,112726.75,2583.855455,15.45696703,110.0138662,12.63087713,902,-4091.871417,0.001235715
3.647615662,0.311111111,339,2550,0.002309447,0.177176418,8.523505082,1576.382284,1757,335.2366064,-0.198569608,143.9772727,0.125,1.012700983,0.001591649,11.56798467,0.000335683,82428.75,2384.390999,13.00568807,145.1461763,7.754883969,620,-4199.421297,0.001268759
28.43208646,0.13368984,393,20672,0.010554824,0.521916348,31.85264157,4645.614682,4228,477.8728212,0.395774258,916.8409091,0.125,1.380039329,0.005559071,40.42749602,0.000349162,224067.5,2686.344019,36.27514941,2662.493614,29.10295911,2406,-2305.141179,0.004434348
1.369161594,0.3,325,1010,0.000591661,0.117622826,4.24990432,1061.553336,1312,318.6943561,-0.724846348,65.625,0.125,0.941920956,0.000844244,5.565746103,0.000340136,55891.0,2351.676305,7.934271062,40.36397818,4.473015231,434,-5753.439881,0.000712599
0.696953059,0.142857143,173,560,0.001278775,0.087695204,5.138013306,748.2155787,565,283.0532345,-0.127427311,45.65909091,0.125,0.487122421,0.000548378,8.134074617,0.000298597,33883.25,1992.27921,6.167171776,95.72097812,1.940928084,216,-5170.543176,0.001019467
3.761892209,0.2,361,2607,0.002653005,0.176581309,8.911725152,1592.337224,1708,325.8684285,-0.148740393,135.625,0.125,1.057377289,4.51e-06,12.56426855,0.000318878,85005.0,2246.293395,12.76159476,216.1707973,6.920182731,606,-4239.193776,0.001579799
34.91700649,0.212903226,396,21452,0.009524152,0.505550829,29.83084746,4697.101435,4872,474.9345672,0.285295122,860.6022727,0.125,1.43740428,0.004993582,39.15051352,0.000359583,249099.5,2790.886807,38.30294197,1487.231721,34.12931162,2376,-2376.876345,0.003617189
14.52396102,0.274509804,395,8550,0.005057906,0.34378063,15.767782,3160.44392,3377,379.1316842,-0.074738181,353.6590909,0.125,1.293359553,0.001140424,21.14605422,0.000331236,170082.25,2495.990002,24.06602198,595.8611952,18.22994563,1292,-3083.672727,0.002144391
5.416369071,0.46969697,375,3072,0.002996562,0.188512798,9.687022129,1791.91026,1886,327.2038527,-0.151017133,151.7727273,0.125,1.104772701,0.004090323,16.05810497,0.000315657,97760.25,2251.379689,15.49301562,134.3581554,8.152185952,668,-3867.619527,0.00148373
0.896927939,0.5,251,492,0.000248103,0.082868869,3.036649299,759.4020785,888,282.2669854,-0.744370933,31.5,0.125,0.707226528,0.002312763,4.648873013,0.000304044,42945.0,2087.324259,6.182215539,13.47530166,2.46837498,266,-6471.48435,0.000586314
0.376790342,1.0,249,248,0.000439011,0.060561636,1.613486312,568.0712101,810,296.458779,-0.919899875,18.45454545,0.125,0.701598612,0.006184014,2.193026293,0.000326584,32388.75,2221.027977,4.100491228,2.0,1.828199877,254,-9057.941919,0.000379649
26.58072173,0.289855072,399,15960,0.00711925,0.459775968,23.08301701,4284.193947,4646,441.2183923,0.0564897,633.8181818,0.125,1.424,0.003057113,28.9550225,0.00036324,230104.25,2785.325366,32.4949466,900.7090607,30.08565287,1930,-2653.514124,0.002823889
0.334372984,0.0,118,444,0.000935218,0.075515004,4.515447373,604.081526,431,285.7915744,-0.196650718,41.04545455,0.125,0.344970118,0.001878951,6.350974832,0.000308833,24432.75,2025.712724,4.360498168,96.56372549,1.233039878,190,-5599.987586,0.000987928
2.174305063,0.075,242,3856,0.004370792,0.20869033,13.38166431,1774.566358,1386,343.5928875,0.24095711,263.4545455,0.125,0.764670137,0.002072899,17.82768558,0.000329598,66339.75,2295.403267,11.71202468,726.6817437,5.43061241,754,-3604.796365,0.002601575
0.159487631,0.166666667,170,372,0.000248103,0.063088726,2.85293205,507.5786901,516,269.0883344,-0.569105691,27.04545455,0.111111111,0.485757471,1.59e-05,4.279015279,0.000288268,19721.0,1908.145263,3.554353576,24.04029304,0.756109979,206,-6647.398917,0.000689133
0.021135748,0.0,17,24,0.000439011,0.020676418,1.310403774,194.1625372,69,245.1173173,-0.5,2.863636364,0.111111111,0.051221901,0.003090839,2.533333333,0.000277085,5258.0,1746.977378,1.36430615,3.666666667,0.129958568,30,-9930.309045,0.000460628
0.037806246,0.0,63,132,0.000248103,0.036595561,2.568981895,255.788694,168,243.5855426,-0.255176403,13.68181818,0.111111111,0.180663968,0.001303346,4.132539683,0.000267023,7443.75,1687.680524,1.974571814,27.18221925,0.234761361,86,-7053.984843,0.000782627
1.179583971,0.098901099,222,2912,0.003683677,0.175979536,11.40322592,1387.981045,1130,330.96779,0.129874665,197.1136364,0.125,0.693006362,0.001061659,15.15386696,0.00032457,48837.5,2210.170105,9.562233275,538.193005,3.396453399,626,-3771.278958,0.002292061
0.006906779,0.0,16,22,0.000439011,0.018770577,1.239524672,125.5122783,48,232.8809528,-0.464285714,2.704545455,0.111111111,0.048100251,0.001126126,2.0,0.00026469,2419.5,1634.519902,0.924466551,3.633333333,0.061144689,28,-10130.90474,0.000502882
0.021850576,0.0,71,288,0.000935218,0.041097735,3.814464201,306.8634708,204,245.4236748,-0.104575163,26.72727273,0.111111111,0.211175631,0.004072132,7.07979798,0.000263574,6267.75,1646.895988,2.04806015,89.61378205,0.286381998,138,-5811.724785,0.001138393
0.39098219,0.133333333,140,3216,0.004370792,0.120046212,12.32873289,904.7349783,867,314.5160184,0.281883294,225.2727273,0.125,0.484415655,0.002999948,18.30858878,0.000306466,23045.5,2051.832565,6.103591286,521.0516455,2.1537465,674,-3870.384748,0.002893474
0.00088468,0.0,36,44,0.000439011,0.014399276,1.045615789,102.5210566,82,199.3766053,-0.69047619,4.295454545,0.1,0.104994795,0.001527999,2.239393939,0.000220167,1676.0,1327.013401,0.669521496,3.816666667,0.048361916,50,-9666.95222,0.000508714
1.15e-05,0.0,8,12,0.000439011,0.005680381,0.852370559,31.87135498,14,164.63019,-0.166666667,1.909090909,0.1,0.024973202,0.001126126,2.0,0.000187512,154.5,1077.316172,0.188574513,3.25,0.011121206,18,-12803.56395,0.000776039
5.61e-06,0.0,5,4,0.000782569,0.003921694,0.422001844,23.07254545,10,161.9347074,-0.6,0.556818182,0.1,0.015608251,0.001126126,1.0,0.000186602,115.5,1069.657299,0.138012724,1.0,0.003934505,10,-16010.69653,0.000451574
1.99e-05,0.0,12,16,0.000439011,0.005285451,0.865357426,36.72587879,22,166.8514461,-0.314285714,2.227272727,0.1,0.036229034,0.007020263,2.533333333,0.000189286,273.0,1092.969205,0.228451128,3.466666667,0.015629998,22,-11458.72511,0.00065393
0.117624186,0.133333333,94,444,0.000935218,0.056905495,4.246418311,428.2909171,364,270.3486679,-0.218779466,38.18181818,0.125,0.284819742,0.000643981,6.478181541,0.000290529,12341.75,1866.917215,3.018982842,66.08246369,0.652041848,190,-5606.965084,0.001070265
0.015416023,0.333333333,65,164,0.000248103,0.027701497,2.455727313,203.9485096,168,235.0617974,-0.386111111,14.95454545,0.111111111,0.190599576,7.15e-05,4.85952381,0.000255493,4409.75,1589.049642,1.540562175,16.57857143,0.198350238,102,-6969.167704,0.000810457
0.539499692,0.166666667,168,1824,0.002996562,0.103109371,9.018238802,843.5232721,740,299.1271309,0.185720555,129.8181818,0.125,0.521975709,0.003567084,14.376332,0.000302939,27404.0,2010.19237,6.436094853,222.5561829,1.773275646,460,-4258.459576,0.002039334
0.01869834,0.2,82,295,0.000591661,0.0387441,3.032066533,287.8590095,244,233.6114194,-0.306481481,23.86363636,0.111111111,0.2448984,3.24e-05,5.544988345,0.000249563,6219.75,1565.400198,1.89217968,35.22498168,0.27095295,148,-6327.7625,0.000990799
0.001176078,0.0,37,63,9.55e-05,0.014509691,1.554150815,94.52156025,79,198.6956228,-0.323809524,6.443181818,0.1,0.10750106,0.006186749,3.424242424,0.000219635,1611.25,1317.125745,0.689403509,11.33333333,0.058663132,54,-8432.741168,0.00069957
0.008483881,0.0,64,108,9.55e-05,0.025254248,1.864362617,183.8213561,145,235.7908209,-0.575324675,10.02272727,0.111111111,0.184401003,0.001492696,3.258976318,0.000261643,4165.25,1614.9314,1.205561596,13.0,0.140785777,84,-7891.067023,0.000649272
0.055528293,0.333333333,83,159,9.55e-05,0.035521592,2.063463308,277.5712282,271,258.3376802,-0.634920635,13.84090909,0.125,0.242481589,0.001025286,3.336489899,0.000285878,9389.75,1810.875642,2.090443031,8.482352941,0.337145205,118,-7718.620961,0.000601284
0.005654183,0.0,63,140,0.000248103,0.021203014,2.302254818,146.9071554,142,220.1723318,-0.26547619,14.31818182,0.111111111,0.181894737,0.00171033,4.36969697,0.000241429,3208.75,1480.017302,1.160023135,26.99450549,0.134618133,90,-7333.080834,0.000863189
0.371755642,0.218181818,149,1969,0.002653005,0.105157645,8.577075127,817.0479358,801,307.8009136,0.00147329,136.5,0.125,0.490356661,0.001135361,12.39079742,0.000313283,23973.25,2085.181211,5.501907075,207.1017068,1.787658107,490,-4340.974,0.00188874
0.031302263,0.4,92,474,0.000935218,0.048438846,3.740363442,363.7578048,322,240.3189657,-0.287254412,32.45454545,0.111111111,0.282884133,0.002314974,6.760287081,0.000256279,8150.25,1619.299649,2.444085599,35.61688034,0.327745915,200,-5817.836388,0.001139359
0.05527595,0.133333333,93,910,0.002309447,0.064585744,6.498487348,474.685409,365,255.5359668,0.156981672,71.59090909,0.111111111,0.295236553,0.000463162,11.32578825,0.00026476,9778.5,1689.585075,3.182517833,181.9859244,0.53983205,292,-4863.950419,0.001921616
0.919871332,0.151515152,150,5280,0.006432136,0.179959433,17.0270047,1446.608833,1091,326.6022678,0.447761906,344.75,0.125,0.537170619,0.015351807,27.54199067,0.000304414,37105.25,2071.7412,9.713203008,544.7547691,3.023994819,986,-3370.096349,0.003777074
0.023310803,0.0,69,343,0.001278775,0.041631437,4.432905752,296.5088357,206,246.2363142,0.091783068,36.75,0.111111111,0.207393869,0.007616694,7.902380952,0.000260552,5849.75,1636.07155,1.981632543,117.0625375,0.33982898,154,-5594.474666,0.001375943
0.035029327,0.035714286,75,456,0.001622333,0.046794459,4.919116698,339.931945,237,240.5043239,0.180902431,45.81818182,0.111111111,0.227969925,0.003704078,9.69044289,0.000251572,7082.0,1587.89581,2.351218045,137.0961324,0.379189308,186,-5466.880505,0.001633659
0.017135468,0.5,87,236,0.000248103,0.034155941,2.453930279,266.6341526,245,233.3942759,-0.33974359,16.86363636,0.111111111,0.256814344,0.002486087,4.426953748,0.000254582,6471.0,1594.549332,1.747912859,7.429924242,0.194607053,138,-7744.643642,0.000927232
0.031479364,0.0,70,156,0.000248103,0.036857019,2.697065953,280.5989952,172,256.2743788,-0.379487179,16.22727273,0.125,0.201900135,0.002213735,4.50952381,0.000281928,7443.75,1774.444639,1.993469828,29.97045455,0.293701915,98,-6899.59403,0.000793297
0.060703626,0.277777778,103,837,0.00196589,0.063137256,5.637577365,496.5065825,396,247.860198,0.051077988,57.27272727,0.111111111,0.320914594,0.008982648,11.41771562,0.000255951,11273.5,1626.574811,3.331865047,74.06785759,0.504296913,276,-5191.837626,0.001734556
0.008376638,0.0,63,66,0.000439011,0.024998829,1.229143991,198.4527249,140,231.531226,-0.783625731,5.409090909,0.111111111,0.179433198,0.00139648,2.265686275,0.000259875,5013.75,1599.552037,1.191262772,3.878676471,0.086630736,72,-9412.57622,0.000468256
0.001486548,0.0,23,16,0.000782569,0.012256548,0.568399259,97.35599279,66,214.3575267,-0.882352941,1.511363636,0.111111111,0.068105649,0.001266463,1.133333333,0.000240964,2282.5,1467.825566,0.552521303,1.0,0.02508532,34,-13260.56749,0.000322571
0.194529673,0.2,125,1460,0.002309447,0.100656754,7.318721223,773.9191462,625,288.227004,-0.14537616,100.2272727,0.125,0.409283208,0.000563303,11.28809457,0.00029577,19286.25,1934.178932,5.075794101,228.5594147,1.094396693,402,-4369.318131,0.001701135
5.36e-05,0.0,14,24,0.000439011,0.005680512,0.924453966,31.07264494,26,177.7571622,-0.333333333,2.863636364,0.1,0.043703104,0.001167058,2.022222222,0.000200481,185.0,1167.404332,0.194683632,3.4,0.016045477,30,-11586.58492,0.000716765
3.62e-06,0.0,13,24,0.000439011,0.003680142,0.797733793,19.89252381,22,154.2895391,-0.333333333,2.863636364,0.090909091,0.041196838,0.001167058,2.022222222,0.000174672,98.0,997.9258986,0.130315018,3.4,0.009442414,30,-14589.03477,0.000910346
6.55e-05,1.0,19,36,0.000439011,0.006654122,0.938847421,39.01603922,39,180.3033335,-0.633333333,3.5,0.1,0.05992674,0.006492982,2.129365079,0.000203666,307.75,1186.959785,0.243220359,2.0,0.020518612,42,-10757.11215,0.000666654
2.41e-06,0.0,13,10,0.000782569,0.003168603,0.397537221,17.78585714,20,153.1971634,-0.818181818,1.034090909,0.090909091,0.039350684,0.001167058,1.022222222,0.000174551,92.5,995.7194507,0.12037941,1.0,0.005787563,22,-14613.87558,0.000437497
5.39e-06,0.0,13,24,0.000439011,0.004119814,0.799241748,22.06052381,24,154.9092433,-0.333333333,2.863636364,0.090909091,0.041196838,0.001167058,2.022222222,0.000174795,124.5,999.3457559,0.147198766,3.4,0.014156284,30,-12234.06046,0.000771097
0.000969746,0.0,23,16,0.000782569,0.009376728,0.556231419,64.88751458,55,210.0147134,-0.882352941,1.511363636,0.111111111,0.068105649,0.001178752,1.05,0.000238039,1244.0,1430.681427,0.410737613,1.0,0.017595364,34,-13364.63886,0.000350635
0.001458655,0.0,23,36,0.000439011,0.011135414,1.120868949,73.70132411,59,212.9057968,-0.388888889,3.818181818,0.111111111,0.069951803,0.001178752,2.05,0.000239406,1289.0,1438.6297,0.456286871,3.4375,0.037877825,42,-11072.41411,0.000653013
0.000969746,0.0,23,16,0.000782569,0.009376728,0.556231419,64.88751458,55,210.0147134,-0.882352941,1.511363636,0.111111111,0.068105649,0.001178752,1.05,0.000238039,1244.0,1430.681427,0.410737613,1.0,0.017595364,34,-13364.63886,0.000350635
0.103631077,0.333333333,98,456,0.000935218,0.056918615,4.219467899,431.4584611,353,269.199316,-0.176477324,38.18181818,0.125,0.296075574,0.002838888,6.690879953,0.000289687,11613.5,1852.384941,2.867510314,37.66362062,0.600330969,194,-5796.160875,0.001153887
0.000969746,0.0,23,16,0.000782569,0.009376728,0.556231419,64.88751458,55,210.0147134,-0.882352941,1.511363636,0.111111111,0.068105649,0.001178752,1.05,0.000238039,1244.0,1430.681427,0.410737613,1.0,0.017595364,34,-13364.63886,0.000350635
0.572851937,0.08974359,157,2314,0.003340119,0.122065847,10.24204471,966.0865258,844,310.2393485,0.214082326,184.0681818,0.125,0.511022171,0.002465825,14.95253839,0.000314564,29656.75,2108.142715,6.654230962,411.5923521,2.254660687,538,-4091.947135,0.002346849
0.132142392,0.066666667,106,444,0.000935218,0.055787228,4.30053138,432.0256528,365,273.9766709,-0.185739261,39.61363636,0.125,0.31489493,0.000980138,6.428628389,0.000294724,14553.5,1899.545017,3.213487565,74.61950549,0.718304528,190,-5758.916428,0.001125477
0.202270702,0.142857143,117,693,0.001278775,0.073087368,5.266600072,551.0399599,484,290.1756348,-0.229487329,59.57954545,0.125,0.358463852,0.002065104,7.820428183,0.000308547,17567.5,1990.450582,3.947612107,101.3292398,1.071802424,254,-5205.514995,0.001225287
0.010268225,0.0,27,63,9.55e-05,0.018070937,1.785253399,140.2190862,92,225.7107904,-0.311111111,6.920454545,0.111111111,0.082438404,0.007444463,3.787878788,0.000249875,3123.0,1544.169201,1.009132061,11.24175824,0.112810943,54,-8442.060465,0.000674045
0.000895606,0.333333333,22,54,9.55e-05,0.012012637,1.600569362,78.36728852,56,203.7927271,-0.180952381,5.965909091,0.1,0.068060922,0.008742089,4.060606061,0.00022805,1107.0,1363.905563,0.527603624,6.425641026,0.040872594,48,-9196.138311,0.000792791
0.148796694,0.155555556,119,940,0.002309447,0.078733457,6.749767899,609.6703086,450,267.0298804,0.120727889,73.18181818,0.111111111,0.362245614,0.000205871,11.8007215,0.000274424,15400.5,1770.679062,4.276739541,164.3380342,0.776051632,298,-4619.680986,0.00173352
1.313589831,0.145454545,250,2090,0.002653005,0.133628328,9.384155371,1149.626403,1086,333.7194078,0.077392528,159.25,0.125,0.750258724,0.002066299,12.66845884,0.000342818,46781.75,2337.481421,7.995325236,241.5452568,4.304397577,512,-4373.800913,0.001854378
0.081394551,0.066666667,108,850,0.002309447,0.067896963,6.436326769,497.0229695,382,255.8901896,0.160586795,72.38636364,0.111111111,0.32913823,0.002132935,11.14191919,0.000260756,11552.75,1668.772513,3.516690187,224.0567301,0.645823677,280,-4713.326732,0.00184614
1.274217217,0.111111111,192,4370,0.005401464,0.184652957,15.28261858,1469.998202,1175,331.3107502,0.35982021,296.2272727,0.125,0.634433777,0.00274614,21.77889333,0.000317058,44690.75,2174.954923,10.51245653,685.6201104,3.539307903,840,-3378.735098,0.003152084
0.094582503,0.333333333,142,412,0.000248103,0.054809708,2.912689258,447.5523221,468,274.0904025,-0.443525102,34.04545455,0.125,0.421735878,0.001240444,4.29020979,0.000295683,13876.25,1937.842472,2.853449007,13.90637255,0.666789722,226,-7020.473076,0.000804527
0.020131419,0.0,71,152,0.000248103,0.031508224,2.471945385,242.5745356,174,234.9535599,-0.173174197,14.0,0.111111111,0.203791016,0.002816188,4.500854701,0.0002574,5481.5,1609.249851,1.670519375,24.05714286,0.186103801,96,-7877.905881,0.000927195
0.002090845,0.0,18,13,0.000782569,0.013483917,0.579381828,104.4566918,55,217.8177344,-0.857142857,1.272727273,0.111111111,0.053728167,0.001246345,1.08974359,0.000245942,1935.0,1503.156953,0.564750337,1.0,0.024905677,28,-13326.92025,0.000322226
0.100090189,0.3,112,380,0.000591661,0.05465771,3.525774086,431.2142878,376,267.4528853,-0.324352548,31.02272727,0.125,0.330547908,0.008619547,6.390879953,0.000288517,12521.0,1868.455442,3.007011375,25.57070707,0.617554195,182,-6408.182964,0.000952008
