Laplacian Centrality,P Value,Coreness Centrality,Global Relative Change in Avg Clustering,Node H-Index,Volume Centrality,Local-Global Centrality,Eccentricity Centrality,Improved Gravity Index Values,Extended Degree,Local Gravity Model Centrality,Clustering Coefficient,H Values,Global Relative Change in Avg Degree,EHCC Value,Eigenvector Centrality,GIN Values,PageRank Centrality,GGC Values,Leverage Centrality,Closeness Centrality,Degree Centrality,Semi local centrality,Second order centrality,I-GSM Values
71776,161,11171,4.43e-06,95,83275,776.0382107,0.5,4151980.0,12512.2,3020095,0.89282646,324.9895599,0.000274095,163.6992652,0.029092253,69812.97997,0.001258264,254495.7435,-0.485212165,0.001142857,0.199588477,15131543,-1460.927933,38245.71404
62026,116,9100,0.000237811,78,83294,604.4812738,0.5,3258255.0,11219.6,2178696,0.945054945,232.1874908,0.000182631,140.6172557,0.025515109,65273.18168,0.001062453,177259.0379,-0.613414403,0.001118568,0.160493827,13574889,-1646.177484,33037.71324
74768,154,11887,0.000439408,96,83263,880.4655668,0.5,4169605.0,12621.0,3421401,0.793577982,353.2870093,0.000562554,165.4474536,0.029720452,71705.93896,0.001417524,347109.2167,-0.349819087,0.001158749,0.224279835,15254985,-1369.642481,39516.23511
50990,59,7320,0.000297259,63,83309,471.6885208,0.5,2421499.5,9429.4,1479177,0.947772657,154.4426426,0.000543205,113.687365,0.021098722,60767.90855,0.000918631,131273.0147,-0.683503886,0.00110011,0.12962963,11410735,-1846.881529,26987.52388
67016,129,10810,0.000266794,92,83278,743.403248,0.5,3919361.0,11673.6,2730042,0.843742851,295.8871089,0.00020198,155.0967854,0.02737161,68117.36296,0.001231992,259727.1686,-0.47465204,0.001138952,0.193415638,14114838,-1486.784431,35483.36657
54010,70,8062,0.000180481,69,83302,530.3627122,0.5,2705869.5,9850.0,1716400,0.934989648,180.7396779,0.000374937,123.262057,0.022418715,62244.59505,0.000991036,150827.2659,-0.628504426,0.001108647,0.144032922,11916668,-1745.69984,28575.42801
77664,176,12767,0.000623319,105,83258,930.3798359,0.5,4592269.5,12979.2,3679578,0.786834342,397.3568489,0.000682745,179.4622376,0.031123745,73003.87895,0.001454249,365563.49,-0.347957817,0.001165501,0.234567901,15686554,-1335.119241,41041.84056
31280,12,4195,0.000473666,36,83336,252.0950947,0.5,1154322.0,6011.2,539064,0.958730159,54.4181253,0.001192237,67.43828733,0.01297214,52926.30859,0.000656929,60660.99972,-0.825362111,0.001068376,0.074074074,7277324,-2478.764748,16410.37405
61198,97,10223,0.000587552,88,83282,701.3310389,0.5,3581468.0,10655.6,2385360,0.771285893,255.6269961,0.000105827,140.635012,0.025005086,66035.38693,0.001201573,272674.7097,-0.460988235,0.001133787,0.185185185,12880844,-1523.181951,32150.68992
65910,139,10676,5.55e-05,92,83280,725.4118588,0.5,3894153.0,11526.0,2638284,0.926899188,290.4076462,0.000153904,157.0182336,0.027201915,67618.34979,0.001206145,211662.7392,-0.493092168,0.001136364,0.189300412,13936957,-1504.667461,34897.57559
36706,22,4882,0.000508004,42,83330,299.3306873,0.5,1424640.0,7005.2,732900,0.976771196,74.02787894,0.001048008,78.71339443,0.015163433,54928.64847,0.000714663,73094.91892,-0.800987873,0.001075269,0.086419753,8480653,-2287.474035,19302.25164
73942,145,12668,0.000738481,105,83259,914.6671018,0.5,4414937.25,12279.8,3449890,0.745575221,373.1839678,0.000658707,168.9054569,0.029458791,71753.13377,0.001444066,382265.377,-0.326409283,0.001164144,0.232510288,14837501,-1341.81623,38763.01501
47978,45,7130,0.000134368,62,83309,468.2020342,0.5,2313034.0,8827.0,1384299,0.919098822,140.9254682,0.000543205,105.8969542,0.019765143,59910.91647,0.000933248,134436.354,-0.634423567,0.00110011,0.12962963,10678818,-1847.675396,25280.23497
46572,42,6671,0.000337469,58,83313,435.7290971,0.5,2107019.25,8641.8,1269444,0.957919345,128.0601099,0.000639358,101.9476672,0.019196539,59165.17851,0.000893961,115970.1287,-0.667448986,0.00109529,0.121399177,10456722,-1913.413715,24559.61864
44536,38,6467,0.000223592,57,83314,426.0027917,0.5,2029790.0,8257.6,1192306,0.934059286,118.8645337,0.000663396,97.52383599,0.018380166,58504.23082,0.000889361,116655.083,-0.651713986,0.001094092,0.119341564,9990651,-1931.291263,23433.17124
40204,27,6356,2.47e-05,57,83314,421.8848367,0.5,1973439.75,7391.2,1066678,0.898366606,105.9568793,0.000663396,88.78321092,0.016670371,57284.25446,0.000898096,117251.2313,-0.600605328,0.001094092,0.119341564,8937977,-1932.07873,21002.7496
85584,208,13910,0.000525125,109,83245,1056.943959,0.5,4961780.5,13941.8,4402328,0.757405324,463.3332131,0.000995242,188.9179952,0.033309361,76519.54875,0.001601986,453841.7007,-0.267205321,0.001183432,0.261316872,16846626,-1255.668182,45238.18736
60534,102,9344,7.31e-05,81,83291,627.1716266,0.5,3323612.25,10827.0,2182626,0.912962963,233.400478,0.000110517,139.1595703,0.024978647,65092.5334,0.001098325,189242.0295,-0.565519701,0.001122334,0.166666667,13095686,-1613.107599,32081.97101
62208,108,9330,0.000136137,81,83291,628.8831654,0.5,3374460.0,11161.8,2250423,0.926851852,238.2178749,0.000110517,140.5246064,0.025532462,65586.76356,0.001098641,189518.2781,-0.570714716,0.001122334,0.166666667,13502471,-1613.103242,33066.57016
53912,66,8213,0.000107802,72,83300,545.8312182,0.5,2813112.0,9774.4,1751616,0.91627543,182.0827973,0.000326861,120.4788108,0.022170072,62388.29008,0.001018008,160864.279,-0.593383649,0.001111111,0.148148148,11823341,-1719.72584,28471.2909
54400,69,8245,2.17e-05,71,83300,546.3938584,0.5,2787034.0,9872.0,1769184,0.894757433,184.5928987,0.000326861,122.1656163,0.022388466,62529.72858,0.001015773,169150.8491,-0.598694721,0.001111111,0.148148148,11941931,-1719.594311,28753.06291
69854,149,10891,3.35e-05,94,83277,755.9361755,0.5,4054288.5,12203.8,2884865,0.884210526,308.2179365,0.000226019,158.0340153,0.028300242,69061.36404,0.001241979,250741.2869,-0.485538579,0.001140251,0.195473251,14758293,-1477.989538,37159.1993
46072,40,7097,0.000180693,62,83309,466.3002287,0.5,2268719.5,8445.8,1324260,0.935995904,136.1056088,0.000543205,104.5707661,0.019177907,59368.61006,0.000934419,125520.0841,-0.614195159,0.00110011,0.12962963,10215672,-1848.176957,24199.85892
42226,32,6615,0.00017595,59,83313,431.7579603,0.5,2084794.5,7772.6,1141237,0.938632379,117.1290988,0.000639358,96.79168328,0.017706591,57938.74371,0.000896103,111811.3623,-0.625058988,0.00109529,0.121399177,9400655,-1914.159785,22116.33058
28568,7,4143,0.000439474,36,83336,250.6153341,0.5,1117710.0,5468.8,490248,0.974603175,49.93301242,0.001192237,64.02573748,0.012052381,52196.29054,0.000660721,55498.58045,-0.794774139,0.001068376,0.074074074,6618313,-2479.598678,14956.04122
49034,48,7401,2.85e-06,64,83306,492.7262684,0.5,2366028.0,8962.0,1472196,0.894638695,150.2013399,0.00047109,109.835156,0.020294736,60470.06412,0.000965044,147592.5513,-0.6053033,0.001103753,0.135802469,10840660,-1802.479206,25816.27339
45144,39,6763,0.000157322,59,83312,442.1246822,0.5,2146685.5,8332.8,1244520,0.923163842,125.8155101,0.000615319,99.14582321,0.018603506,58848.48559,0.000905009,123443.695,-0.641761795,0.001096491,0.12345679,10080559,-1896.568137,23738.03382
41102,29,6255,4.08e-05,56,83315,415.1278074,0.5,1960126.0,7593.4,1077186,0.90914787,106.8535763,0.000687434,91.08560697,0.017082906,57452.28699,0.000885265,114481.7761,-0.622821496,0.001092896,0.117283951,9184378,-1949.766344,21527.39819
29468,8,4278,0.000294108,38,83334,265.4567064,0.5,1190473.5,5620.0,531734,0.941678521,52.77341562,0.00114416,64.6801685,0.012336002,52612.72496,0.000686185,63501.59001,-0.764994273,0.001070664,0.0781893,6800562,-2411.415935,15421.42911
49700,53,7348,0.000272132,64,83308,478.1144568,0.5,2425888.0,9146.4,1457280,0.950396825,151.1741929,0.000519167,111.1791529,0.020573516,60487.95957,0.000935454,129922.6422,-0.652963802,0.001101322,0.131687243,11066165,-1831.800552,26237.57658
161216,359,26038,0.000506318,151,83135,2306.996502,0.5,7030237.5,21104.2,12419985,0.592683973,1406.395172,0.003639447,327.9374326,0.05401318,110252.4346,0.002726773,1405554.82,0.103701595,0.001360544,0.487654321,25468708,-857.3605867,85450.98766
78034,208,13157,0.000256249,111,83258,931.9877048,0.5,4832227.0,13053.2,3700668,0.855457227,414.7975612,0.000682745,187.010468,0.031526758,73120.77615,0.001430677,317735.0641,-0.363586181,0.001165501,0.234567901,15776455,-1335.098195,41274.72169
79140,181,13025,0.00072675,108,83257,941.5815203,0.5,4776371.25,13229.0,3783500,0.747520976,409.7001649,0.000706783,179.641062,0.031454907,73547.77346,0.001451497,409456.9538,-0.349301402,0.001166861,0.236625514,15989329,-1328.343143,41912.05198
54924,72,8032,9.19e-05,70,83302,531.0668731,0.5,2729519.25,10032.8,1748390,0.90931677,181.5673525,0.000374937,122.4018802,0.022605497,62508.41672,0.00099211,161960.7676,-0.628116003,0.001108647,0.144032922,12138755,-1745.685313,29101.01024
72462,170,11580,3.85e-05,99,83272,802.4865354,0.5,4376171.25,12532.4,3118100,0.893131313,340.9146526,0.00034621,168.5733253,0.029439953,70270.76747,0.001286804,260285.1489,-0.459156757,0.001146789,0.205761317,15153887,-1436.588789,38538.29134
56506,83,8941,0.000120015,77,83295,589.6622884,0.5,3061616.25,10146.2,1944250,0.9316473,210.4816882,0.00020667,133.1434592,0.02354118,63569.16565,0.001058215,166401.9555,-0.576213845,0.001117318,0.158436214,12271434,-1658.338783,29840.80328
59752,100,8996,0.000314636,77,83295,593.6634128,0.5,3155344.5,10795.4,2069221,0.973000684,222.6638161,0.00020667,138.4462162,0.024751425,64519.6724,0.001052618,160452.5702,-0.607658962,0.001117318,0.158436214,13060209,-1657.964042,31734.39096
83184,236,13536,0.000164449,111,83253,984.6705261,0.5,4991790.75,13852.2,4099788,0.850306224,448.3641522,0.000802936,192.2499377,0.033123829,75142.58909,0.001485993,350283.7598,-0.349399063,0.001172333,0.244855967,16743594,-1302.934646,44231.54206
74778,185,11741,2.19e-05,101,83271,815.5591872,0.5,4454628.75,12955.8,3256038,0.898613861,356.6801745,0.000370248,173.6581947,0.030379029,71064.89442,0.001290036,264471.9415,-0.479941562,0.001148106,0.20781893,15667584,-1428.344602,39913.023
48454,47,7400,2.94e-05,63,83307,484.7051384,0.5,2355459.75,8871.8,1435330,0.900961538,149.7999799,0.000495128,111.4190511,0.020243241,60218.60223,0.000949867,141296.5007,-0.626046531,0.001102536,0.133744856,10731794,-1817.038703,25508.33701
50740,55,7795,2.1e-05,68,83304,510.4309989,0.5,2590392.0,9250.4,1565632,0.908691835,164.2271509,0.000423014,115.7242088,0.021068268,61130.55761,0.000976487,149951.179,-0.606927739,0.001106195,0.139917695,11189610,-1773.566656,26744.87048
71496,169,10865,0.000142593,92,83278,750.3002275,0.5,4073921.0,12569.6,2940602,0.930221917,316.4841026,0.00020198,163.863939,0.029128772,69475.81679,0.001223901,230558.0789,-0.515071495,0.001138952,0.193415638,15203465,-1486.503051,38189.66132
84302,238,13682,0.000164807,114,83253,987.1297292,0.5,5130793.5,14075.8,4166309,0.850875944,459.3074285,0.000802936,193.9135587,0.033570197,75499.45335,0.001479703,354861.5026,-0.361674581,0.001172333,0.244855967,17015253,-1302.706585,44942.48257
56638,78,8842,3.04e-05,77,83295,589.4567156,0.5,3065427.75,10172.6,1949332,0.904989747,206.780276,0.00020667,129.4889522,0.023386143,63607.81842,0.001064267,177505.2716,-0.568073489,0.001117318,0.158436214,12303514,-1658.340264,29917.80684
47708,44,7285,5.31e-05,64,83308,475.9867292,0.5,2378080.0,8748.0,1393536,0.908234127,144.3761791,0.000519167,107.8000722,0.019818281,59920.01892,0.000939835,137215.66,-0.628448946,0.001101322,0.131687243,10582106,-1832.111418,25106.13232
38220,24,5500,0.000307788,47,83324,345.1672752,0.5,1611230.5,7202.4,860832,0.945921986,87.90373514,0.000903778,85.50073354,0.015982497,55873.32992,0.000779932,88176.96125,-0.734662366,0.001082251,0.098765432,8715874,-2133.692031,20073.5548
37940,23,5839,0.000167609,51,83321,367.4497859,0.5,1737225.75,7088.2,899844,0.930196078,93.38934825,0.000831663,86.90393855,0.015994065,56055.90712,0.000810102,94823.90924,-0.69301295,0.001085776,0.104938272,8574945,-2067.016785,19876.82092
55464,64,9437,0.000314174,84,83288,644.134506,0.5,3193367.0,9715.2,2029608,0.834767642,214.8956125,3.84e-05,127.6340415,0.022771602,63838.92041,0.001151446,213204.663,-0.469423909,0.001126126,0.172839506,11742668,-1582.300561,28985.02172
23946,6,3619,0.000412488,32,83340,219.518287,0.5,941400.0,4597.2,366240,0.973790323,36.63068958,0.00128839,53.29719766,0.010121771,50611.17528,0.0006282,46191.25975,-0.789748573,0.00106383,0.065843621,5562236,-2636.473034,12522.20363
40224,28,6375,0.000245774,55,83317,400.0569999,0.5,1911703.75,7461.8,1021460,0.954208754,109.6084591,0.000735511,96.20136565,0.017193484,57035.4583,0.000843318,97726.5237,-0.683825951,0.001090513,0.113168724,9025937,-1985.967826,21075.62893
32212,14,5007,0.000341789,43,83329,304.0466487,0.5,1384696.75,6089.8,651880,0.96124031,69.45484762,0.001023969,76.90643418,0.013871549,53790.31187,0.000725463,69400.28868,-0.75447355,0.001076426,0.088477366,7367718,-2260.412761,16850.30185
6828,3,1297,0.000441392,12,83360,77.46216298,0.5,280104.0,1341.6,40032,0.954545455,4.031150179,0.001769154,16.96152038,0.003108057,44429.39159,0.00043304,12971.69879,-0.883218922,0.001041667,0.024691358,1621282,-4354.24455,3739.614295
32208,13,4746,0.000212283,44,83328,310.6021272,0.5,1415370.0,6072.0,665016,0.950317125,63.6479377,0.000999931,69.81739283,0.013410859,53875.15566,0.000759039,74585.94049,-0.68304424,0.001077586,0.090534979,7345360,-2235.289355,16834.78042
31418,11,4828,0.000244807,43,83329,303.0603772,0.5,1371893.5,5931.0,634809,0.943521595,63.57319328,0.001023969,69.71816026,0.013167604,53573.48812,0.000738944,72646.19415,-0.716225494,0.001076426,0.088477366,7174776,-2261.344836,16418.3483
44146,35,7119,7.59e-06,63,83308,472.1153386,0.5,2220948.5,8035.6,1279552,0.900793651,131.7195933,0.000519167,101.9176488,0.018502542,58904.45437,0.000949596,131715.9788,-0.580821089,0.001101322,0.131687243,9716553,-1833.099569,23082.93733
37046,21,5744,9.41e-05,51,83321,366.7189747,0.5,1720128.0,6909.4,877047,0.910588235,89.75439376,0.000831663,84.42018354,0.015625765,55807.73211,0.000814389,97234.50339,-0.678165705,0.001085776,0.104938272,8357694,-2067.34833,19382.40975
5838,2,803,0.00072547,7,83365,44.81875952,0.5,161066.5,1160.6,20237,1.0,1.992513724,0.001889346,12.67130664,0.002481337,43752.38628,0.000377333,6915.545014,-0.957476834,0.001036269,0.014403292,1405018,-5709.271051,3251.757089
1904,1,445,0.000708343,4,83210,25.25895904,0.333333333,86036.0,379.2,3768,1.0,0.405985042,0.00196146,5.314421262,0.000912326,42476.11763,0.00035052,3537.536542,-0.957603458,0.001030928,0.008230453,457804,-7573.430042,1273.803055
