Centrality Values,Degree Centrality,Laplacian Centrality,EHCC Value,LGC Scores,Semi local centrality,I-GSM Values,Societal Capital Scores,Global Relative Change in Avg Degree,DIL Centrality,Second order centrality,HCC Value,Extended Improved Gravity Index Values,Eigenvector Centrality,Improved Gravity Index Values,Node H-Index,Constraint Coefficients,Leverage Centrality,Volume Centrality,Global Relative Change in Avg Clustering,Density Centrality,P Value,MCGM Values,Clustering Coefficient,H Values
15.35285714,0.001759015,22,1.354054054,3289,87,60.70392958,10,0.000493441,3.466666667,-7370.124363,0.388076312,72.0,5.04e-06,25.5,2,-0.5,-0.314285714,27,0.001556455,2.227272727,43,0.269933773,0.0,2.01e-05
30.61428571,0.001759015,30,2.437042925,10695,200,88.72732713,14,0.000493441,3.657142857,-6220.491975,0.506836248,157.0,1.86e-05,46.5,2,-0.5,-0.492063492,57,0.001749869,2.863636364,54,0.44306663,0.0,7.42e-05
4.95,0.000879507,8,0.383306836,348,25,39.17472332,4,0.000193033,1.0,-10230.52735,0.077583466,22.0,8.48e-07,4.5,1,-1.0,-0.5,9,0.000879507,0.477272727,4,0.051906163,0.0,1.7e-06
17.63857143,0.002638522,26,1.144038156,3354,76,55.23968573,10,0.001179915,6.733333333,-7791.635123,0.30572337,74.5,4.38e-06,22.0,2,-0.333333333,0.185714286,23,0.000879507,3.818181818,29,0.311456412,0.0,2.19e-05
30.52285714,0.00351803,46,2.431160572,11132,152,74.35094395,17,0.00186639,18.85,-5993.848805,0.441494436,142.0,2.08e-05,40.5,3,-0.25,0.119047619,42,0.002571877,7.954545455,36,0.669787636,0.0,0.000166342
18.66428571,0.001759015,24,1.217488076,4176,85,51.50375991,11,0.000493441,3.5,-8478.301091,0.319236884,75.0,9.87e-07,29.5,2,-0.5,-0.35,32,0.000879507,2.386363636,29,0.294125331,0.0,3.95e-06
15.81285714,0.000879507,14,1.391096979,2898,104,66.00080795,7,0.000193033,1.0,-8097.378061,0.224006359,81.5,5.8e-05,13.0,1,-1.0,-0.714285714,34,0.001894929,0.715909091,22,0.121384365,0.0,0.000115932
75.57357143,0.005277045,100,6.785850556,60800,478,108.9176296,35,0.003239338,27.03787879,-4649.023495,1.16709062,380.5,0.000300009,81.5,4,-0.236969325,0.16007326,76,0.006663627,19.09090909,118,1.623782168,0.2,0.003300097
42.26857143,0.00351803,50,3.940699523,18375,249,84.14917116,19,0.00186639,10.25,-5633.339508,0.944992051,207.5,0.000219243,47.5,2,-0.295138889,0.133333333,50,0.001151336,7.636363636,117,0.713399703,0.166666667,0.001534701
73.525,0.005277045,94,6.357710652,57434,443,110.0686305,32,0.003239338,34.31060606,-4607.361788,1.126550079,368.25,0.000746361,80.5,4,-0.212840923,0.222893773,83,0.003133827,18.61363636,118,1.624570233,0.133333333,0.008209973
85.44538462,0.006156552,118,7.30317965,78529,494,119.978465,38,0.003925813,63.43434343,-4021.841613,1.201748808,439.5,0.000294075,93.0,4,-0.180555556,0.234965035,93,0.002118405,25.61363636,117,2.138318821,0.095238095,0.004117051
83.83857143,0.006156552,110,6.658664547,72380,448,108.59667,34,0.003925813,61.48080808,-4885.569985,1.141812401,390.0,0.000142535,88.5,4,-0.161706349,0.337995338,96,0.000395973,25.05681818,116,2.003161111,0.047619048,0.001710414
45.76428571,0.00351803,56,3.850556439,23828,278,90.20448353,22,0.00186639,12.72222222,-5589.726749,0.979650238,218.75,9.3e-05,58.0,3,-0.291702098,0.031818182,62,0.001296397,8.909090909,116,0.857485094,0.166666667,0.000651156
15.09571429,0.000879507,16,1.310015898,2784,91,58.53830727,8,0.000193033,1.0,-8564.503698,0.349284579,64.5,5.09e-06,12.0,1,-1.0,-0.75,27,0.001072921,0.795454545,41,0.115940417,0.0,1.02e-05
69.00857143,0.006156552,98,5.518759936,46697,317,90.53420791,28,0.003925813,43.87619048,-5421.864217,0.96073132,292.0,2.58e-05,64.5,3,-0.174614744,0.453968254,66,0.001924991,22.27272727,99,1.557504427,0.047619048,0.00031004
23.72285714,0.001759015,28,2.487281399,7616,149,73.853661,13,0.000493441,3.607142857,-6543.855243,0.581558029,112.0,4.74e-05,38.0,2,-0.5,-0.444444444,43,0.002765291,2.704545455,69,0.370643438,0.0,0.000189648
51.45857143,0.004397537,76,5.440222576,37392,317,92.76140856,28,0.002552864,26.48571429,-5775.51586,0.984260731,258.5,3.9e-05,69.0,3,-0.344722222,0.091269841,69,0.017688209,13.52272727,103,1.223742963,0.2,0.000389933
15.09571429,0.000879507,16,1.310015898,2784,91,58.53830727,8,0.000193033,1.0,-8564.503698,0.349284579,64.5,5.09e-06,12.0,1,-1.0,-0.75,27,0.001072921,0.795454545,41,0.115940417,0.0,1.02e-05
30.67,0.001759015,34,2.721144674,10489,190,73.440589,16,0.000493441,2.0,-6747.437236,0.716216216,135.5,9.18e-06,42.0,2,-0.653061224,-0.555555556,42,0.010048367,2.863636364,85,0.404916266,1.0,3.67e-05
32.43857143,0.002638522,44,2.548648649,14586,196,70.86340451,19,0.001179915,6.833333333,-7336.311839,0.533227345,145.5,5.77e-06,48.0,2,-0.506235828,-0.2,48,0.012949573,5.488636364,47,0.596945057,0.333333333,3.46e-05
74.89357143,0.006156552,106,6.09618442,54961,386,95.77391085,32,0.003925813,40.80952381,-5364.279945,1.044197138,333.0,1.97e-05,71.0,3,-0.206372345,0.384199134,67,0.021169656,23.38636364,104,1.697523713,0.095238095,0.000256695
8.627142857,0.000879507,10,1.065500795,1055,58,54.64318682,5,0.000193033,1.0,-8699.921035,0.120508744,47.5,4.23e-05,7.5,1,-1.0,-0.6,18,0.002571877,0.556818182,9,0.076294762,0.0,8.46e-05
15.15285714,0.000879507,14,1.350556439,2716,102,67.27802354,7,0.000193033,1.0,-8073.530495,0.224006359,80.5,0.00014393,12.25,1,-1.0,-0.714285714,31,0.001556455,0.715909091,22,0.116594078,0.0,0.000287861
24.38274725,0.001759015,28,2.386645469,7910,164,83.38533665,13,0.000493441,3.633333333,-6337.207746,0.610969793,125.0,0.002696031,39.5,2,-0.5,-0.464285714,46,0.001556455,2.704545455,74,0.411175349,0.0,0.010784126
78.77285714,0.005277045,104,6.345151033,71240,494,109.2510064,37,0.003239338,56.34469697,-5571.168062,1.082352941,402.0,0.000217481,94.5,4,-0.186728395,0.103846154,96,0.000395973,21.0,99,1.886092941,0.066666667,0.002609769
7.7,0.000879507,10,0.577901431,740,36,45.81597857,5,0.000193033,1.0,-9328.358113,0.120508744,33.0,8.33e-07,6.75,1,-1.0,-0.6,15,0.000879507,0.556818182,9,0.070937472,0.0,1.67e-06
25.28857143,0.00351803,44,1.962480127,8140,131,66.68723068,16,0.00186639,16.6,-6562.328328,0.457392687,113.25,4.24e-06,33.0,3,-0.25,0.185714286,30,0.000879507,7.318181818,41,0.54502163,0.0,2.97e-05
18.95,0.002638522,30,1.344515103,4545,89,58.40794273,12,0.001179915,7.8,-7353.743176,0.373926868,78.0,1.83e-06,27.5,2,-0.333333333,0.071428571,28,0.000879507,4.295454545,36,0.371988697,0.0,9.16e-06
33.15857143,0.00351803,46,2.23227345,11454,145,69.66745689,17,0.00186639,17.5,-6501.368901,0.512082671,141.5,8.01e-06,40.5,3,-0.25,0.15,42,0.000879507,7.636363636,48,0.6384961,0.0,5.61e-05
33.35428571,0.00351803,44,2.205246423,10692,144,80.16529659,16,0.00186639,16.6,-5933.836987,0.498569157,144.75,1.1e-05,38.5,3,-0.25,0.185714286,41,0.000879507,7.318181818,48,0.612574303,0.0,7.67e-05
6.37,0.000879507,8,0.649125596,520,29,43.06530895,4,0.000193033,1.0,-9521.312338,0.077583466,29.5,0.000216591,5.5,1,-1.0,-0.5,13,0.007648987,0.477272727,4,0.059634743,0.0,0.000433182
14.12428571,0.001759015,20,0.974721781,2320,63,58.13858833,9,0.000493441,3.416666667,-7333.484299,0.268680445,60.0,5.33e-06,22.0,2,-0.5,-0.266666667,23,0.000879507,2.068181818,25,0.238793392,0.0,2.13e-05
30.93857143,0.00351803,46,1.988235294,10143,139,67.87325087,17,0.00186639,19.3,-6604.80553,0.435612083,137.5,4.79e-06,40.0,3,-0.25,0.107142857,41,0.000879507,7.954545455,35,0.669604777,0.0,3.83e-05
42.48571429,0.005277045,82,2.727662957,24887,212,59.68964233,26,0.003239338,48.65422078,-8328.55774,0.592527822,147.5,7.05e-07,53.0,3,-0.166666667,0.326068376,46,0.001072921,17.65909091,41,1.107276249,0.0,6.34e-06
14.07,0.002638522,26,1.041176471,2600,61,57.18820469,10,0.001179915,6.733333333,-7337.228567,0.2645469,56.0,6.7e-06,19.5,2,-0.333333333,0.185714286,18,0.000879507,3.818181818,22,0.285523381,0.0,3.35e-05
26.31857143,0.002638522,36,1.664864865,7884,125,57.79507397,15,0.001179915,10.06666667,-7703.6531,0.385055644,113.5,1.09e-06,38.0,3,-0.333333333,-0.130952381,40,0.000879507,5.011363636,31,0.497415557,0.0,6.52e-06
22.45,0.002638522,32,1.466772655,5568,112,57.10470842,13,0.001179915,9.4,-8296.972015,0.352146264,103.0,1.02e-06,31.5,3,-0.333333333,-0.047619048,33,0.000879507,4.534090909,30,0.43686082,0.0,6.1e-06
11.47285714,0.000879507,10,1.100158983,1200,63,56.729114,5,0.000193033,1.0,-8671.744757,0.120508744,58.0,1.8e-05,8.25,1,-1.0,-0.6,21,0.002571877,0.556818182,9,0.081388646,0.0,3.6e-05
55.41714286,0.006156552,94,3.726232114,29751,215,63.53538044,26,0.003925813,45.14935065,-7724.126179,0.621939587,212.0,1.9e-06,50.5,3,-0.184240363,0.470512821,44,0.013142987,20.60227273,46,1.261272196,0.047619048,2.28e-05
24.21428571,0.00351803,42,1.353736089,7644,101,43.67040957,15,0.00186639,13.225,-10619.66563,0.332114467,75.5,1.59e-07,15.75,2,-0.25,0.285714286,30,0.000879507,7.318181818,22,0.402250539,0.0,7.93e-07
20.71428571,0.002638522,32,1.139745628,5584,90,43.35688283,13,0.001179915,7.857142857,-10616.02157,0.30508744,68.0,1.52e-07,15.25,2,-0.333333333,0.055555556,31,0.000879507,4.534090909,22,0.301039212,0.0,6.07e-07
15.11428571,0.001759015,20,0.889984102,2830,67,39.79205211,9,0.000493441,2.833333333,-10641.50375,0.251033386,56.5,1.45e-07,11.5,1,-0.5,-0.083333333,25,0.000879507,2.068181818,22,0.171281117,0.0,4.35e-07
19.72857143,0.001759015,22,1.288076312,3498,83,40.68250457,10,0.000493441,3.333333333,-9430.237025,0.30572337,79.5,2.23e-07,25.0,2,-0.5,-0.25,26,0.000879507,2.068181818,29,0.252596555,0.0,8.93e-07
54.08953546,0.00351803,58,4.516216216,32103,348,105.4446222,23,0.00186639,13.2,-5525.612339,0.887281399,270.5,0.000102537,67.0,3,-0.315212674,0.034199134,77,0.004173426,9.227272727,98,0.966662025,0.166666667,0.000717756
43.40233766,0.00351803,52,4.065977742,19708,241,88.51946413,20,0.00186639,13.40555556,-5154.011292,0.823211447,218.0,9.56e-05,53.0,3,-0.304288903,0.050865801,58,0.002795353,8.272727273,94,0.815975264,0.166666667,0.000764757
41.05142857,0.00351803,56,3.924165342,20748,258,87.9251996,22,0.00186639,15.65555556,-5195.113017,0.850238474,212.5,8.55e-05,54.5,3,-0.304288903,-0.032467532,55,0.002795353,8.590909091,94,0.836612026,0.166666667,0.000684172
28.10214286,0.002638522,34,2.418282989,9979,163,80.83405978,14,0.001179915,8.0,-6161.78862,0.565659777,135.5,0.000116984,40.5,2,-0.333333333,0.033333333,48,0.001266335,4.772727273,64,0.507219391,0.0,0.000584921
17.80285714,0.000879507,16,1.491096979,3400,115,66.25708976,8,0.000193033,1.0,-8235.466355,0.349284579,88.5,2.76e-05,13.5,1,-1.0,-0.75,33,0.001072921,0.795454545,41,0.126431621,0.0,5.51e-05
17.80285714,0.000879507,16,1.491096979,3400,115,66.25708976,8,0.000193033,1.0,-8235.466355,0.349284579,88.5,2.76e-05,13.5,1,-1.0,-0.75,33,0.001072921,0.795454545,41,0.126431621,0.0,5.51e-05
42.53571429,0.00351803,58,3.261844197,22910,253,89.96873991,23,0.00186639,23.5,-5579.822362,0.604928458,206.5,3.29e-05,60.0,4,-0.25,-0.068181818,63,0.001072921,9.545454545,50,0.913915128,0.0,0.000263559
44.79703297,0.004397537,56,4.16263911,17640,165,83.55278472,18,0.002552864,27.4,-6308.641685,0.649125596,199.0,0.013249873,44.5,3,-0.2,0.321428571,50,0.000879507,11.13636364,69,1.045048553,0.0,0.132498726
45.86285714,0.00351803,52,4.040063593,20722,234,77.79825579,20,0.00186639,20.61785714,-7369.398047,0.811446741,220.0,5.15e-05,56.5,3,-0.25,0.041269841,65,0.001894929,8.590909091,92,0.86741567,0.0,0.000411764
62.77714286,0.005277045,86,4.771701113,40592,340,83.57684364,28,0.003239338,26.29166667,-6742.235514,0.925437202,289.5,7.03e-05,66.0,4,-0.214699074,0.304761905,66,0.002505232,17.18181818,93,1.350476165,0.133333333,0.000703219
21.53285714,0.001759015,22,1.510333863,5082,120,66.46392991,10,0.000493441,3.333333333,-8187.683998,0.2645469,106.5,4.37e-05,31.5,2,-0.5,-0.25,39,0.001217981,2.227272727,22,0.315228852,0.0,0.000174688
71.23714286,0.005277045,96,5.847853736,52032,395,90.23435237,33,0.003239338,42.31349206,-6452.782313,0.993004769,350.5,7.28e-05,79.0,4,-0.214699074,0.15959596,77,0.004197602,19.09090909,93,1.620482153,0.133333333,0.000873025
20.55571429,0.001759015,22,2.485055644,3850,101,59.03473087,10,0.000493441,2.0,-7633.764619,0.717488076,102.0,9.83e-06,25.0,2,-0.804444444,-0.314285714,26,0.006228446,1.75,99,0.249200507,1.0,3.93e-05
27.65857143,0.002638522,34,3.337678855,7803,142,63.72330022,14,0.001179915,3.533333333,-7061.897221,0.783306836,141.5,1.16e-05,33.0,2,-0.660277778,-0.064285714,33,0.018075036,3.818181818,101,0.42396973,0.666666667,6.99e-05
39.04428571,0.00351803,52,3.888394277,17030,196,71.30072475,20,0.00186639,8.514285714,-6664.920574,0.852623211,190.0,1.12e-05,47.5,3,-0.426805556,0.041269841,47,0.00995166,7.318181818,99,0.731952721,0.333333333,8.92e-05
22.13142857,0.001759015,26,1.587917329,5382,118,53.58527687,12,0.000493441,2.0,-8510.714932,0.432750397,98.5,1.52e-06,30.5,2,-0.770975057,-0.377777778,31,0.013142987,2.227272727,46,0.301048839,1.0,6.08e-06
87.39967033,0.006156552,120,7.56200318,86820,538,114.2506488,39,0.003925813,59.51504052,-4793.74991,1.215262321,441.0,3.55e-05,97.0,4,-0.191515254,0.256299256,98,0.012466039,27.28409091,117,2.242804958,0.095238095,0.000496409
35.98357143,0.001759015,34,3.058028617,12461,218,79.46248923,16,0.000493441,2.0,-6527.970365,0.798569157,168.0,1.16e-05,47.5,2,-0.653061224,-0.555555556,53,0.009854953,2.863636364,99,0.449918753,1.0,4.64e-05
26.86,0.00351803,44,1.973608903,10560,142,65.31806389,16,0.00186639,14.5,-7878.888845,0.457392687,104.5,4.71e-06,36.5,2,-0.25,0.248484848,37,0.001266335,7.636363636,41,0.576172016,0.0,2.83e-05
15.57428571,0.000879507,16,1.393481717,3112,99,60.40443408,8,0.000193033,1.0,-8528.165766,0.349284579,71.0,4.08e-06,13.0,1,-1.0,-0.75,31,0.001266335,0.795454545,41,0.124586095,0.0,8.17e-06
21.23142857,0.001759015,24,2.139745628,5592,124,63.75676472,11,0.000493441,3.357142857,-7186.929925,0.554531002,97.5,4.87e-06,32.5,2,-0.5,-0.277777778,38,0.001266335,2.386363636,69,0.325296067,0.0,1.95e-05
4.9,0.000879507,8,0.342130366,328,20,41.37042527,4,0.000193033,1.0,-9888.833856,0.077583466,19.5,1.3e-06,4.5,1,-1.0,-0.5,9,0.000879507,0.477272727,4,0.051907776,0.0,2.61e-06
24.07,0.00351803,40,1.797297297,6600,100,70.9893719,14,0.00186639,14.8,-6014.01702,0.43036566,100.25,2.78e-05,29.5,3,-0.25,0.257142857,29,0.000879507,7.0,41,0.508941742,0.0,0.000194935
7.02,0.000879507,10,0.550874404,645,34,49.58155918,5,0.000193033,1.0,-8951.117959,0.120508744,29.5,5.41e-06,6.25,1,-1.0,-0.6,13,0.000879507,0.556818182,9,0.067494856,0.0,1.08e-05
22.83857143,0.002638522,32,2.011446741,5296,99,66.32932278,13,0.001179915,9.4,-5899.073978,0.458028617,102.0,0.000115036,29.5,3,-0.333333333,-0.047619048,29,0.000879507,4.295454545,48,0.40745928,0.0,0.000690218
27.23,0.002638522,40,2.641176471,11500,176,89.24221381,17,0.001179915,10.65714286,-5429.338244,0.523847377,137.5,1.62e-05,45.0,3,-0.333333333,-0.206349206,48,0.001217981,5.488636364,50,0.575420034,0.0,9.73e-05
12.27467033,0.000879507,10,1.007790143,1335,74,64.64669102,5,0.000193033,1.0,-8630.556397,0.120508744,67.0,2.06e-05,8.5,1,-1.0,-0.6,22,0.002571877,0.556818182,9,0.083126823,0.0,4.12e-05
39.73596404,0.002638522,38,3.27154213,14630,244,87.82431289,16,0.001179915,4.422222222,-6549.798823,0.786804452,197.0,5.32e-05,45.0,2,-0.425347222,-0.032467532,51,0.004560253,4.772727273,97,0.536800964,0.333333333,0.000266141
115.2421728,0.00703606,146,8.970588235,153884,745,132.8799856,45,0.004612287,102.9072169,-4745.531057,1.519872814,564.5,0.000144351,124.0,4,-0.14594184,0.344466644,137,0.004127101,36.90909091,155,3.082433672,0.035714286,0.002165264
27.51557942,0.001759015,30,2.791255962,9990,180,77.44034995,14,0.000493441,3.625,-6531.675897,0.712718601,131.0,3.62e-05,43.5,2,-0.5,-0.466666667,51,0.002692761,2.863636364,89,0.425914983,0.0,0.00014491
20.10928571,0.002638522,28,1.928616852,4872,99,67.02470875,11,0.001179915,7.4,-6511.200286,0.478060413,93.25,7.55e-05,27.0,2,-0.333333333,0.119047619,30,0.002571877,4.056818182,56,0.36399999,0.0,0.000377369
31.17857143,0.00351803,44,2.673449921,10230,129,69.67496807,16,0.00186639,17.95,-6709.775751,0.557392687,139.0,1.93e-05,36.5,3,-0.25,0.154761905,37,0.002571877,7.0,58,0.581522851,0.0,0.000134754
26.31714286,0.002638522,30,2.100794913,6075,123,68.00325733,12,0.001179915,7.8,-6406.622153,0.491573927,122.0,3.16e-05,30.0,2,-0.333333333,0.071428571,33,0.002571877,4.056818182,56,0.389517347,0.0,0.000157752
29.74857143,0.00351803,46,2.501748808,10189,135,70.43441847,17,0.00186639,13.43333333,-6288.892413,0.52972973,136.5,1.73e-05,37.5,3,-0.36328125,0.119047619,36,0.012659452,7.318181818,51,0.623026871,0.166666667,0.000138785
7.998571429,0.000879507,8,0.643243243,580,39,53.04469411,4,0.000193033,1.0,-9051.063529,0.077583466,40.5,2.26e-05,5.5,1,-1.0,-0.5,13,0.000879507,0.477272727,4,0.058907681,0.0,4.52e-05
7.82467033,0.000879507,8,0.864387917,712,54,55.99150226,4,0.000193033,1.0,-9319.548091,0.077583466,45.0,1.1e-05,6.0,1,-1.0,-0.5,15,0.007648987,0.477272727,4,0.062322319,0.0,2.2e-05
224.3509091,0.011433597,304,19.15786963,464056,1377,160.1555391,74,0.008044658,273.8534821,-4464.956181,1.929411765,1148.0,0.000300223,178.5,5,-0.113078234,0.505053074,174,0.034575108,93.06818182,158,6.898010187,0.051282051,0.007805803
32.93739261,0.002638522,38,2.464069952,13775,211,81.30583409,16,0.001179915,8.511111111,-7144.934616,0.622098569,157.5,3.75e-05,45.5,2,-0.333333333,-0.032467532,52,0.001000391,5.25,69,0.553985764,0.0,0.000187474
62.84200799,0.004397537,78,4.849443561,48048,393,104.7353234,29,0.002552864,39.23030303,-5389.506215,0.944833068,310.5,4.57e-05,80.5,3,-0.2,0.093406593,89,0.001000391,15.11363636,94,1.411554481,0.0,0.000457325
81.10582917,0.005277045,98,6.335294118,68502,508,107.59809,34,0.003239338,48.60064935,-5524.269842,1.171224165,403.75,8.53e-05,88.5,3,-0.198302469,0.193528694,93,0.003206357,20.52272727,121,1.765932663,0.066666667,0.000938562
30.81129371,0.001759015,28,2.332432432,9674,185,80.14027576,13,0.000493441,3.541666667,-7237.444453,0.581558029,148.5,3.25e-05,42.5,2,-0.5,-0.4,52,0.001000391,2.704545455,69,0.405106503,0.0,0.000129838
25.20057942,0.000879507,18,2.047376789,5517,159,76.37413851,9,0.000193033,1.0,-8153.169753,0.527503975,124.0,3.04e-05,17.0,1,-1.0,-0.777777778,44,0.001000391,0.875,69,0.155861848,0.0,6.07e-05
87.81499001,0.00703606,126,7.818124006,81396,485,94.23455485,35,0.004612287,68.14852941,-6023.462732,1.255325914,417.0,8.3e-05,78.0,2,-0.147501291,0.471929825,75,0.009780958,30.54545455,133,2.172610673,0.035714286,0.001327968
5.748571429,0.000879507,8,0.555643879,400,28,46.3102956,4,0.000193033,1.0,-9292.461524,0.077583466,27.0,1.46e-05,4.75,1,-1.0,-0.5,10,0.000879507,0.477272727,4,0.053686225,0.0,2.92e-05
31.4133017,0.001759015,32,3.068203498,10336,193,65.22662618,15,0.000493441,3.675,-7604.885034,0.702702703,143.0,2.96e-05,42.5,2,-0.5,-0.514285714,46,0.001000391,2.863636364,85,0.418904185,0.0,0.000118567
156.7802747,0.009674582,216,14.06009539,237492,898,119.9538537,53,0.00667171,145.2933537,-5639.652508,1.633863275,761.5,0.000183761,124.0,3,-0.115085854,0.544365722,122,0.020220001,60.375,156,4.344774436,0.036363636,0.004042743
20.28700799,0.001759015,26,1.986804452,6513,137,61.09826597,12,0.000493441,3.375,-8214.54219,0.568044515,92.5,1.91e-05,33.5,2,-0.5,-0.3,37,0.001000391,2.545454545,69,0.342703383,0.0,7.63e-05
25.12382118,0.001759015,26,2.591414944,7527,154,63.12677545,12,0.000493441,3.375,-7644.455516,0.662162162,115.0,2.52e-05,36.5,2,-0.5,-0.3,43,0.001000391,2.545454545,85,0.363515003,0.0,0.000100995
20.28700799,0.001759015,26,1.986804452,6474,134,61.24073837,12,0.000493441,3.375,-8145.426862,0.568044515,91.0,1.88e-05,33.5,2,-0.5,-0.3,37,0.001000391,2.545454545,69,0.342701458,0.0,7.53e-05
30.10843656,0.00351803,48,2.608744038,14448,178,65.21257555,18,0.00186639,16.15,-7968.610204,0.649125596,133.25,2.21e-05,42.5,2,-0.25,0.185714286,43,0.001000391,7.954545455,69,0.680158572,0.0,0.000154358
44.07453546,0.001759015,44,3.955325914,24002,332,81.99594938,21,0.000493441,2.0,-7217.886602,1.066136725,202.0,5.67e-05,61.0,2,-0.613926911,-0.646153846,65,0.009780958,3.659090909,133,0.581822089,1.0,0.000226994
21.15857143,0.002638522,40,2.152464229,8980,145,67.01660572,17,0.001179915,10.4,-7352.137365,0.559141494,101.0,4.78e-06,38.5,3,-0.333333333,-0.180952381,35,0.000879507,5.011363636,56,0.501775531,0.0,2.87e-05
21.15857143,0.002638522,40,2.152464229,8980,145,67.01660572,17,0.001179915,10.4,-7352.137365,0.559141494,101.0,4.78e-06,38.5,3,-0.333333333,-0.180952381,35,0.000879507,5.011363636,56,0.501775531,0.0,2.87e-05
8.528571429,0.001759015,16,0.751351351,1344,49,48.25856288,7,0.000493441,2.75,-9428.563975,0.147535771,39.5,3.9e-06,7.5,1,-0.5,0.0,15,0.000879507,1.75,9,0.124588356,0.0,1.17e-05
5.808571429,0.000879507,8,0.569157393,468,36,46.52356938,4,0.000193033,1.0,-9219.485854,0.077583466,30.0,6.14e-06,5.0,1,-1.0,-0.5,11,0.000879507,0.477272727,4,0.055385636,0.0,1.23e-05
52.06,0.006156552,90,3.955166932,24750,181,72.25018073,24,0.003925813,53.28571429,-6603.472238,0.659618442,219.0,3.25e-06,45.0,3,-0.142857143,0.494444444,39,0.000879507,20.04545455,57,1.214574736,0.0,4.22e-05
19.0,0.002638522,26,1.57217806,3159,65,47.58495121,10,0.001179915,7.0,-8285.753144,0.376311606,81.5,1.95e-06,19.5,2,-0.333333333,0.166666667,18,0.000879507,3.340909091,41,0.272504073,0.0,9.74e-06
3.55,0.000879507,6,0.193958665,162,12,35.32529939,3,0.000193033,1.0,-11526.14119,0.046422893,7.5,7.59e-07,3.0,1,-1.0,-0.333333333,6,0.000879507,0.397727273,1,0.031144311,0.0,7.59e-07
14.78857143,0.001759015,22,1.444038156,2695,75,55.03267643,10,0.000493441,2.0,-7559.409449,0.417488076,68.0,5.1e-06,22.0,2,-0.78125,-0.333333333,20,0.012659452,1.909090909,48,0.235327876,1.0,2.04e-05
16.06857143,0.002638522,26,1.371701113,3172,68,54.02834119,10,0.001179915,6.733333333,-7570.789317,0.376311606,67.5,4.55e-06,21.5,2,-0.333333333,0.185714286,22,0.002571877,3.818181818,41,0.307132008,0.0,2.28e-05
25.92285714,0.00351803,42,2.231319555,7266,112,65.95876362,15,0.00186639,11.18333333,-6533.952937,0.49682035,118.0,8.71e-06,30.5,2,-0.36328125,0.202380952,28,0.012659452,6.681818182,50,0.529498306,0.166666667,6.96e-05
